"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR23043683","SRR14766346","SRR14766380","SRR1411125","SRR14766419","SRR6321910","SRR1422648","SRR1334790","SRR28323368","SRR28412153","SRR14766383","SRR2102470","SRR14766417","SRR5905073","SRR10084895"
"acrF","","Multidrug export protein AcrF",581,581,1,1,1981,NA,NA,"",1700,3113,3110,"MEPKKOBK_04534","LIGJNIOG_04524","DFDOGILI_04368","LNNOOKGB_04390","JCGPGLCM_04033","KMHKNAGE_04643","BCLDPBNN_04349","EEHBNCGH_04479","FCMCIBEK_04574","IKEDIMNK_04468","JCMLOGCE_03988","AJGBHJCG_04176","ICNKMNLE_03457","MFGIAFOD_04501","AIHABEGN_04548"
"acrR_2","","HTH-type transcriptional regulator AcrR",581,581,1,1,1978,NA,NA,"",335,662,661,"MEPKKOBK_04531","LIGJNIOG_04521","DFDOGILI_04365","LNNOOKGB_04387","JCGPGLCM_04030","KMHKNAGE_04640","BCLDPBNN_04352","EEHBNCGH_04476","FCMCIBEK_04571","IKEDIMNK_04471","JCMLOGCE_03991","AJGBHJCG_04179","ICNKMNLE_03460","MFGIAFOD_04498","AIHABEGN_04551"
"group_1083","","hypothetical protein",581,581,1,1,1957,NA,NA,"",3284,3800,3799,"MEPKKOBK_04510","LIGJNIOG_04500","DFDOGILI_04344","LNNOOKGB_04366","JCGPGLCM_04009","KMHKNAGE_04619","BCLDPBNN_04373","EEHBNCGH_04455","FCMCIBEK_04550","IKEDIMNK_04492","JCMLOGCE_04012","AJGBHJCG_04200","ICNKMNLE_03481","MFGIAFOD_04477","AIHABEGN_04572"
"group_1085","","hypothetical protein",581,581,1,1,3656,NA,NA,"",425,2135,2129,"MEPKKOBK_04465","LIGJNIOG_04455","DFDOGILI_04299","LNNOOKGB_04325","JCGPGLCM_00429","KMHKNAGE_00774","BCLDPBNN_04415","EEHBNCGH_04508","FCMCIBEK_04505","IKEDIMNK_04439","JCMLOGCE_04327","AJGBHJCG_04147","ICNKMNLE_03943","MFGIAFOD_04530","AIHABEGN_04519"
"zraS","","Sensor protein ZraS",581,581,1,1,1524,NA,NA,"",779,1463,1460,"MEPKKOBK_04541","LIGJNIOG_04589","DFDOGILI_04375","LNNOOKGB_04445","JCGPGLCM_04245","KMHKNAGE_04680","BCLDPBNN_04532","EEHBNCGH_04538","FCMCIBEK_04581","IKEDIMNK_04511","JCMLOGCE_04232","AJGBHJCG_04393","ICNKMNLE_04393","MFGIAFOD_04586","AIHABEGN_04614"
"deaD","","ATP-dependent RNA helicase DeaD",581,581,1,1,2619,NA,NA,"",1745,1913,1888,"MEPKKOBK_00595","LIGJNIOG_02076","DFDOGILI_01273","LNNOOKGB_00597","JCGPGLCM_00331","KMHKNAGE_01364","BCLDPBNN_01255","EEHBNCGH_00074","FCMCIBEK_00818","IKEDIMNK_01296","JCMLOGCE_02753","AJGBHJCG_01652","ICNKMNLE_01631","MFGIAFOD_03697","AIHABEGN_00074"
"metH","","Methionine synthase",581,581,1,1,2012,NA,NA,"",3206,3689,3682,"MEPKKOBK_01590","LIGJNIOG_03169","DFDOGILI_04159","LNNOOKGB_04127","JCGPGLCM_03432","KMHKNAGE_02396","BCLDPBNN_00008","EEHBNCGH_01696","FCMCIBEK_01864","IKEDIMNK_03665","JCMLOGCE_04494","AJGBHJCG_03422","ICNKMNLE_04226","MFGIAFOD_04266","AIHABEGN_01161"
"ftsP","","Cell division protein FtsP",581,581,1,1,2726,NA,NA,"",563,1418,1410,"MEPKKOBK_00492","LIGJNIOG_02179","DFDOGILI_01170","LNNOOKGB_00494","JCGPGLCM_00228","KMHKNAGE_01468","BCLDPBNN_01358","EEHBNCGH_00177","FCMCIBEK_00921","IKEDIMNK_01193","JCMLOGCE_00228","AJGBHJCG_01755","ICNKMNLE_02731","MFGIAFOD_03744","AIHABEGN_00177"
"nudL","","putative Nudix hydrolase NudL",581,581,1,1,4771,NA,NA,"",203,578,577,"MEPKKOBK_01957","LIGJNIOG_00048","DFDOGILI_01894","LNNOOKGB_03513","JCGPGLCM_03060","KMHKNAGE_00701","BCLDPBNN_00492","EEHBNCGH_00715","FCMCIBEK_00048","IKEDIMNK_00696","JCMLOGCE_03100","AJGBHJCG_00007","ICNKMNLE_02455","MFGIAFOD_00460","AIHABEGN_02370"
"yoaA","","putative ATP-dependent DNA helicase YoaA",581,581,1,1,4775,NA,NA,"",1604,1910,1909,"MEPKKOBK_01953","LIGJNIOG_00052","DFDOGILI_01898","LNNOOKGB_03509","JCGPGLCM_03056","KMHKNAGE_00697","BCLDPBNN_00496","EEHBNCGH_00719","FCMCIBEK_00052","IKEDIMNK_00692","JCMLOGCE_03104","AJGBHJCG_00011","ICNKMNLE_02451","MFGIAFOD_00464","AIHABEGN_02366"
"fadD","","Long-chain-fatty-acid--CoA ligase",581,581,1,1,4778,NA,NA,"",1457,1751,1750,"MEPKKOBK_01950","LIGJNIOG_00055","DFDOGILI_01901","LNNOOKGB_03506","JCGPGLCM_03053","KMHKNAGE_00694","BCLDPBNN_00499","EEHBNCGH_00722","FCMCIBEK_00055","IKEDIMNK_00689","JCMLOGCE_03107","AJGBHJCG_00014","ICNKMNLE_02448","MFGIAFOD_00467","AIHABEGN_02363"
"rnd","","Ribonuclease D",581,581,1,1,4779,NA,NA,"",746,1115,1114,"MEPKKOBK_01949","LIGJNIOG_00056","DFDOGILI_01902","LNNOOKGB_03505","JCGPGLCM_03052","KMHKNAGE_00693","BCLDPBNN_00500","EEHBNCGH_00723","FCMCIBEK_00056","IKEDIMNK_00688","JCMLOGCE_03108","AJGBHJCG_00015","ICNKMNLE_02447","MFGIAFOD_00468","AIHABEGN_02362"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"MEPKKOBK_01924","LIGJNIOG_00081","DFDOGILI_01927","LNNOOKGB_03480","JCGPGLCM_03027","KMHKNAGE_00668","BCLDPBNN_00525","EEHBNCGH_00748","FCMCIBEK_00081","IKEDIMNK_00663","JCMLOGCE_03133","AJGBHJCG_00040","ICNKMNLE_02422","MFGIAFOD_00493","AIHABEGN_02337"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"MEPKKOBK_01923","LIGJNIOG_00082","DFDOGILI_01928","LNNOOKGB_03479","JCGPGLCM_03026","KMHKNAGE_00667","BCLDPBNN_00526","EEHBNCGH_00749","FCMCIBEK_00082","IKEDIMNK_00662","JCMLOGCE_03134","AJGBHJCG_00041","ICNKMNLE_02421","MFGIAFOD_00494","AIHABEGN_02336"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"MEPKKOBK_01922","LIGJNIOG_00083","DFDOGILI_01929","LNNOOKGB_03478","JCGPGLCM_03025","KMHKNAGE_00666","BCLDPBNN_00527","EEHBNCGH_00750","FCMCIBEK_00083","IKEDIMNK_00661","JCMLOGCE_03135","AJGBHJCG_00042","ICNKMNLE_02420","MFGIAFOD_00495","AIHABEGN_02335"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"MEPKKOBK_01907","LIGJNIOG_00098","DFDOGILI_01944","LNNOOKGB_03463","JCGPGLCM_03565","KMHKNAGE_00651","BCLDPBNN_00542","EEHBNCGH_00765","FCMCIBEK_00098","IKEDIMNK_00645","JCMLOGCE_03150","AJGBHJCG_00057","ICNKMNLE_03045","MFGIAFOD_00511","AIHABEGN_02320"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"MEPKKOBK_01897","LIGJNIOG_00108","DFDOGILI_01954","LNNOOKGB_03453","JCGPGLCM_03575","KMHKNAGE_00641","BCLDPBNN_00552","EEHBNCGH_00775","FCMCIBEK_00108","IKEDIMNK_00635","JCMLOGCE_03160","AJGBHJCG_00067","ICNKMNLE_03055","MFGIAFOD_00521","AIHABEGN_02310"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"MEPKKOBK_01895","LIGJNIOG_00110","DFDOGILI_01956","LNNOOKGB_03451","JCGPGLCM_03577","KMHKNAGE_00639","BCLDPBNN_00554","EEHBNCGH_00777","FCMCIBEK_00110","IKEDIMNK_00633","JCMLOGCE_01168","AJGBHJCG_00069","ICNKMNLE_03057","MFGIAFOD_00523","AIHABEGN_02308"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"MEPKKOBK_01870","LIGJNIOG_00135","DFDOGILI_01981","LNNOOKGB_03241","JCGPGLCM_03602","KMHKNAGE_00614","BCLDPBNN_00579","EEHBNCGH_00802","FCMCIBEK_00135","IKEDIMNK_00608","JCMLOGCE_01143","AJGBHJCG_00094","ICNKMNLE_03082","MFGIAFOD_00548","AIHABEGN_02283"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"MEPKKOBK_01866","LIGJNIOG_00139","DFDOGILI_01985","LNNOOKGB_03245","JCGPGLCM_03606","KMHKNAGE_00610","BCLDPBNN_00583","EEHBNCGH_00806","FCMCIBEK_00139","IKEDIMNK_00604","JCMLOGCE_01139","AJGBHJCG_00098","ICNKMNLE_03086","MFGIAFOD_00552","AIHABEGN_02279"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"MEPKKOBK_01856","LIGJNIOG_00149","DFDOGILI_01995","LNNOOKGB_03255","JCGPGLCM_02875","KMHKNAGE_00600","BCLDPBNN_00593","EEHBNCGH_00816","FCMCIBEK_00149","IKEDIMNK_00594","JCMLOGCE_01129","AJGBHJCG_00108","ICNKMNLE_01516","MFGIAFOD_00562","AIHABEGN_02269"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"MEPKKOBK_01855","LIGJNIOG_00150","DFDOGILI_01996","LNNOOKGB_03256","JCGPGLCM_02874","KMHKNAGE_00599","BCLDPBNN_00594","EEHBNCGH_00817","FCMCIBEK_00150","IKEDIMNK_00593","JCMLOGCE_01128","AJGBHJCG_00109","ICNKMNLE_01517","MFGIAFOD_00563","AIHABEGN_02268"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"MEPKKOBK_01836","LIGJNIOG_00169","DFDOGILI_02015","LNNOOKGB_03275","JCGPGLCM_02855","KMHKNAGE_00580","BCLDPBNN_00613","EEHBNCGH_00836","FCMCIBEK_00169","IKEDIMNK_00574","JCMLOGCE_01109","AJGBHJCG_00128","ICNKMNLE_01536","MFGIAFOD_00582","AIHABEGN_02249"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"MEPKKOBK_01821","LIGJNIOG_00184","DFDOGILI_02030","LNNOOKGB_03290","JCGPGLCM_02840","KMHKNAGE_00565","BCLDPBNN_00628","EEHBNCGH_00851","FCMCIBEK_00184","IKEDIMNK_00559","JCMLOGCE_01094","AJGBHJCG_00143","ICNKMNLE_01551","MFGIAFOD_00597","AIHABEGN_02234"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"MEPKKOBK_01807","LIGJNIOG_00198","DFDOGILI_02044","LNNOOKGB_03304","JCGPGLCM_02826","KMHKNAGE_00551","BCLDPBNN_00642","EEHBNCGH_00865","FCMCIBEK_00198","IKEDIMNK_00545","JCMLOGCE_01080","AJGBHJCG_00157","ICNKMNLE_01565","MFGIAFOD_00611","AIHABEGN_02220"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"MEPKKOBK_01795","LIGJNIOG_00210","DFDOGILI_02056","LNNOOKGB_03316","JCGPGLCM_02814","KMHKNAGE_00539","BCLDPBNN_00654","EEHBNCGH_00877","FCMCIBEK_00210","IKEDIMNK_00533","JCMLOGCE_01068","AJGBHJCG_00169","ICNKMNLE_01577","MFGIAFOD_00623","AIHABEGN_02208"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"MEPKKOBK_01789","LIGJNIOG_00216","DFDOGILI_02062","LNNOOKGB_03322","JCGPGLCM_02808","KMHKNAGE_00533","BCLDPBNN_00660","EEHBNCGH_00883","FCMCIBEK_00216","IKEDIMNK_00527","JCMLOGCE_01062","AJGBHJCG_00175","ICNKMNLE_01583","MFGIAFOD_00629","AIHABEGN_02202"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"MEPKKOBK_01788","LIGJNIOG_00217","DFDOGILI_02063","LNNOOKGB_03323","JCGPGLCM_02807","KMHKNAGE_00532","BCLDPBNN_00661","EEHBNCGH_00884","FCMCIBEK_00217","IKEDIMNK_00526","JCMLOGCE_01061","AJGBHJCG_00176","ICNKMNLE_01584","MFGIAFOD_00630","AIHABEGN_02201"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"MEPKKOBK_01785","LIGJNIOG_00220","DFDOGILI_02066","LNNOOKGB_03326","JCGPGLCM_02804","KMHKNAGE_00529","BCLDPBNN_00664","EEHBNCGH_00887","FCMCIBEK_00220","IKEDIMNK_00523","JCMLOGCE_01058","AJGBHJCG_00179","ICNKMNLE_01587","MFGIAFOD_00633","AIHABEGN_02198"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"MEPKKOBK_01779","LIGJNIOG_00226","DFDOGILI_02072","LNNOOKGB_03332","JCGPGLCM_02798","KMHKNAGE_00523","BCLDPBNN_00670","EEHBNCGH_00893","FCMCIBEK_00226","IKEDIMNK_00517","JCMLOGCE_01052","AJGBHJCG_00185","ICNKMNLE_01593","MFGIAFOD_00639","AIHABEGN_02192"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"MEPKKOBK_01778","LIGJNIOG_00227","DFDOGILI_02073","LNNOOKGB_03333","JCGPGLCM_02797","KMHKNAGE_00522","BCLDPBNN_00671","EEHBNCGH_00894","FCMCIBEK_00227","IKEDIMNK_00516","JCMLOGCE_01051","AJGBHJCG_00186","ICNKMNLE_01594","MFGIAFOD_00640","AIHABEGN_02191"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"MEPKKOBK_01648","LIGJNIOG_00356","DFDOGILI_03110","LNNOOKGB_01153","JCGPGLCM_01883","KMHKNAGE_00392","BCLDPBNN_00796","EEHBNCGH_01022","FCMCIBEK_00357","IKEDIMNK_00387","JCMLOGCE_03030","AJGBHJCG_00316","ICNKMNLE_01190","MFGIAFOD_00769","AIHABEGN_02062"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"MEPKKOBK_01647","LIGJNIOG_00357","DFDOGILI_03109","LNNOOKGB_01154","JCGPGLCM_01884","KMHKNAGE_00391","BCLDPBNN_00797","EEHBNCGH_01023","FCMCIBEK_00358","IKEDIMNK_00386","JCMLOGCE_03031","AJGBHJCG_00317","ICNKMNLE_01189","MFGIAFOD_00770","AIHABEGN_02061"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"MEPKKOBK_01644","LIGJNIOG_00360","DFDOGILI_03106","LNNOOKGB_01157","JCGPGLCM_01887","KMHKNAGE_00388","BCLDPBNN_00800","EEHBNCGH_01026","FCMCIBEK_00361","IKEDIMNK_00383","JCMLOGCE_03034","AJGBHJCG_00320","ICNKMNLE_01186","MFGIAFOD_00773","AIHABEGN_02058"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"MEPKKOBK_01642","LIGJNIOG_00362","DFDOGILI_03104","LNNOOKGB_01159","JCGPGLCM_01889","KMHKNAGE_00386","BCLDPBNN_00802","EEHBNCGH_01028","FCMCIBEK_00363","IKEDIMNK_00381","JCMLOGCE_03036","AJGBHJCG_00322","ICNKMNLE_01184","MFGIAFOD_00775","AIHABEGN_02056"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"MEPKKOBK_01637","LIGJNIOG_00367","DFDOGILI_03099","LNNOOKGB_01164","JCGPGLCM_01894","KMHKNAGE_00381","BCLDPBNN_00807","EEHBNCGH_01033","FCMCIBEK_00368","IKEDIMNK_00376","JCMLOGCE_03041","AJGBHJCG_00327","ICNKMNLE_01179","MFGIAFOD_00780","AIHABEGN_02051"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"MEPKKOBK_01599","LIGJNIOG_00405","DFDOGILI_03061","LNNOOKGB_01202","JCGPGLCM_01932","KMHKNAGE_00343","BCLDPBNN_00845","EEHBNCGH_01071","FCMCIBEK_00406","IKEDIMNK_00338","JCMLOGCE_04554","AJGBHJCG_00365","ICNKMNLE_04472","MFGIAFOD_00818","AIHABEGN_02013"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"MEPKKOBK_04223","LIGJNIOG_01521","DFDOGILI_02097","LNNOOKGB_01209","JCGPGLCM_01376","KMHKNAGE_00336","BCLDPBNN_01845","EEHBNCGH_01078","FCMCIBEK_00413","IKEDIMNK_00331","JCMLOGCE_00973","AJGBHJCG_02741","ICNKMNLE_02982","MFGIAFOD_01889","AIHABEGN_03439"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"MEPKKOBK_04213","LIGJNIOG_01511","DFDOGILI_02107","LNNOOKGB_01219","JCGPGLCM_01366","KMHKNAGE_00326","BCLDPBNN_01835","EEHBNCGH_01088","FCMCIBEK_00423","IKEDIMNK_00321","JCMLOGCE_00963","AJGBHJCG_02731","ICNKMNLE_02972","MFGIAFOD_01899","AIHABEGN_03429"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"MEPKKOBK_04206","LIGJNIOG_01504","DFDOGILI_02114","LNNOOKGB_01226","JCGPGLCM_01359","KMHKNAGE_00319","BCLDPBNN_01828","EEHBNCGH_01095","FCMCIBEK_00430","IKEDIMNK_00314","JCMLOGCE_00956","AJGBHJCG_02724","ICNKMNLE_02965","MFGIAFOD_01906","AIHABEGN_03422"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"MEPKKOBK_04198","LIGJNIOG_01496","DFDOGILI_02122","LNNOOKGB_01234","JCGPGLCM_01351","KMHKNAGE_00311","BCLDPBNN_01820","EEHBNCGH_01103","FCMCIBEK_00438","IKEDIMNK_00306","JCMLOGCE_00948","AJGBHJCG_02716","ICNKMNLE_02957","MFGIAFOD_01914","AIHABEGN_03414"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"MEPKKOBK_04162","LIGJNIOG_01460","DFDOGILI_02158","LNNOOKGB_01270","JCGPGLCM_01315","KMHKNAGE_00275","BCLDPBNN_01784","EEHBNCGH_01139","FCMCIBEK_00474","IKEDIMNK_00270","JCMLOGCE_00912","AJGBHJCG_02680","ICNKMNLE_02921","MFGIAFOD_01950","AIHABEGN_03378"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"MEPKKOBK_04132","LIGJNIOG_01430","DFDOGILI_02188","LNNOOKGB_01300","JCGPGLCM_01285","KMHKNAGE_00245","BCLDPBNN_01753","EEHBNCGH_01169","FCMCIBEK_00504","IKEDIMNK_00240","JCMLOGCE_00882","AJGBHJCG_02650","ICNKMNLE_01829","MFGIAFOD_01980","AIHABEGN_03348"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"MEPKKOBK_04126","LIGJNIOG_01424","DFDOGILI_02194","LNNOOKGB_01306","JCGPGLCM_01279","KMHKNAGE_00239","BCLDPBNN_01747","EEHBNCGH_01175","FCMCIBEK_00510","IKEDIMNK_00234","JCMLOGCE_00876","AJGBHJCG_02644","ICNKMNLE_01835","MFGIAFOD_01986","AIHABEGN_03342"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"MEPKKOBK_04125","LIGJNIOG_01423","DFDOGILI_02195","LNNOOKGB_01307","JCGPGLCM_01278","KMHKNAGE_00238","BCLDPBNN_01746","EEHBNCGH_01176","FCMCIBEK_00511","IKEDIMNK_00233","JCMLOGCE_00875","AJGBHJCG_02643","ICNKMNLE_01836","MFGIAFOD_01987","AIHABEGN_03341"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"MEPKKOBK_03558","LIGJNIOG_01392","DFDOGILI_02226","LNNOOKGB_01338","JCGPGLCM_01247","KMHKNAGE_00206","BCLDPBNN_01715","EEHBNCGH_03461","FCMCIBEK_00542","IKEDIMNK_00202","JCMLOGCE_00844","AJGBHJCG_02613","ICNKMNLE_01866","MFGIAFOD_02018","AIHABEGN_03310"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"MEPKKOBK_03560","LIGJNIOG_01390","DFDOGILI_02228","LNNOOKGB_01340","JCGPGLCM_01245","KMHKNAGE_00204","BCLDPBNN_01713","EEHBNCGH_03463","FCMCIBEK_00544","IKEDIMNK_00200","JCMLOGCE_00842","AJGBHJCG_02611","ICNKMNLE_01868","MFGIAFOD_02020","AIHABEGN_03308"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"MEPKKOBK_03566","LIGJNIOG_01384","DFDOGILI_02234","LNNOOKGB_01346","JCGPGLCM_01239","KMHKNAGE_00198","BCLDPBNN_01707","EEHBNCGH_03469","FCMCIBEK_00550","IKEDIMNK_00194","JCMLOGCE_00836","AJGBHJCG_02605","ICNKMNLE_01874","MFGIAFOD_02026","AIHABEGN_03302"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"MEPKKOBK_03573","LIGJNIOG_01377","DFDOGILI_02241","LNNOOKGB_01353","JCGPGLCM_01232","KMHKNAGE_00191","BCLDPBNN_01700","EEHBNCGH_03476","FCMCIBEK_00557","IKEDIMNK_00187","JCMLOGCE_00829","AJGBHJCG_02598","ICNKMNLE_01881","MFGIAFOD_02033","AIHABEGN_03295"
