"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR3097565","SRR3000894","SRR5905013","SRR14766386","SRR14766403","SRR5928610","SRR14766400","SRR14766434","SRR2911780","SRR1106157","SRR1334561","SRR1515962","SRR14766441","SRR18233386","SRR2911768"
"acrF","","Multidrug export protein AcrF",581,581,1,1,1981,NA,NA,"",1700,3113,3110,"CACDDPPO_04364","KIHOKJHE_04431","PNLCLONJ_04254","OKEMFKGG_04426","KGACCLID_04368","FCBEKDAD_03302","NBOJOKHD_04277","JAJDIPKB_04548","FENEHPHI_04520","DECCOBHM_04438","COOHCIDP_04482","HBFNLEKM_03563","IOEMIFOP_04388","OKDIKGGJ_04503","HFBCCMPJ_03887"
"acrR_2","","HTH-type transcriptional regulator AcrR",581,581,1,1,1978,NA,NA,"",335,662,661,"CACDDPPO_04361","KIHOKJHE_04428","PNLCLONJ_04251","OKEMFKGG_04423","KGACCLID_04365","FCBEKDAD_03299","NBOJOKHD_04280","JAJDIPKB_03248","FENEHPHI_04517","DECCOBHM_04441","COOHCIDP_04479","HBFNLEKM_03560","IOEMIFOP_04391","OKDIKGGJ_04506","HFBCCMPJ_03884"
"group_1083","","hypothetical protein",581,581,1,1,1957,NA,NA,"",3284,3800,3799,"CACDDPPO_04340","KIHOKJHE_04407","PNLCLONJ_04230","OKEMFKGG_04402","KGACCLID_04344","FCBEKDAD_03278","NBOJOKHD_04301","JAJDIPKB_03227","FENEHPHI_04496","DECCOBHM_04462","COOHCIDP_04458","HBFNLEKM_03539","IOEMIFOP_04412","OKDIKGGJ_04527","HFBCCMPJ_03863"
"group_1085","","hypothetical protein",581,581,1,1,3656,NA,NA,"",425,2135,2129,"CACDDPPO_02074","KIHOKJHE_04361","PNLCLONJ_04185","OKEMFKGG_04456","KGACCLID_04399","FCBEKDAD_03372","NBOJOKHD_04343","JAJDIPKB_03646","FENEHPHI_04451","DECCOBHM_04503","COOHCIDP_04511","HBFNLEKM_03648","IOEMIFOP_04359","OKDIKGGJ_04470","HFBCCMPJ_03822"
"zraS","","Sensor protein ZraS",581,581,1,1,1524,NA,NA,"",779,1463,1460,"CACDDPPO_04500","KIHOKJHE_04634","PNLCLONJ_04611","OKEMFKGG_04596","KGACCLID_04428","FCBEKDAD_04312","NBOJOKHD_04534","JAJDIPKB_04249","FENEHPHI_04549","DECCOBHM_04533","COOHCIDP_04541","HBFNLEKM_04298","IOEMIFOP_04530","OKDIKGGJ_04546","HFBCCMPJ_04351"
"deaD","","ATP-dependent RNA helicase DeaD",581,581,1,1,2619,NA,NA,"",1745,1913,1888,"CACDDPPO_00073","KIHOKJHE_03776","PNLCLONJ_01620","OKEMFKGG_00074","KGACCLID_00418","FCBEKDAD_01693","NBOJOKHD_00073","JAJDIPKB_01922","FENEHPHI_00595","DECCOBHM_00596","COOHCIDP_02982","HBFNLEKM_01933","IOEMIFOP_00596","OKDIKGGJ_00595","HFBCCMPJ_00781"
"metH","","Methionine synthase",581,581,1,1,2012,NA,NA,"",3206,3689,3682,"CACDDPPO_03955","KIHOKJHE_00008","PNLCLONJ_04563","OKEMFKGG_01699","KGACCLID_01384","FCBEKDAD_04146","NBOJOKHD_01105","JAJDIPKB_04004","FENEHPHI_01104","DECCOBHM_01592","COOHCIDP_00923","HBFNLEKM_02712","IOEMIFOP_03239","OKDIKGGJ_01591","HFBCCMPJ_03273"
"ftsP","","Cell division protein FtsP",581,581,1,1,2726,NA,NA,"",563,1418,1410,"CACDDPPO_00176","KIHOKJHE_02732","PNLCLONJ_02002","OKEMFKGG_00178","KGACCLID_00314","FCBEKDAD_00404","NBOJOKHD_00176","JAJDIPKB_02292","FENEHPHI_00492","DECCOBHM_00493","COOHCIDP_02879","HBFNLEKM_00744","IOEMIFOP_00493","OKDIKGGJ_00492","HFBCCMPJ_00884"
"nudL","","putative Nudix hydrolase NudL",581,581,1,1,4771,NA,NA,"",203,578,577,"CACDDPPO_01063","KIHOKJHE_00467","PNLCLONJ_02721","OKEMFKGG_01161","KGACCLID_04555","FCBEKDAD_02726","NBOJOKHD_01159","JAJDIPKB_02780","FENEHPHI_01159","DECCOBHM_02374","COOHCIDP_01289","HBFNLEKM_03299","IOEMIFOP_01201","OKDIKGGJ_01959","HFBCCMPJ_00444"
"yoaA","","putative ATP-dependent DNA helicase YoaA",581,581,1,1,4775,NA,NA,"",1604,1910,1909,"CACDDPPO_01067","KIHOKJHE_00471","PNLCLONJ_02725","OKEMFKGG_01157","KGACCLID_04551","FCBEKDAD_02722","NBOJOKHD_01163","JAJDIPKB_02776","FENEHPHI_01163","DECCOBHM_02370","COOHCIDP_01285","HBFNLEKM_03295","IOEMIFOP_01205","OKDIKGGJ_01955","HFBCCMPJ_00440"
"fadD","","Long-chain-fatty-acid--CoA ligase",581,581,1,1,4778,NA,NA,"",1457,1751,1750,"CACDDPPO_01070","KIHOKJHE_00474","PNLCLONJ_02728","OKEMFKGG_01154","KGACCLID_04094","FCBEKDAD_02719","NBOJOKHD_01166","JAJDIPKB_02773","FENEHPHI_01166","DECCOBHM_02367","COOHCIDP_01282","HBFNLEKM_03292","IOEMIFOP_01208","OKDIKGGJ_01952","HFBCCMPJ_00437"
"rnd","","Ribonuclease D",581,581,1,1,4779,NA,NA,"",746,1115,1114,"CACDDPPO_01071","KIHOKJHE_00475","PNLCLONJ_02729","OKEMFKGG_01153","KGACCLID_04095","FCBEKDAD_02718","NBOJOKHD_01167","JAJDIPKB_02772","FENEHPHI_01167","DECCOBHM_02366","COOHCIDP_01281","HBFNLEKM_03291","IOEMIFOP_01209","OKDIKGGJ_01951","HFBCCMPJ_00436"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"CACDDPPO_01096","KIHOKJHE_00500","PNLCLONJ_02754","OKEMFKGG_01128","KGACCLID_04120","FCBEKDAD_02693","NBOJOKHD_01192","JAJDIPKB_02747","FENEHPHI_01192","DECCOBHM_02341","COOHCIDP_01256","HBFNLEKM_03266","IOEMIFOP_01234","OKDIKGGJ_01926","HFBCCMPJ_00411"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"CACDDPPO_01097","KIHOKJHE_00501","PNLCLONJ_02755","OKEMFKGG_01127","KGACCLID_04121","FCBEKDAD_02692","NBOJOKHD_01193","JAJDIPKB_02746","FENEHPHI_01193","DECCOBHM_02340","COOHCIDP_01255","HBFNLEKM_03265","IOEMIFOP_01235","OKDIKGGJ_01925","HFBCCMPJ_00410"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"CACDDPPO_01098","KIHOKJHE_00502","PNLCLONJ_02756","OKEMFKGG_01126","KGACCLID_04122","FCBEKDAD_02691","NBOJOKHD_01194","JAJDIPKB_02745","FENEHPHI_01194","DECCOBHM_02339","COOHCIDP_01254","HBFNLEKM_03264","IOEMIFOP_01236","OKDIKGGJ_01924","HFBCCMPJ_00409"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"CACDDPPO_01113","KIHOKJHE_00517","PNLCLONJ_03227","OKEMFKGG_01111","KGACCLID_04137","FCBEKDAD_03967","NBOJOKHD_01209","JAJDIPKB_00733","FENEHPHI_01209","DECCOBHM_02324","COOHCIDP_01239","HBFNLEKM_03700","IOEMIFOP_01251","OKDIKGGJ_01908","HFBCCMPJ_00394"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"CACDDPPO_01123","KIHOKJHE_00527","PNLCLONJ_03237","OKEMFKGG_01101","KGACCLID_04147","FCBEKDAD_03977","NBOJOKHD_01219","JAJDIPKB_00723","FENEHPHI_01219","DECCOBHM_02314","COOHCIDP_01229","HBFNLEKM_03690","IOEMIFOP_01261","OKDIKGGJ_01898","HFBCCMPJ_00384"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"CACDDPPO_01125","KIHOKJHE_00529","PNLCLONJ_03239","OKEMFKGG_01099","KGACCLID_04149","FCBEKDAD_03979","NBOJOKHD_01221","JAJDIPKB_00721","FENEHPHI_01221","DECCOBHM_02312","COOHCIDP_01227","HBFNLEKM_03688","IOEMIFOP_01263","OKDIKGGJ_01896","HFBCCMPJ_00382"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"CACDDPPO_01150","KIHOKJHE_00554","PNLCLONJ_03264","OKEMFKGG_01074","KGACCLID_04573","FCBEKDAD_04350","NBOJOKHD_01246","JAJDIPKB_00696","FENEHPHI_01246","DECCOBHM_02287","COOHCIDP_01202","HBFNLEKM_04334","IOEMIFOP_01288","OKDIKGGJ_01871","HFBCCMPJ_00357"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"CACDDPPO_01154","KIHOKJHE_00558","PNLCLONJ_03268","OKEMFKGG_01070","KGACCLID_04569","FCBEKDAD_04346","NBOJOKHD_01250","JAJDIPKB_00692","FENEHPHI_01250","DECCOBHM_02283","COOHCIDP_01198","HBFNLEKM_04338","IOEMIFOP_01292","OKDIKGGJ_01867","HFBCCMPJ_00353"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"CACDDPPO_01164","KIHOKJHE_00568","PNLCLONJ_03278","OKEMFKGG_01060","KGACCLID_03921","FCBEKDAD_03629","NBOJOKHD_01260","JAJDIPKB_00682","FENEHPHI_01260","DECCOBHM_02273","COOHCIDP_01188","HBFNLEKM_03874","IOEMIFOP_01302","OKDIKGGJ_01857","HFBCCMPJ_00343"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"CACDDPPO_01165","KIHOKJHE_00569","PNLCLONJ_03279","OKEMFKGG_01059","KGACCLID_03922","FCBEKDAD_03628","NBOJOKHD_01261","JAJDIPKB_00681","FENEHPHI_01261","DECCOBHM_02272","COOHCIDP_01187","HBFNLEKM_03875","IOEMIFOP_01303","OKDIKGGJ_01856","HFBCCMPJ_00342"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"CACDDPPO_01184","KIHOKJHE_00588","PNLCLONJ_03298","OKEMFKGG_01040","KGACCLID_03941","FCBEKDAD_03609","NBOJOKHD_01280","JAJDIPKB_00662","FENEHPHI_01280","DECCOBHM_02253","COOHCIDP_01168","HBFNLEKM_03894","IOEMIFOP_01322","OKDIKGGJ_01837","HFBCCMPJ_00323"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"CACDDPPO_01199","KIHOKJHE_00603","PNLCLONJ_01146","OKEMFKGG_01025","KGACCLID_03956","FCBEKDAD_04042","NBOJOKHD_01295","JAJDIPKB_00647","FENEHPHI_01295","DECCOBHM_02238","COOHCIDP_01153","HBFNLEKM_03202","IOEMIFOP_01337","OKDIKGGJ_01822","HFBCCMPJ_00308"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"CACDDPPO_01213","KIHOKJHE_00617","PNLCLONJ_01160","OKEMFKGG_01011","KGACCLID_03970","FCBEKDAD_04056","NBOJOKHD_01309","JAJDIPKB_00633","FENEHPHI_01309","DECCOBHM_02224","COOHCIDP_01139","HBFNLEKM_03188","IOEMIFOP_01351","OKDIKGGJ_01808","HFBCCMPJ_00294"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"CACDDPPO_01225","KIHOKJHE_00629","PNLCLONJ_01172","OKEMFKGG_00999","KGACCLID_03982","FCBEKDAD_03341","NBOJOKHD_01321","JAJDIPKB_03888","FENEHPHI_01321","DECCOBHM_02212","COOHCIDP_01127","HBFNLEKM_03176","IOEMIFOP_01363","OKDIKGGJ_01796","HFBCCMPJ_00282"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"CACDDPPO_01231","KIHOKJHE_00635","PNLCLONJ_01178","OKEMFKGG_00993","KGACCLID_03988","FCBEKDAD_03335","NBOJOKHD_01327","JAJDIPKB_03894","FENEHPHI_01327","DECCOBHM_02206","COOHCIDP_01121","HBFNLEKM_03170","IOEMIFOP_01369","OKDIKGGJ_01790","HFBCCMPJ_00276"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"CACDDPPO_01232","KIHOKJHE_00636","PNLCLONJ_01179","OKEMFKGG_00992","KGACCLID_03989","FCBEKDAD_03334","NBOJOKHD_01328","JAJDIPKB_03895","FENEHPHI_01328","DECCOBHM_02205","COOHCIDP_01120","HBFNLEKM_03169","IOEMIFOP_01370","OKDIKGGJ_01789","HFBCCMPJ_00275"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"CACDDPPO_01235","KIHOKJHE_00639","PNLCLONJ_01182","OKEMFKGG_00989","KGACCLID_03992","FCBEKDAD_03331","NBOJOKHD_01331","JAJDIPKB_03898","FENEHPHI_01331","DECCOBHM_02202","COOHCIDP_01117","HBFNLEKM_03166","IOEMIFOP_01373","OKDIKGGJ_01786","HFBCCMPJ_00272"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"CACDDPPO_01241","KIHOKJHE_00645","PNLCLONJ_01188","OKEMFKGG_00983","KGACCLID_03998","FCBEKDAD_03325","NBOJOKHD_01337","JAJDIPKB_03904","FENEHPHI_01337","DECCOBHM_02196","COOHCIDP_01111","HBFNLEKM_03160","IOEMIFOP_01379","OKDIKGGJ_01780","HFBCCMPJ_00266"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"CACDDPPO_01242","KIHOKJHE_00646","PNLCLONJ_01189","OKEMFKGG_00982","KGACCLID_03999","FCBEKDAD_03324","NBOJOKHD_01338","JAJDIPKB_04245","FENEHPHI_01338","DECCOBHM_02195","COOHCIDP_01110","HBFNLEKM_04360","IOEMIFOP_01380","OKDIKGGJ_01779","HFBCCMPJ_00265"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"CACDDPPO_01372","KIHOKJHE_00776","PNLCLONJ_01319","OKEMFKGG_00852","KGACCLID_03497","FCBEKDAD_01810","NBOJOKHD_01468","JAJDIPKB_02645","FENEHPHI_01468","DECCOBHM_02065","COOHCIDP_00981","HBFNLEKM_02328","IOEMIFOP_01510","OKDIKGGJ_01649","HFBCCMPJ_02386"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"CACDDPPO_01373","KIHOKJHE_00777","PNLCLONJ_01320","OKEMFKGG_00851","KGACCLID_03496","FCBEKDAD_01811","NBOJOKHD_01469","JAJDIPKB_02646","FENEHPHI_01469","DECCOBHM_02064","COOHCIDP_00980","HBFNLEKM_02327","IOEMIFOP_01511","OKDIKGGJ_01648","HFBCCMPJ_02387"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"CACDDPPO_01376","KIHOKJHE_00780","PNLCLONJ_01323","OKEMFKGG_00848","KGACCLID_03493","FCBEKDAD_01814","NBOJOKHD_01472","JAJDIPKB_02649","FENEHPHI_01472","DECCOBHM_02061","COOHCIDP_00977","HBFNLEKM_02324","IOEMIFOP_01514","OKDIKGGJ_01645","HFBCCMPJ_02390"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"CACDDPPO_01378","KIHOKJHE_00782","PNLCLONJ_01325","OKEMFKGG_00846","KGACCLID_03491","FCBEKDAD_01816","NBOJOKHD_01474","JAJDIPKB_02651","FENEHPHI_01474","DECCOBHM_02059","COOHCIDP_00975","HBFNLEKM_02322","IOEMIFOP_01516","OKDIKGGJ_01643","HFBCCMPJ_02392"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"CACDDPPO_01383","KIHOKJHE_00787","PNLCLONJ_01330","OKEMFKGG_00841","KGACCLID_03486","FCBEKDAD_01821","NBOJOKHD_01479","JAJDIPKB_02656","FENEHPHI_01479","DECCOBHM_02054","COOHCIDP_00970","HBFNLEKM_02317","IOEMIFOP_01521","OKDIKGGJ_01638","HFBCCMPJ_02397"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"CACDDPPO_04398","KIHOKJHE_00825","PNLCLONJ_04668","OKEMFKGG_00803","KGACCLID_03897","FCBEKDAD_01859","NBOJOKHD_01517","JAJDIPKB_04388","FENEHPHI_01517","DECCOBHM_02016","COOHCIDP_00932","HBFNLEKM_02279","IOEMIFOP_01559","OKDIKGGJ_01600","HFBCCMPJ_02435"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"CACDDPPO_02045","KIHOKJHE_02812","PNLCLONJ_03878","OKEMFKGG_00796","KGACCLID_03890","FCBEKDAD_03638","NBOJOKHD_03665","JAJDIPKB_02561","FENEHPHI_03940","DECCOBHM_03112","COOHCIDP_04073","HBFNLEKM_03043","IOEMIFOP_02519","OKDIKGGJ_03067","HFBCCMPJ_03588"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"CACDDPPO_02035","KIHOKJHE_02822","PNLCLONJ_03888","OKEMFKGG_00786","KGACCLID_03880","FCBEKDAD_03648","NBOJOKHD_03655","JAJDIPKB_02571","FENEHPHI_03930","DECCOBHM_03122","COOHCIDP_04083","HBFNLEKM_03053","IOEMIFOP_02529","OKDIKGGJ_03077","HFBCCMPJ_03598"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"CACDDPPO_02028","KIHOKJHE_02829","PNLCLONJ_03895","OKEMFKGG_00779","KGACCLID_03873","FCBEKDAD_03655","NBOJOKHD_03648","JAJDIPKB_02578","FENEHPHI_03923","DECCOBHM_03129","COOHCIDP_04090","HBFNLEKM_03060","IOEMIFOP_02536","OKDIKGGJ_03084","HFBCCMPJ_03605"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"CACDDPPO_02020","KIHOKJHE_02837","PNLCLONJ_03903","OKEMFKGG_00771","KGACCLID_03865","FCBEKDAD_03663","NBOJOKHD_03640","JAJDIPKB_02586","FENEHPHI_03915","DECCOBHM_03137","COOHCIDP_04098","HBFNLEKM_03068","IOEMIFOP_02544","OKDIKGGJ_03092","HFBCCMPJ_03613"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"CACDDPPO_01984","KIHOKJHE_02873","PNLCLONJ_03939","OKEMFKGG_00735","KGACCLID_03829","FCBEKDAD_00306","NBOJOKHD_03604","JAJDIPKB_02622","FENEHPHI_03879","DECCOBHM_03173","COOHCIDP_04134","HBFNLEKM_03104","IOEMIFOP_02580","OKDIKGGJ_03128","HFBCCMPJ_03649"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"CACDDPPO_01954","KIHOKJHE_02903","PNLCLONJ_00906","OKEMFKGG_00705","KGACCLID_03799","FCBEKDAD_00276","NBOJOKHD_03574","JAJDIPKB_00965","FENEHPHI_03849","DECCOBHM_03203","COOHCIDP_04164","HBFNLEKM_02132","IOEMIFOP_02610","OKDIKGGJ_03158","HFBCCMPJ_03514"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"CACDDPPO_01948","KIHOKJHE_02909","PNLCLONJ_00912","OKEMFKGG_00699","KGACCLID_03793","FCBEKDAD_00270","NBOJOKHD_03568","JAJDIPKB_00971","FENEHPHI_03843","DECCOBHM_03209","COOHCIDP_04170","HBFNLEKM_02138","IOEMIFOP_02616","OKDIKGGJ_03164","HFBCCMPJ_03508"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"CACDDPPO_01947","KIHOKJHE_02910","PNLCLONJ_00913","OKEMFKGG_00698","KGACCLID_03792","FCBEKDAD_00269","NBOJOKHD_03567","JAJDIPKB_00972","FENEHPHI_03842","DECCOBHM_03210","COOHCIDP_04171","HBFNLEKM_02139","IOEMIFOP_02617","OKDIKGGJ_03165","HFBCCMPJ_03507"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"CACDDPPO_01917","KIHOKJHE_02941","PNLCLONJ_00944","OKEMFKGG_03809","KGACCLID_02895","FCBEKDAD_00239","NBOJOKHD_03959","JAJDIPKB_01002","FENEHPHI_03479","DECCOBHM_03241","COOHCIDP_03523","HBFNLEKM_02170","IOEMIFOP_02646","OKDIKGGJ_03196","HFBCCMPJ_03112"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"CACDDPPO_01915","KIHOKJHE_02943","PNLCLONJ_00946","OKEMFKGG_03807","KGACCLID_02897","FCBEKDAD_00237","NBOJOKHD_03957","JAJDIPKB_01004","FENEHPHI_03477","DECCOBHM_03243","COOHCIDP_03525","HBFNLEKM_02172","IOEMIFOP_02648","OKDIKGGJ_03198","HFBCCMPJ_03110"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"CACDDPPO_01909","KIHOKJHE_02949","PNLCLONJ_00952","OKEMFKGG_03801","KGACCLID_02903","FCBEKDAD_00231","NBOJOKHD_03951","JAJDIPKB_01010","FENEHPHI_03471","DECCOBHM_03249","COOHCIDP_03531","HBFNLEKM_02178","IOEMIFOP_02654","OKDIKGGJ_03204","HFBCCMPJ_03104"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"CACDDPPO_01902","KIHOKJHE_02956","PNLCLONJ_00959","OKEMFKGG_03794","KGACCLID_02910","FCBEKDAD_00224","NBOJOKHD_03944","JAJDIPKB_01017","FENEHPHI_03464","DECCOBHM_03256","COOHCIDP_03538","HBFNLEKM_02185","IOEMIFOP_02661","OKDIKGGJ_03211","HFBCCMPJ_03097"
