"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766399","SRR14766384","SRR5000216","SRR6278424","SRR1300628","SRR28830435","SRR6321910","SRR5928132","SRR28323386","SRR13643325","SRR3097409","SRR4292607","SRR2911779","SRR19512134","SRR22575394"
"deaD","","ATP-dependent RNA helicase DeaD",581,581,1,1,2619,NA,NA,"",1745,1913,1888,"MAMCPOAM_02443","BIMLEMBI_00074","NHLFGIEK_01766","ELDOCFMP_00073","LAMHOKFG_01338","CNGCBFLA_00074","KMHKNAGE_01364","IOBHKAOL_01406","HONCBFPF_00819","JJLFNJEC_00074","LPOHPBDO_02827","MKNEJKNF_02391","OJHJBKHD_03133","NHCEEELK_00074","JMEBLKPE_01159"
"metH","","Methionine synthase",581,581,1,1,2012,NA,NA,"",3206,3689,3682,"MAMCPOAM_04054","BIMLEMBI_01592","NHLFGIEK_02101","ELDOCFMP_01103","LAMHOKFG_00008","CNGCBFLA_01161","KMHKNAGE_02396","IOBHKAOL_03993","HONCBFPF_02337","JJLFNJEC_01525","LPOHPBDO_03501","MKNEJKNF_04447","OJHJBKHD_00398","NHCEEELK_01589","JMEBLKPE_03352"
"ftsP","","Cell division protein FtsP",581,581,1,1,2726,NA,NA,"",563,1418,1410,"MAMCPOAM_03485","BIMLEMBI_00177","NHLFGIEK_01663","ELDOCFMP_00176","LAMHOKFG_01441","CNGCBFLA_00177","KMHKNAGE_01468","IOBHKAOL_01303","HONCBFPF_00922","JJLFNJEC_00177","LPOHPBDO_04414","MKNEJKNF_02074","OJHJBKHD_02081","NHCEEELK_00177","JMEBLKPE_01056"
"nudL","","putative Nudix hydrolase NudL",581,581,1,1,4771,NA,NA,"",203,578,577,"MAMCPOAM_02023","BIMLEMBI_02684","NHLFGIEK_03656","ELDOCFMP_01157","LAMHOKFG_01889","CNGCBFLA_01645","KMHKNAGE_00701","IOBHKAOL_03916","HONCBFPF_00699","JJLFNJEC_01580","LPOHPBDO_01016","MKNEJKNF_03809","OJHJBKHD_02782","NHCEEELK_02057","JMEBLKPE_03583"
"yoaA","","putative ATP-dependent DNA helicase YoaA",581,581,1,1,4775,NA,NA,"",1604,1910,1909,"MAMCPOAM_02027","BIMLEMBI_02680","NHLFGIEK_03660","ELDOCFMP_01161","LAMHOKFG_01893","CNGCBFLA_01649","KMHKNAGE_00697","IOBHKAOL_03912","HONCBFPF_00695","JJLFNJEC_01584","LPOHPBDO_01020","MKNEJKNF_03805","OJHJBKHD_02786","NHCEEELK_02061","JMEBLKPE_03579"
"fadD","","Long-chain-fatty-acid--CoA ligase",581,581,1,1,4778,NA,NA,"",1457,1751,1750,"MAMCPOAM_02030","BIMLEMBI_02677","NHLFGIEK_03663","ELDOCFMP_01164","LAMHOKFG_01896","CNGCBFLA_01652","KMHKNAGE_00694","IOBHKAOL_03909","HONCBFPF_00692","JJLFNJEC_01587","LPOHPBDO_01023","MKNEJKNF_03802","OJHJBKHD_02789","NHCEEELK_02064","JMEBLKPE_03576"
"rnd","","Ribonuclease D",581,581,1,1,4779,NA,NA,"",746,1115,1114,"MAMCPOAM_02031","BIMLEMBI_02676","NHLFGIEK_03664","ELDOCFMP_01165","LAMHOKFG_01897","CNGCBFLA_01653","KMHKNAGE_00693","IOBHKAOL_03908","HONCBFPF_00691","JJLFNJEC_01588","LPOHPBDO_01024","MKNEJKNF_03801","OJHJBKHD_02790","NHCEEELK_02065","JMEBLKPE_03575"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"MAMCPOAM_02056","BIMLEMBI_02651","NHLFGIEK_03689","ELDOCFMP_01190","LAMHOKFG_01922","CNGCBFLA_01678","KMHKNAGE_00668","IOBHKAOL_03883","HONCBFPF_00666","JJLFNJEC_01613","LPOHPBDO_01049","MKNEJKNF_03776","OJHJBKHD_02815","NHCEEELK_02090","JMEBLKPE_03550"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"MAMCPOAM_02057","BIMLEMBI_02650","NHLFGIEK_03690","ELDOCFMP_01191","LAMHOKFG_01923","CNGCBFLA_01679","KMHKNAGE_00667","IOBHKAOL_03882","HONCBFPF_00665","JJLFNJEC_01614","LPOHPBDO_01050","MKNEJKNF_03775","OJHJBKHD_02816","NHCEEELK_02091","JMEBLKPE_03549"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"MAMCPOAM_02058","BIMLEMBI_02649","NHLFGIEK_03691","ELDOCFMP_01192","LAMHOKFG_01924","CNGCBFLA_01680","KMHKNAGE_00666","IOBHKAOL_03881","HONCBFPF_00664","JJLFNJEC_01615","LPOHPBDO_01051","MKNEJKNF_03774","OJHJBKHD_02817","NHCEEELK_02092","JMEBLKPE_03548"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"MAMCPOAM_03254","BIMLEMBI_02633","NHLFGIEK_03706","ELDOCFMP_01207","LAMHOKFG_01939","CNGCBFLA_01695","KMHKNAGE_00651","IOBHKAOL_00630","HONCBFPF_00649","JJLFNJEC_01630","LPOHPBDO_01066","MKNEJKNF_04024","OJHJBKHD_02832","NHCEEELK_02107","JMEBLKPE_01905"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"MAMCPOAM_03264","BIMLEMBI_02623","NHLFGIEK_03716","ELDOCFMP_01217","LAMHOKFG_01949","CNGCBFLA_01705","KMHKNAGE_00641","IOBHKAOL_00620","HONCBFPF_00639","JJLFNJEC_01640","LPOHPBDO_01076","MKNEJKNF_04014","OJHJBKHD_02842","NHCEEELK_02117","JMEBLKPE_01915"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"MAMCPOAM_03266","BIMLEMBI_02621","NHLFGIEK_03718","ELDOCFMP_01219","LAMHOKFG_01951","CNGCBFLA_01707","KMHKNAGE_00639","IOBHKAOL_00618","HONCBFPF_00637","JJLFNJEC_01642","LPOHPBDO_01078","MKNEJKNF_04012","OJHJBKHD_02844","NHCEEELK_02119","JMEBLKPE_01917"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"MAMCPOAM_04022","BIMLEMBI_02596","NHLFGIEK_02118","ELDOCFMP_01244","LAMHOKFG_01976","CNGCBFLA_01732","KMHKNAGE_00614","IOBHKAOL_00593","HONCBFPF_00612","JJLFNJEC_01667","LPOHPBDO_01103","MKNEJKNF_02667","OJHJBKHD_02869","NHCEEELK_02144","JMEBLKPE_01942"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"MAMCPOAM_04018","BIMLEMBI_02592","NHLFGIEK_02122","ELDOCFMP_01248","LAMHOKFG_01980","CNGCBFLA_01736","KMHKNAGE_00610","IOBHKAOL_00589","HONCBFPF_00608","JJLFNJEC_01671","LPOHPBDO_01107","MKNEJKNF_02663","OJHJBKHD_02873","NHCEEELK_02148","JMEBLKPE_01946"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"MAMCPOAM_02794","BIMLEMBI_02582","NHLFGIEK_02132","ELDOCFMP_01258","LAMHOKFG_01990","CNGCBFLA_01746","KMHKNAGE_00600","IOBHKAOL_00579","HONCBFPF_00598","JJLFNJEC_01681","LPOHPBDO_01117","MKNEJKNF_02653","OJHJBKHD_02883","NHCEEELK_02158","JMEBLKPE_01956"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"MAMCPOAM_02795","BIMLEMBI_02581","NHLFGIEK_02133","ELDOCFMP_01259","LAMHOKFG_01991","CNGCBFLA_01747","KMHKNAGE_00599","IOBHKAOL_00578","HONCBFPF_00597","JJLFNJEC_01682","LPOHPBDO_01118","MKNEJKNF_02652","OJHJBKHD_02884","NHCEEELK_02159","JMEBLKPE_01957"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"MAMCPOAM_02814","BIMLEMBI_02562","NHLFGIEK_02152","ELDOCFMP_01278","LAMHOKFG_02010","CNGCBFLA_01766","KMHKNAGE_00580","IOBHKAOL_00559","HONCBFPF_00578","JJLFNJEC_01701","LPOHPBDO_01137","MKNEJKNF_02633","OJHJBKHD_02903","NHCEEELK_02178","JMEBLKPE_01976"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"MAMCPOAM_03729","BIMLEMBI_02547","NHLFGIEK_02167","ELDOCFMP_01293","LAMHOKFG_02025","CNGCBFLA_01781","KMHKNAGE_00565","IOBHKAOL_00544","HONCBFPF_00563","JJLFNJEC_01716","LPOHPBDO_01152","MKNEJKNF_02618","OJHJBKHD_02532","NHCEEELK_02193","JMEBLKPE_01991"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"MAMCPOAM_04500","BIMLEMBI_02533","NHLFGIEK_02181","ELDOCFMP_01307","LAMHOKFG_02039","CNGCBFLA_01795","KMHKNAGE_00551","IOBHKAOL_00530","HONCBFPF_00549","JJLFNJEC_01730","LPOHPBDO_01166","MKNEJKNF_02604","OJHJBKHD_02518","NHCEEELK_02207","JMEBLKPE_02005"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"MAMCPOAM_02692","BIMLEMBI_02521","NHLFGIEK_02193","ELDOCFMP_01319","LAMHOKFG_02051","CNGCBFLA_01807","KMHKNAGE_00539","IOBHKAOL_00518","HONCBFPF_00537","JJLFNJEC_01742","LPOHPBDO_01178","MKNEJKNF_02592","OJHJBKHD_02506","NHCEEELK_02219","JMEBLKPE_02017"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"MAMCPOAM_02686","BIMLEMBI_02515","NHLFGIEK_02199","ELDOCFMP_01325","LAMHOKFG_02057","CNGCBFLA_01813","KMHKNAGE_00533","IOBHKAOL_00512","HONCBFPF_00531","JJLFNJEC_01748","LPOHPBDO_01184","MKNEJKNF_02586","OJHJBKHD_02500","NHCEEELK_02225","JMEBLKPE_02023"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"MAMCPOAM_02685","BIMLEMBI_02514","NHLFGIEK_02200","ELDOCFMP_01326","LAMHOKFG_02058","CNGCBFLA_01814","KMHKNAGE_00532","IOBHKAOL_00511","HONCBFPF_00530","JJLFNJEC_01749","LPOHPBDO_01185","MKNEJKNF_02585","OJHJBKHD_02499","NHCEEELK_02226","JMEBLKPE_02024"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"MAMCPOAM_02682","BIMLEMBI_02511","NHLFGIEK_02203","ELDOCFMP_01329","LAMHOKFG_02061","CNGCBFLA_01817","KMHKNAGE_00529","IOBHKAOL_00508","HONCBFPF_00527","JJLFNJEC_01752","LPOHPBDO_01188","MKNEJKNF_02582","OJHJBKHD_02496","NHCEEELK_02229","JMEBLKPE_02027"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"MAMCPOAM_02676","BIMLEMBI_02505","NHLFGIEK_02209","ELDOCFMP_01335","LAMHOKFG_02067","CNGCBFLA_01823","KMHKNAGE_00523","IOBHKAOL_00502","HONCBFPF_00521","JJLFNJEC_01758","LPOHPBDO_01194","MKNEJKNF_02576","OJHJBKHD_02490","NHCEEELK_02235","JMEBLKPE_02033"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"MAMCPOAM_02675","BIMLEMBI_02504","NHLFGIEK_02210","ELDOCFMP_01336","LAMHOKFG_02068","CNGCBFLA_01824","KMHKNAGE_00522","IOBHKAOL_00501","HONCBFPF_00520","JJLFNJEC_01759","LPOHPBDO_01195","MKNEJKNF_02575","OJHJBKHD_02489","NHCEEELK_02236","JMEBLKPE_02034"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"MAMCPOAM_02093","BIMLEMBI_02374","NHLFGIEK_02329","ELDOCFMP_01466","LAMHOKFG_00834","CNGCBFLA_01954","KMHKNAGE_00392","IOBHKAOL_00371","HONCBFPF_00391","JJLFNJEC_01889","LPOHPBDO_03204","MKNEJKNF_03284","OJHJBKHD_02359","NHCEEELK_02367","JMEBLKPE_03021"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"MAMCPOAM_02094","BIMLEMBI_02373","NHLFGIEK_02330","ELDOCFMP_01467","LAMHOKFG_00833","CNGCBFLA_01955","KMHKNAGE_00391","IOBHKAOL_00370","HONCBFPF_00390","JJLFNJEC_01890","LPOHPBDO_03203","MKNEJKNF_03285","OJHJBKHD_02358","NHCEEELK_02368","JMEBLKPE_03020"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"MAMCPOAM_02097","BIMLEMBI_02370","NHLFGIEK_02333","ELDOCFMP_01470","LAMHOKFG_00830","CNGCBFLA_01958","KMHKNAGE_00388","IOBHKAOL_00367","HONCBFPF_00387","JJLFNJEC_01893","LPOHPBDO_03200","MKNEJKNF_03288","OJHJBKHD_02355","NHCEEELK_02371","JMEBLKPE_03017"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"MAMCPOAM_02099","BIMLEMBI_02368","NHLFGIEK_02335","ELDOCFMP_01472","LAMHOKFG_00828","CNGCBFLA_01960","KMHKNAGE_00386","IOBHKAOL_00365","HONCBFPF_00385","JJLFNJEC_01895","LPOHPBDO_03198","MKNEJKNF_03290","OJHJBKHD_02353","NHCEEELK_02373","JMEBLKPE_03015"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"MAMCPOAM_02104","BIMLEMBI_02363","NHLFGIEK_02340","ELDOCFMP_01477","LAMHOKFG_00823","CNGCBFLA_01965","KMHKNAGE_00381","IOBHKAOL_00360","HONCBFPF_00380","JJLFNJEC_01900","LPOHPBDO_03193","MKNEJKNF_03295","OJHJBKHD_02348","NHCEEELK_02378","JMEBLKPE_03010"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"MAMCPOAM_04105","BIMLEMBI_02325","NHLFGIEK_02378","ELDOCFMP_01515","LAMHOKFG_00785","CNGCBFLA_02003","KMHKNAGE_00343","IOBHKAOL_00322","HONCBFPF_00342","JJLFNJEC_01938","LPOHPBDO_04607","MKNEJKNF_00699","OJHJBKHD_02310","NHCEEELK_02416","JMEBLKPE_04570"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"MAMCPOAM_01454","BIMLEMBI_03025","NHLFGIEK_04298","ELDOCFMP_02904","LAMHOKFG_00778","CNGCBFLA_03397","KMHKNAGE_00336","IOBHKAOL_02169","HONCBFPF_00335","JJLFNJEC_02641","LPOHPBDO_00702","MKNEJKNF_00706","OJHJBKHD_01792","NHCEEELK_03441","JMEBLKPE_01684"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"MAMCPOAM_01444","BIMLEMBI_03035","NHLFGIEK_04288","ELDOCFMP_02894","LAMHOKFG_00768","CNGCBFLA_03387","KMHKNAGE_00326","IOBHKAOL_02159","HONCBFPF_00325","JJLFNJEC_02651","LPOHPBDO_00692","MKNEJKNF_00716","OJHJBKHD_01782","NHCEEELK_03431","JMEBLKPE_01674"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"MAMCPOAM_01437","BIMLEMBI_03042","NHLFGIEK_04281","ELDOCFMP_02887","LAMHOKFG_00761","CNGCBFLA_03380","KMHKNAGE_00319","IOBHKAOL_02152","HONCBFPF_00318","JJLFNJEC_02658","LPOHPBDO_00685","MKNEJKNF_00723","OJHJBKHD_01775","NHCEEELK_03424","JMEBLKPE_01667"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"MAMCPOAM_01429","BIMLEMBI_03050","NHLFGIEK_04273","ELDOCFMP_02879","LAMHOKFG_00753","CNGCBFLA_03372","KMHKNAGE_00311","IOBHKAOL_02144","HONCBFPF_00310","JJLFNJEC_02666","LPOHPBDO_00677","MKNEJKNF_00731","OJHJBKHD_01767","NHCEEELK_03416","JMEBLKPE_01659"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"MAMCPOAM_01393","BIMLEMBI_03086","NHLFGIEK_04237","ELDOCFMP_02843","LAMHOKFG_00717","CNGCBFLA_03336","KMHKNAGE_00275","IOBHKAOL_02108","HONCBFPF_00274","JJLFNJEC_02702","LPOHPBDO_00641","MKNEJKNF_00767","OJHJBKHD_01731","NHCEEELK_03380","JMEBLKPE_01623"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"MAMCPOAM_00630","BIMLEMBI_03116","NHLFGIEK_03302","ELDOCFMP_02813","LAMHOKFG_00687","CNGCBFLA_03306","KMHKNAGE_00245","IOBHKAOL_02078","HONCBFPF_00244","JJLFNJEC_02732","LPOHPBDO_00611","MKNEJKNF_00797","OJHJBKHD_01701","NHCEEELK_03350","JMEBLKPE_01593"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"MAMCPOAM_00624","BIMLEMBI_03122","NHLFGIEK_03294","ELDOCFMP_02807","LAMHOKFG_00681","CNGCBFLA_03300","KMHKNAGE_00239","IOBHKAOL_02072","HONCBFPF_00238","JJLFNJEC_02738","LPOHPBDO_00605","MKNEJKNF_00803","OJHJBKHD_01695","NHCEEELK_03344","JMEBLKPE_01587"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"MAMCPOAM_00623","BIMLEMBI_03123","NHLFGIEK_03293","ELDOCFMP_02806","LAMHOKFG_00680","CNGCBFLA_03299","KMHKNAGE_00238","IOBHKAOL_02071","HONCBFPF_00237","JJLFNJEC_02739","LPOHPBDO_00604","MKNEJKNF_00804","OJHJBKHD_01694","NHCEEELK_03343","JMEBLKPE_01586"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"MAMCPOAM_00794","BIMLEMBI_03154","NHLFGIEK_03262","ELDOCFMP_02775","LAMHOKFG_00649","CNGCBFLA_03268","KMHKNAGE_00206","IOBHKAOL_02040","HONCBFPF_00206","JJLFNJEC_02771","LPOHPBDO_00573","MKNEJKNF_00835","OJHJBKHD_01664","NHCEEELK_03312","JMEBLKPE_01555"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"MAMCPOAM_00792","BIMLEMBI_03156","NHLFGIEK_03260","ELDOCFMP_02773","LAMHOKFG_00647","CNGCBFLA_03266","KMHKNAGE_00204","IOBHKAOL_02038","HONCBFPF_00204","JJLFNJEC_02773","LPOHPBDO_00571","MKNEJKNF_00837","OJHJBKHD_01662","NHCEEELK_03310","JMEBLKPE_01553"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"MAMCPOAM_00786","BIMLEMBI_03162","NHLFGIEK_03254","ELDOCFMP_02767","LAMHOKFG_00641","CNGCBFLA_03260","KMHKNAGE_00198","IOBHKAOL_02032","HONCBFPF_00198","JJLFNJEC_02779","LPOHPBDO_00565","MKNEJKNF_00843","OJHJBKHD_01656","NHCEEELK_03304","JMEBLKPE_01547"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"MAMCPOAM_00779","BIMLEMBI_03169","NHLFGIEK_03247","ELDOCFMP_02760","LAMHOKFG_00634","CNGCBFLA_03253","KMHKNAGE_00191","IOBHKAOL_02025","HONCBFPF_00191","JJLFNJEC_02786","LPOHPBDO_00558","MKNEJKNF_00850","OJHJBKHD_01649","NHCEEELK_03297","JMEBLKPE_01540"
