"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR3037434","SRR2994385","SRR9016885","SRR11101171","SRR26985545","SRR14766462","SRR1515023","SRR2994390","SRR3037520","SRR3097426","SRR1501457","SRR11487643","SRR14766353","SRR14766356","SRR15146531"
"deaD","","ATP-dependent RNA helicase DeaD",581,581,1,1,2619,NA,NA,"",1745,1913,1888,"ENBCENPF_00074","LNDPOLGH_00888","OMEBOICM_03054","EPILMDOP_03160","CHKCBGPO_02699","GEBDBFBM_01936","EPBPOPMF_00595","DFDIOJDA_00595","AFDIOAOE_00073","PBDKJOHP_01724","EKMOMDCE_02531","AMEEEGBM_00073","NHACMJCC_00074","FOILPIDO_02872","ALBEMBBG_01273"
"metH","","Methionine synthase",581,581,1,1,2012,NA,NA,"",3206,3689,3682,"ENBCENPF_02789","LNDPOLGH_04552","OMEBOICM_03685","EPILMDOP_03971","CHKCBGPO_03233","GEBDBFBM_03640","EPBPOPMF_01080","DFDIOJDA_01104","AFDIOAOE_01160","PBDKJOHP_04112","EKMOMDCE_02280","AMEEEGBM_01589","NHACMJCC_04037","FOILPIDO_03993","ALBEMBBG_01840"
"ftsP","","Cell division protein FtsP",581,581,1,1,2726,NA,NA,"",563,1418,1410,"ENBCENPF_00177","LNDPOLGH_00991","OMEBOICM_00306","EPILMDOP_04159","CHKCBGPO_02803","GEBDBFBM_01833","EPBPOPMF_00492","DFDIOJDA_00492","AFDIOAOE_00176","PBDKJOHP_01621","EKMOMDCE_02428","AMEEEGBM_00176","NHACMJCC_00177","FOILPIDO_02294","ALBEMBBG_01170"
"nudL","","putative Nudix hydrolase NudL",581,581,1,1,4771,NA,NA,"",203,578,577,"ENBCENPF_01129","LNDPOLGH_00360","OMEBOICM_03637","EPILMDOP_03851","CHKCBGPO_00697","GEBDBFBM_01239","EPBPOPMF_03682","DFDIOJDA_01573","AFDIOAOE_01955","PBDKJOHP_00238","EKMOMDCE_02860","AMEEEGBM_01644","NHACMJCC_00992","FOILPIDO_00312","ALBEMBBG_00048"
"yoaA","","putative ATP-dependent DNA helicase YoaA",581,581,1,1,4775,NA,NA,"",1604,1910,1909,"ENBCENPF_01133","LNDPOLGH_00356","OMEBOICM_03641","EPILMDOP_03855","CHKCBGPO_00693","GEBDBFBM_01235","EPBPOPMF_03678","DFDIOJDA_01577","AFDIOAOE_01951","PBDKJOHP_00242","EKMOMDCE_02856","AMEEEGBM_01648","NHACMJCC_00988","FOILPIDO_00316","ALBEMBBG_00052"
"fadD","","Long-chain-fatty-acid--CoA ligase",581,581,1,1,4778,NA,NA,"",1457,1751,1750,"ENBCENPF_01136","LNDPOLGH_00353","OMEBOICM_03644","EPILMDOP_03858","CHKCBGPO_00690","GEBDBFBM_01232","EPBPOPMF_03675","DFDIOJDA_01580","AFDIOAOE_01948","PBDKJOHP_00245","EKMOMDCE_02853","AMEEEGBM_01651","NHACMJCC_00985","FOILPIDO_00319","ALBEMBBG_00055"
"rnd","","Ribonuclease D",581,581,1,1,4779,NA,NA,"",746,1115,1114,"ENBCENPF_01137","LNDPOLGH_00352","OMEBOICM_03645","EPILMDOP_03859","CHKCBGPO_00689","GEBDBFBM_01231","EPBPOPMF_03674","DFDIOJDA_01581","AFDIOAOE_01947","PBDKJOHP_00246","EKMOMDCE_02852","AMEEEGBM_01652","NHACMJCC_00984","FOILPIDO_00320","ALBEMBBG_00056"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"ENBCENPF_01162","LNDPOLGH_00327","OMEBOICM_03670","EPILMDOP_03884","CHKCBGPO_00664","GEBDBFBM_01206","EPBPOPMF_03649","DFDIOJDA_01606","AFDIOAOE_01922","PBDKJOHP_00271","EKMOMDCE_02827","AMEEEGBM_01677","NHACMJCC_00959","FOILPIDO_00345","ALBEMBBG_00081"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"ENBCENPF_01163","LNDPOLGH_00326","OMEBOICM_03671","EPILMDOP_03885","CHKCBGPO_00663","GEBDBFBM_01205","EPBPOPMF_03648","DFDIOJDA_01607","AFDIOAOE_01921","PBDKJOHP_00272","EKMOMDCE_02826","AMEEEGBM_01678","NHACMJCC_00958","FOILPIDO_00346","ALBEMBBG_00082"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"ENBCENPF_01164","LNDPOLGH_00325","OMEBOICM_03672","EPILMDOP_03886","CHKCBGPO_00662","GEBDBFBM_01204","EPBPOPMF_03647","DFDIOJDA_01608","AFDIOAOE_01920","PBDKJOHP_00273","EKMOMDCE_02825","AMEEEGBM_01679","NHACMJCC_00957","FOILPIDO_00347","ALBEMBBG_00083"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"ENBCENPF_01180","LNDPOLGH_00310","OMEBOICM_01721","EPILMDOP_01862","CHKCBGPO_00647","GEBDBFBM_01189","EPBPOPMF_03632","DFDIOJDA_01623","AFDIOAOE_01905","PBDKJOHP_00288","EKMOMDCE_02810","AMEEEGBM_01694","NHACMJCC_00942","FOILPIDO_00363","ALBEMBBG_00098"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"ENBCENPF_01190","LNDPOLGH_00300","OMEBOICM_01731","EPILMDOP_01852","CHKCBGPO_00637","GEBDBFBM_01179","EPBPOPMF_03622","DFDIOJDA_01633","AFDIOAOE_01895","PBDKJOHP_00298","EKMOMDCE_02800","AMEEEGBM_01704","NHACMJCC_00932","FOILPIDO_00373","ALBEMBBG_00108"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"ENBCENPF_01192","LNDPOLGH_00298","OMEBOICM_01733","EPILMDOP_01850","CHKCBGPO_00635","GEBDBFBM_01177","EPBPOPMF_04314","DFDIOJDA_01635","AFDIOAOE_01893","PBDKJOHP_00300","EKMOMDCE_02798","AMEEEGBM_01706","NHACMJCC_00930","FOILPIDO_00375","ALBEMBBG_00110"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"ENBCENPF_01217","LNDPOLGH_00273","OMEBOICM_01758","EPILMDOP_01825","CHKCBGPO_00610","GEBDBFBM_01152","EPBPOPMF_04289","DFDIOJDA_01660","AFDIOAOE_01868","PBDKJOHP_00325","EKMOMDCE_02773","AMEEEGBM_01731","NHACMJCC_00905","FOILPIDO_00400","ALBEMBBG_00135"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"ENBCENPF_01221","LNDPOLGH_00269","OMEBOICM_01762","EPILMDOP_01821","CHKCBGPO_00606","GEBDBFBM_01148","EPBPOPMF_04285","DFDIOJDA_01664","AFDIOAOE_01864","PBDKJOHP_00329","EKMOMDCE_02769","AMEEEGBM_01735","NHACMJCC_00901","FOILPIDO_00404","ALBEMBBG_00139"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"ENBCENPF_01231","LNDPOLGH_00259","OMEBOICM_01772","EPILMDOP_01811","CHKCBGPO_00596","GEBDBFBM_01138","EPBPOPMF_02907","DFDIOJDA_01674","AFDIOAOE_01854","PBDKJOHP_00339","EKMOMDCE_02759","AMEEEGBM_01745","NHACMJCC_00891","FOILPIDO_00414","ALBEMBBG_00149"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"ENBCENPF_01232","LNDPOLGH_00258","OMEBOICM_01773","EPILMDOP_01810","CHKCBGPO_00595","GEBDBFBM_01137","EPBPOPMF_02906","DFDIOJDA_01675","AFDIOAOE_01853","PBDKJOHP_00340","EKMOMDCE_02758","AMEEEGBM_01746","NHACMJCC_00890","FOILPIDO_00415","ALBEMBBG_00150"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"ENBCENPF_01251","LNDPOLGH_00239","OMEBOICM_01792","EPILMDOP_01791","CHKCBGPO_00576","GEBDBFBM_01118","EPBPOPMF_02887","DFDIOJDA_01694","AFDIOAOE_01834","PBDKJOHP_00359","EKMOMDCE_02739","AMEEEGBM_01765","NHACMJCC_00871","FOILPIDO_00434","ALBEMBBG_00169"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"ENBCENPF_01266","LNDPOLGH_00224","OMEBOICM_01807","EPILMDOP_01776","CHKCBGPO_00561","GEBDBFBM_01103","EPBPOPMF_02872","DFDIOJDA_01709","AFDIOAOE_01819","PBDKJOHP_00374","EKMOMDCE_02724","AMEEEGBM_01780","NHACMJCC_00856","FOILPIDO_00449","ALBEMBBG_00184"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"ENBCENPF_01280","LNDPOLGH_00210","OMEBOICM_01821","EPILMDOP_01762","CHKCBGPO_00547","GEBDBFBM_01089","EPBPOPMF_02858","DFDIOJDA_01723","AFDIOAOE_01805","PBDKJOHP_00388","EKMOMDCE_02710","AMEEEGBM_01794","NHACMJCC_00842","FOILPIDO_00463","ALBEMBBG_00196"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"ENBCENPF_01292","LNDPOLGH_00198","OMEBOICM_01833","EPILMDOP_01750","CHKCBGPO_00535","GEBDBFBM_01077","EPBPOPMF_02846","DFDIOJDA_01735","AFDIOAOE_01793","PBDKJOHP_00400","EKMOMDCE_02698","AMEEEGBM_01806","NHACMJCC_00830","FOILPIDO_00475","ALBEMBBG_00208"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"ENBCENPF_01298","LNDPOLGH_00192","OMEBOICM_01839","EPILMDOP_01744","CHKCBGPO_00529","GEBDBFBM_01071","EPBPOPMF_02840","DFDIOJDA_01741","AFDIOAOE_01787","PBDKJOHP_00406","EKMOMDCE_02692","AMEEEGBM_01812","NHACMJCC_00824","FOILPIDO_00481","ALBEMBBG_00214"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"ENBCENPF_01299","LNDPOLGH_00191","OMEBOICM_01840","EPILMDOP_01743","CHKCBGPO_00528","GEBDBFBM_01070","EPBPOPMF_02839","DFDIOJDA_01742","AFDIOAOE_01786","PBDKJOHP_00407","EKMOMDCE_02691","AMEEEGBM_01813","NHACMJCC_00823","FOILPIDO_00482","ALBEMBBG_00215"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"ENBCENPF_01302","LNDPOLGH_00188","OMEBOICM_01843","EPILMDOP_01740","CHKCBGPO_00525","GEBDBFBM_01067","EPBPOPMF_02836","DFDIOJDA_01745","AFDIOAOE_01783","PBDKJOHP_00410","EKMOMDCE_02688","AMEEEGBM_01816","NHACMJCC_00820","FOILPIDO_00485","ALBEMBBG_00218"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"ENBCENPF_01308","LNDPOLGH_00182","OMEBOICM_01849","EPILMDOP_01734","CHKCBGPO_00519","GEBDBFBM_01061","EPBPOPMF_02830","DFDIOJDA_01751","AFDIOAOE_01777","PBDKJOHP_00416","EKMOMDCE_02682","AMEEEGBM_01822","NHACMJCC_00814","FOILPIDO_00491","ALBEMBBG_00224"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"ENBCENPF_01309","LNDPOLGH_00181","OMEBOICM_01850","EPILMDOP_01733","CHKCBGPO_00518","GEBDBFBM_01060","EPBPOPMF_02829","DFDIOJDA_01752","AFDIOAOE_01776","PBDKJOHP_00417","EKMOMDCE_02681","AMEEEGBM_01823","NHACMJCC_00813","FOILPIDO_00492","ALBEMBBG_00225"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"ENBCENPF_01439","LNDPOLGH_00051","OMEBOICM_03484","EPILMDOP_03380","CHKCBGPO_00388","GEBDBFBM_03392","EPBPOPMF_03490","DFDIOJDA_01882","AFDIOAOE_01646","PBDKJOHP_00547","EKMOMDCE_00878","AMEEEGBM_01953","NHACMJCC_00683","FOILPIDO_02637","ALBEMBBG_00354"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"ENBCENPF_01440","LNDPOLGH_00050","OMEBOICM_03485","EPILMDOP_03381","CHKCBGPO_00387","GEBDBFBM_03393","EPBPOPMF_03489","DFDIOJDA_01883","AFDIOAOE_01645","PBDKJOHP_00548","EKMOMDCE_00877","AMEEEGBM_01954","NHACMJCC_00682","FOILPIDO_02636","ALBEMBBG_00355"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"ENBCENPF_01443","LNDPOLGH_00047","OMEBOICM_03488","EPILMDOP_03384","CHKCBGPO_00384","GEBDBFBM_03396","EPBPOPMF_03486","DFDIOJDA_01886","AFDIOAOE_01642","PBDKJOHP_00551","EKMOMDCE_00874","AMEEEGBM_01957","NHACMJCC_00679","FOILPIDO_02633","ALBEMBBG_00358"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"ENBCENPF_01445","LNDPOLGH_00045","OMEBOICM_03490","EPILMDOP_03386","CHKCBGPO_00382","GEBDBFBM_03398","EPBPOPMF_03484","DFDIOJDA_01888","AFDIOAOE_01640","PBDKJOHP_00553","EKMOMDCE_00872","AMEEEGBM_01959","NHACMJCC_00677","FOILPIDO_02631","ALBEMBBG_00360"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"ENBCENPF_01450","LNDPOLGH_00040","OMEBOICM_03495","EPILMDOP_03391","CHKCBGPO_00377","GEBDBFBM_03403","EPBPOPMF_03479","DFDIOJDA_01893","AFDIOAOE_01635","PBDKJOHP_00558","EKMOMDCE_00867","AMEEEGBM_01964","NHACMJCC_00672","FOILPIDO_02626","ALBEMBBG_00365"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"ENBCENPF_01488","LNDPOLGH_00002","OMEBOICM_03533","EPILMDOP_03429","CHKCBGPO_00339","GEBDBFBM_04405","EPBPOPMF_03441","DFDIOJDA_01931","AFDIOAOE_01597","PBDKJOHP_00596","EKMOMDCE_00829","AMEEEGBM_02002","NHACMJCC_02422","FOILPIDO_02588","ALBEMBBG_00403"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"ENBCENPF_02519","LNDPOLGH_02586","OMEBOICM_01206","EPILMDOP_00006","CHKCBGPO_00332","GEBDBFBM_04308","EPBPOPMF_01757","DFDIOJDA_04036","AFDIOAOE_03060","PBDKJOHP_01999","EKMOMDCE_00822","AMEEEGBM_03061","NHACMJCC_02429","FOILPIDO_00943","ALBEMBBG_00410"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"ENBCENPF_02509","LNDPOLGH_02576","OMEBOICM_01196","EPILMDOP_00016","CHKCBGPO_00322","GEBDBFBM_04298","EPBPOPMF_01747","DFDIOJDA_04046","AFDIOAOE_03050","PBDKJOHP_02009","EKMOMDCE_00812","AMEEEGBM_03071","NHACMJCC_02439","FOILPIDO_00933","ALBEMBBG_00420"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"ENBCENPF_02502","LNDPOLGH_02569","OMEBOICM_01189","EPILMDOP_00023","CHKCBGPO_00315","GEBDBFBM_04291","EPBPOPMF_01740","DFDIOJDA_04053","AFDIOAOE_03043","PBDKJOHP_02016","EKMOMDCE_00805","AMEEEGBM_03078","NHACMJCC_02446","FOILPIDO_00926","ALBEMBBG_00427"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"ENBCENPF_02494","LNDPOLGH_02561","OMEBOICM_01181","EPILMDOP_00031","CHKCBGPO_00307","GEBDBFBM_04283","EPBPOPMF_01732","DFDIOJDA_04061","AFDIOAOE_03035","PBDKJOHP_02024","EKMOMDCE_00797","AMEEEGBM_03086","NHACMJCC_02454","FOILPIDO_00918","ALBEMBBG_00435"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"ENBCENPF_02458","LNDPOLGH_02525","OMEBOICM_01145","EPILMDOP_00067","CHKCBGPO_00271","GEBDBFBM_04522","EPBPOPMF_01696","DFDIOJDA_04097","AFDIOAOE_02999","PBDKJOHP_02060","EKMOMDCE_00761","AMEEEGBM_03122","NHACMJCC_02490","FOILPIDO_00882","ALBEMBBG_00471"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"ENBCENPF_02428","LNDPOLGH_02495","OMEBOICM_01115","EPILMDOP_00097","CHKCBGPO_00241","GEBDBFBM_02739","EPBPOPMF_01666","DFDIOJDA_04127","AFDIOAOE_02969","PBDKJOHP_02090","EKMOMDCE_00731","AMEEEGBM_03152","NHACMJCC_02520","FOILPIDO_00852","ALBEMBBG_00501"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"ENBCENPF_02422","LNDPOLGH_02489","OMEBOICM_01109","EPILMDOP_00103","CHKCBGPO_00235","GEBDBFBM_02745","EPBPOPMF_01660","DFDIOJDA_04133","AFDIOAOE_02963","PBDKJOHP_02096","EKMOMDCE_00725","AMEEEGBM_03158","NHACMJCC_02526","FOILPIDO_00846","ALBEMBBG_00507"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"ENBCENPF_02421","LNDPOLGH_02488","OMEBOICM_01108","EPILMDOP_00104","CHKCBGPO_00234","GEBDBFBM_02746","EPBPOPMF_01659","DFDIOJDA_04134","AFDIOAOE_02962","PBDKJOHP_02097","EKMOMDCE_00724","AMEEEGBM_03159","NHACMJCC_02527","FOILPIDO_00845","ALBEMBBG_00508"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"ENBCENPF_02390","LNDPOLGH_02457","OMEBOICM_01078","EPILMDOP_00135","CHKCBGPO_00203","GEBDBFBM_02777","EPBPOPMF_01628","DFDIOJDA_03689","AFDIOAOE_02931","PBDKJOHP_02127","EKMOMDCE_00693","AMEEEGBM_03190","NHACMJCC_02558","FOILPIDO_00815","ALBEMBBG_00539"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"ENBCENPF_02388","LNDPOLGH_02455","OMEBOICM_01076","EPILMDOP_00137","CHKCBGPO_00201","GEBDBFBM_02779","EPBPOPMF_01626","DFDIOJDA_03687","AFDIOAOE_02929","PBDKJOHP_02129","EKMOMDCE_00691","AMEEEGBM_03192","NHACMJCC_02560","FOILPIDO_00813","ALBEMBBG_00541"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"ENBCENPF_02382","LNDPOLGH_02449","OMEBOICM_01070","EPILMDOP_00143","CHKCBGPO_00195","GEBDBFBM_02785","EPBPOPMF_01620","DFDIOJDA_03681","AFDIOAOE_02923","PBDKJOHP_02135","EKMOMDCE_00685","AMEEEGBM_03198","NHACMJCC_02566","FOILPIDO_00807","ALBEMBBG_00547"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"ENBCENPF_02375","LNDPOLGH_02442","OMEBOICM_01063","EPILMDOP_00150","CHKCBGPO_00188","GEBDBFBM_02792","EPBPOPMF_01613","DFDIOJDA_03674","AFDIOAOE_02916","PBDKJOHP_02142","EKMOMDCE_00678","AMEEEGBM_03205","NHACMJCC_02573","FOILPIDO_00800","ALBEMBBG_00554"
"cho","","Excinuclease cho",581,581,1,1,5337,NA,NA,"",881,908,881,"ENBCENPF_02371","LNDPOLGH_02438","OMEBOICM_01059","EPILMDOP_00154","CHKCBGPO_00184","GEBDBFBM_02796","EPBPOPMF_01609","DFDIOJDA_03670","AFDIOAOE_02912","PBDKJOHP_02146","EKMOMDCE_00674","AMEEEGBM_03209","NHACMJCC_02577","FOILPIDO_00796","ALBEMBBG_00558"
