"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR1511581","SRR18233384","SRR18233397","SRR2911768","SRR1686502","SRR5877168","SRR14766340","SRR3097456","SRR5928712","SRR14766401","SRR14766342","SRR14766451","SRR5883596","SRR2994389","SRR22575394"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"MMKGKMLP_01134","LOGJCLKH_03840","KDMFFKAN_00081","HFBCCMPJ_00411","EEFPNCOK_00680","ABGDGJIO_02338","NLELDDOK_01137","PIILDIKB_01277","CDFNNGFP_00883","PDDJGGLI_01437","AMKEOKNE_01752","JKFJINKE_01609","AOBIHHBI_01447","APBHMKIJ_01767","JMEBLKPE_03550"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"MMKGKMLP_01135","LOGJCLKH_03839","KDMFFKAN_00082","HFBCCMPJ_00410","EEFPNCOK_00681","ABGDGJIO_02337","NLELDDOK_01136","PIILDIKB_01278","CDFNNGFP_00884","PDDJGGLI_01436","AMKEOKNE_01753","JKFJINKE_01608","AOBIHHBI_01448","APBHMKIJ_01766","JMEBLKPE_03549"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"MMKGKMLP_01136","LOGJCLKH_03838","KDMFFKAN_00083","HFBCCMPJ_00409","EEFPNCOK_00682","ABGDGJIO_02336","NLELDDOK_01135","PIILDIKB_01279","CDFNNGFP_00885","PDDJGGLI_01435","AMKEOKNE_01754","JKFJINKE_01607","AOBIHHBI_01449","APBHMKIJ_01765","JMEBLKPE_03548"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"MMKGKMLP_01151","LOGJCLKH_02128","KDMFFKAN_00098","HFBCCMPJ_00394","EEFPNCOK_00697","ABGDGJIO_02321","NLELDDOK_01120","PIILDIKB_01294","CDFNNGFP_00900","PDDJGGLI_01420","AMKEOKNE_01769","JKFJINKE_02176","AOBIHHBI_01464","APBHMKIJ_01750","JMEBLKPE_01905"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"MMKGKMLP_01161","LOGJCLKH_02118","KDMFFKAN_00108","HFBCCMPJ_00384","EEFPNCOK_00707","ABGDGJIO_02311","NLELDDOK_01110","PIILDIKB_01304","CDFNNGFP_00910","PDDJGGLI_01410","AMKEOKNE_01779","JKFJINKE_02186","AOBIHHBI_01474","APBHMKIJ_01740","JMEBLKPE_01915"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"MMKGKMLP_01163","LOGJCLKH_02116","KDMFFKAN_00110","HFBCCMPJ_00382","EEFPNCOK_00709","ABGDGJIO_02309","NLELDDOK_01108","PIILDIKB_01306","CDFNNGFP_00912","PDDJGGLI_01408","AMKEOKNE_01781","JKFJINKE_02188","AOBIHHBI_01476","APBHMKIJ_01738","JMEBLKPE_01917"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"MMKGKMLP_01188","LOGJCLKH_02091","KDMFFKAN_00135","HFBCCMPJ_00357","EEFPNCOK_00734","ABGDGJIO_02284","NLELDDOK_01083","PIILDIKB_01331","CDFNNGFP_00937","PDDJGGLI_01383","AMKEOKNE_01806","JKFJINKE_02213","AOBIHHBI_01501","APBHMKIJ_01713","JMEBLKPE_01942"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"MMKGKMLP_01192","LOGJCLKH_02087","KDMFFKAN_00139","HFBCCMPJ_00353","EEFPNCOK_00738","ABGDGJIO_02280","NLELDDOK_01079","PIILDIKB_01335","CDFNNGFP_00941","PDDJGGLI_01379","AMKEOKNE_01810","JKFJINKE_02217","AOBIHHBI_01505","APBHMKIJ_01709","JMEBLKPE_01946"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"MMKGKMLP_01202","LOGJCLKH_02077","KDMFFKAN_00149","HFBCCMPJ_00343","EEFPNCOK_00748","ABGDGJIO_02270","NLELDDOK_01069","PIILDIKB_01345","CDFNNGFP_00951","PDDJGGLI_01369","AMKEOKNE_01820","JKFJINKE_01325","AOBIHHBI_01515","APBHMKIJ_01699","JMEBLKPE_01956"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"MMKGKMLP_01203","LOGJCLKH_02076","KDMFFKAN_00150","HFBCCMPJ_00342","EEFPNCOK_00749","ABGDGJIO_02269","NLELDDOK_01068","PIILDIKB_01346","CDFNNGFP_00952","PDDJGGLI_01368","AMKEOKNE_01821","JKFJINKE_01324","AOBIHHBI_01516","APBHMKIJ_01698","JMEBLKPE_01957"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"MMKGKMLP_01222","LOGJCLKH_02057","KDMFFKAN_00169","HFBCCMPJ_00323","EEFPNCOK_00768","ABGDGJIO_02250","NLELDDOK_01049","PIILDIKB_01365","CDFNNGFP_00971","PDDJGGLI_01349","AMKEOKNE_01840","JKFJINKE_01305","AOBIHHBI_01535","APBHMKIJ_01679","JMEBLKPE_01976"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"MMKGKMLP_01237","LOGJCLKH_02042","KDMFFKAN_00184","HFBCCMPJ_00308","EEFPNCOK_00783","ABGDGJIO_02235","NLELDDOK_01034","PIILDIKB_01380","CDFNNGFP_00986","PDDJGGLI_01334","AMKEOKNE_01855","JKFJINKE_01290","AOBIHHBI_01550","APBHMKIJ_01664","JMEBLKPE_01991"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"MMKGKMLP_01251","LOGJCLKH_02028","KDMFFKAN_00198","HFBCCMPJ_00294","EEFPNCOK_00797","ABGDGJIO_02221","NLELDDOK_01020","PIILDIKB_01394","CDFNNGFP_01000","PDDJGGLI_01320","AMKEOKNE_01869","JKFJINKE_01276","AOBIHHBI_01564","APBHMKIJ_01650","JMEBLKPE_02005"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"MMKGKMLP_01263","LOGJCLKH_02016","KDMFFKAN_00210","HFBCCMPJ_00282","EEFPNCOK_00809","ABGDGJIO_02209","NLELDDOK_01008","PIILDIKB_01406","CDFNNGFP_01012","PDDJGGLI_01308","AMKEOKNE_01881","JKFJINKE_01264","AOBIHHBI_01576","APBHMKIJ_01638","JMEBLKPE_02017"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"MMKGKMLP_01269","LOGJCLKH_02010","KDMFFKAN_00216","HFBCCMPJ_00276","EEFPNCOK_00815","ABGDGJIO_02203","NLELDDOK_01002","PIILDIKB_01412","CDFNNGFP_01018","PDDJGGLI_01302","AMKEOKNE_01887","JKFJINKE_01258","AOBIHHBI_01582","APBHMKIJ_01632","JMEBLKPE_02023"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"MMKGKMLP_01270","LOGJCLKH_02009","KDMFFKAN_00217","HFBCCMPJ_00275","EEFPNCOK_00816","ABGDGJIO_02202","NLELDDOK_01001","PIILDIKB_01413","CDFNNGFP_01019","PDDJGGLI_01301","AMKEOKNE_01888","JKFJINKE_01257","AOBIHHBI_01583","APBHMKIJ_01631","JMEBLKPE_02024"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"MMKGKMLP_01273","LOGJCLKH_02006","KDMFFKAN_00220","HFBCCMPJ_00272","EEFPNCOK_00819","ABGDGJIO_02199","NLELDDOK_00998","PIILDIKB_01416","CDFNNGFP_01022","PDDJGGLI_01298","AMKEOKNE_01891","JKFJINKE_01254","AOBIHHBI_01586","APBHMKIJ_01628","JMEBLKPE_02027"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"MMKGKMLP_01279","LOGJCLKH_02000","KDMFFKAN_00226","HFBCCMPJ_00266","EEFPNCOK_00825","ABGDGJIO_02193","NLELDDOK_00992","PIILDIKB_01422","CDFNNGFP_01028","PDDJGGLI_01292","AMKEOKNE_02237","JKFJINKE_04164","AOBIHHBI_01592","APBHMKIJ_01622","JMEBLKPE_02033"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"MMKGKMLP_01280","LOGJCLKH_01999","KDMFFKAN_00227","HFBCCMPJ_00265","EEFPNCOK_00826","ABGDGJIO_02192","NLELDDOK_00991","PIILDIKB_01423","CDFNNGFP_01029","PDDJGGLI_01291","AMKEOKNE_02236","JKFJINKE_04165","AOBIHHBI_01593","APBHMKIJ_01621","JMEBLKPE_02034"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"MMKGKMLP_02655","LOGJCLKH_01869","KDMFFKAN_00357","HFBCCMPJ_02386","EEFPNCOK_00955","ABGDGJIO_02062","NLELDDOK_03644","PIILDIKB_01552","CDFNNGFP_01144","PDDJGGLI_01161","AMKEOKNE_02121","JKFJINKE_01703","AOBIHHBI_01723","APBHMKIJ_02530","JMEBLKPE_03021"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"MMKGKMLP_02654","LOGJCLKH_01868","KDMFFKAN_00358","HFBCCMPJ_02387","EEFPNCOK_00956","ABGDGJIO_02061","NLELDDOK_03645","PIILDIKB_01553","CDFNNGFP_01145","PDDJGGLI_01160","AMKEOKNE_02120","JKFJINKE_01704","AOBIHHBI_01724","APBHMKIJ_02531","JMEBLKPE_03020"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"MMKGKMLP_02651","LOGJCLKH_01865","KDMFFKAN_00361","HFBCCMPJ_02390","EEFPNCOK_00959","ABGDGJIO_02058","NLELDDOK_03648","PIILDIKB_01556","CDFNNGFP_01148","PDDJGGLI_01157","AMKEOKNE_02117","JKFJINKE_01707","AOBIHHBI_01727","APBHMKIJ_02534","JMEBLKPE_03017"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"MMKGKMLP_02649","LOGJCLKH_01863","KDMFFKAN_00363","HFBCCMPJ_02392","EEFPNCOK_00961","ABGDGJIO_02056","NLELDDOK_03650","PIILDIKB_01558","CDFNNGFP_01150","PDDJGGLI_01155","AMKEOKNE_02115","JKFJINKE_01709","AOBIHHBI_01729","APBHMKIJ_02536","JMEBLKPE_03015"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"MMKGKMLP_02644","LOGJCLKH_01858","KDMFFKAN_00368","HFBCCMPJ_02397","EEFPNCOK_00966","ABGDGJIO_02051","NLELDDOK_03655","PIILDIKB_01563","CDFNNGFP_01155","PDDJGGLI_01150","AMKEOKNE_02110","JKFJINKE_01714","AOBIHHBI_01734","APBHMKIJ_02541","JMEBLKPE_03010"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"MMKGKMLP_04111","LOGJCLKH_01820","KDMFFKAN_00406","HFBCCMPJ_02435","EEFPNCOK_04338","ABGDGJIO_02013","NLELDDOK_04534","PIILDIKB_04447","CDFNNGFP_01193","PDDJGGLI_01112","AMKEOKNE_02072","JKFJINKE_02703","AOBIHHBI_01772","APBHMKIJ_02579","JMEBLKPE_04570"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"MMKGKMLP_04104","LOGJCLKH_02473","KDMFFKAN_01036","HFBCCMPJ_03588","EEFPNCOK_01304","ABGDGJIO_03142","NLELDDOK_01378","PIILDIKB_04136","CDFNNGFP_02836","PDDJGGLI_02576","AMKEOKNE_02246","JKFJINKE_02696","AOBIHHBI_02505","APBHMKIJ_01367","JMEBLKPE_01684"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"MMKGKMLP_04094","LOGJCLKH_02483","KDMFFKAN_01026","HFBCCMPJ_03598","EEFPNCOK_01294","ABGDGJIO_03152","NLELDDOK_01388","PIILDIKB_04146","CDFNNGFP_02846","PDDJGGLI_02586","AMKEOKNE_02256","JKFJINKE_02686","AOBIHHBI_02515","APBHMKIJ_01357","JMEBLKPE_01674"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"MMKGKMLP_04086","LOGJCLKH_02490","KDMFFKAN_01019","HFBCCMPJ_03605","EEFPNCOK_01287","ABGDGJIO_03159","NLELDDOK_01395","PIILDIKB_04153","CDFNNGFP_02853","PDDJGGLI_02593","AMKEOKNE_02263","JKFJINKE_02679","AOBIHHBI_02522","APBHMKIJ_01350","JMEBLKPE_01667"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"MMKGKMLP_04078","LOGJCLKH_02498","KDMFFKAN_01011","HFBCCMPJ_03613","EEFPNCOK_01279","ABGDGJIO_03167","NLELDDOK_01403","PIILDIKB_04161","CDFNNGFP_02861","PDDJGGLI_02601","AMKEOKNE_02271","JKFJINKE_02671","AOBIHHBI_02530","APBHMKIJ_01342","JMEBLKPE_01659"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"MMKGKMLP_04042","LOGJCLKH_02534","KDMFFKAN_00975","HFBCCMPJ_03649","EEFPNCOK_01243","ABGDGJIO_03203","NLELDDOK_01439","PIILDIKB_04197","CDFNNGFP_02897","PDDJGGLI_02637","AMKEOKNE_02307","JKFJINKE_01834","AOBIHHBI_02566","APBHMKIJ_01306","JMEBLKPE_01623"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"MMKGKMLP_02067","LOGJCLKH_02564","KDMFFKAN_00945","HFBCCMPJ_03514","EEFPNCOK_01213","ABGDGJIO_03233","NLELDDOK_01469","PIILDIKB_02496","CDFNNGFP_02927","PDDJGGLI_02667","AMKEOKNE_02337","JKFJINKE_01864","AOBIHHBI_02596","APBHMKIJ_01276","JMEBLKPE_01593"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"MMKGKMLP_02061","LOGJCLKH_02570","KDMFFKAN_00939","HFBCCMPJ_03508","EEFPNCOK_01207","ABGDGJIO_03239","NLELDDOK_01475","PIILDIKB_02490","CDFNNGFP_02933","PDDJGGLI_02673","AMKEOKNE_02343","JKFJINKE_01870","AOBIHHBI_02602","APBHMKIJ_01270","JMEBLKPE_01587"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"MMKGKMLP_02060","LOGJCLKH_02571","KDMFFKAN_00938","HFBCCMPJ_03507","EEFPNCOK_01206","ABGDGJIO_03240","NLELDDOK_01476","PIILDIKB_02489","CDFNNGFP_02934","PDDJGGLI_02674","AMKEOKNE_02344","JKFJINKE_01871","AOBIHHBI_02603","APBHMKIJ_01269","JMEBLKPE_01586"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"MMKGKMLP_02030","LOGJCLKH_02602","KDMFFKAN_00907","HFBCCMPJ_03112","EEFPNCOK_01176","ABGDGJIO_03271","NLELDDOK_01506","PIILDIKB_02458","CDFNNGFP_02965","PDDJGGLI_02705","AMKEOKNE_02375","JKFJINKE_01096","AOBIHHBI_02634","APBHMKIJ_01238","JMEBLKPE_01555"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"MMKGKMLP_02028","LOGJCLKH_02604","KDMFFKAN_00905","HFBCCMPJ_03110","EEFPNCOK_01174","ABGDGJIO_03273","NLELDDOK_01508","PIILDIKB_02456","CDFNNGFP_02967","PDDJGGLI_02707","AMKEOKNE_02377","JKFJINKE_01098","AOBIHHBI_02636","APBHMKIJ_01236","JMEBLKPE_01553"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"MMKGKMLP_02022","LOGJCLKH_02610","KDMFFKAN_00899","HFBCCMPJ_03104","EEFPNCOK_01168","ABGDGJIO_03279","NLELDDOK_01514","PIILDIKB_02450","CDFNNGFP_02973","PDDJGGLI_02713","AMKEOKNE_02383","JKFJINKE_01104","AOBIHHBI_02642","APBHMKIJ_01230","JMEBLKPE_01547"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"MMKGKMLP_02015","LOGJCLKH_02617","KDMFFKAN_00892","HFBCCMPJ_03097","EEFPNCOK_01161","ABGDGJIO_03286","NLELDDOK_01521","PIILDIKB_02443","CDFNNGFP_02980","PDDJGGLI_02720","AMKEOKNE_02390","JKFJINKE_01111","AOBIHHBI_02649","APBHMKIJ_01223","JMEBLKPE_01540"
