"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766363","SRR23043678","SRR14766372","SRR14766358","SRR13643357","SRR21893805","SRR2102470","SRR2994390","SRR3097533","SRR5905515","SRR14766443","SRR28323385","SRR28412153","SRR5928751","SRR3037467"
"acrF","","Multidrug export protein AcrF",581,581,1,1,1981,NA,NA,"",1700,3113,3110,"HDHIBFGB_04148","JBKOHDDO_04587","OFPOAPDN_04474","IJDMEFDF_04466","MCHABJHI_04511","CDHBLMCD_04352","AJGBHJCG_04176","DFDIOJDA_04516","CBCEDDLP_04467","AAOLMGCP_04613","BJFLHFPA_04207","JJPMJGEG_04456","IKEDIMNK_04468","JMPBCIHE_03305","FONGDKBB_03988"
"acrR_2","","HTH-type transcriptional regulator AcrR",581,581,1,1,1978,NA,NA,"",335,662,661,"HDHIBFGB_04151","JBKOHDDO_04584","OFPOAPDN_04471","IJDMEFDF_04469","MCHABJHI_04508","CDHBLMCD_04349","AJGBHJCG_04179","DFDIOJDA_04513","CBCEDDLP_04464","AAOLMGCP_04616","BJFLHFPA_04204","JJPMJGEG_04453","IKEDIMNK_04471","JMPBCIHE_03302","FONGDKBB_03985"
"group_1083","","hypothetical protein",581,581,1,1,1957,NA,NA,"",3284,3800,3799,"HDHIBFGB_04172","JBKOHDDO_04563","OFPOAPDN_04450","IJDMEFDF_04490","MCHABJHI_04487","CDHBLMCD_04328","AJGBHJCG_04200","DFDIOJDA_04492","CBCEDDLP_04443","AAOLMGCP_04637","BJFLHFPA_04183","JJPMJGEG_04432","IKEDIMNK_04492","JMPBCIHE_03281","FONGDKBB_03964"
"group_1085","","hypothetical protein",581,581,1,1,3656,NA,NA,"",425,2135,2129,"HDHIBFGB_04217","JBKOHDDO_04463","OFPOAPDN_04503","IJDMEFDF_04531","MCHABJHI_04540","CDHBLMCD_04382","AJGBHJCG_04147","DFDIOJDA_04545","CBCEDDLP_04493","AAOLMGCP_04584","BJFLHFPA_04235","JJPMJGEG_04391","IKEDIMNK_04439","JMPBCIHE_03923","FONGDKBB_04021"
"zraS","","Sensor protein ZraS",581,581,1,1,1524,NA,NA,"",779,1463,1460,"HDHIBFGB_04398","JBKOHDDO_04594","OFPOAPDN_04555","IJDMEFDF_04603","MCHABJHI_04570","CDHBLMCD_04500","AJGBHJCG_04393","DFDIOJDA_04597","CBCEDDLP_04566","AAOLMGCP_04718","BJFLHFPA_04492","JJPMJGEG_04555","IKEDIMNK_04511","JMPBCIHE_04367","FONGDKBB_04553"
"deaD","","ATP-dependent RNA helicase DeaD",581,581,1,1,2619,NA,NA,"",1745,1913,1888,"HDHIBFGB_02670","JBKOHDDO_01345","OFPOAPDN_01343","IJDMEFDF_01221","MCHABJHI_00818","CDHBLMCD_00594","AJGBHJCG_01652","DFDIOJDA_00595","CBCEDDLP_03087","AAOLMGCP_00074","BJFLHFPA_01765","JJPMJGEG_02999","IKEDIMNK_01296","JMPBCIHE_03401","FONGDKBB_04074"
"metH","","Methionine synthase",581,581,1,1,2012,NA,NA,"",3206,3689,3682,"HDHIBFGB_04516","JBKOHDDO_02341","OFPOAPDN_01908","IJDMEFDF_03872","MCHABJHI_02335","CDHBLMCD_02779","AJGBHJCG_03422","DFDIOJDA_01104","CBCEDDLP_02157","AAOLMGCP_01105","BJFLHFPA_04606","JJPMJGEG_01672","IKEDIMNK_03665","JMPBCIHE_02342","FONGDKBB_04491"
"ftsP","","Cell division protein FtsP",581,581,1,1,2726,NA,NA,"",563,1418,1410,"HDHIBFGB_03782","JBKOHDDO_01242","OFPOAPDN_01240","IJDMEFDF_01118","MCHABJHI_00921","CDHBLMCD_00491","AJGBHJCG_01755","DFDIOJDA_00492","CBCEDDLP_03190","AAOLMGCP_00178","BJFLHFPA_01868","JJPMJGEG_02896","IKEDIMNK_01193","JMPBCIHE_02917","FONGDKBB_02920"
"nudL","","putative Nudix hydrolase NudL",581,581,1,1,4771,NA,NA,"",203,578,577,"HDHIBFGB_00718","JBKOHDDO_00048","OFPOAPDN_00047","IJDMEFDF_00846","MCHABJHI_00047","CDHBLMCD_01543","AJGBHJCG_00007","DFDIOJDA_01573","CBCEDDLP_00285","AAOLMGCP_04034","BJFLHFPA_03829","JJPMJGEG_00700","IKEDIMNK_00696","JMPBCIHE_03044","FONGDKBB_01180"
"yoaA","","putative ATP-dependent DNA helicase YoaA",581,581,1,1,4775,NA,NA,"",1604,1910,1909,"HDHIBFGB_00714","JBKOHDDO_00052","OFPOAPDN_00051","IJDMEFDF_00842","MCHABJHI_00051","CDHBLMCD_01547","AJGBHJCG_00011","DFDIOJDA_01577","CBCEDDLP_00289","AAOLMGCP_04038","BJFLHFPA_03833","JJPMJGEG_00696","IKEDIMNK_00692","JMPBCIHE_03048","FONGDKBB_01184"
"fadD","","Long-chain-fatty-acid--CoA ligase",581,581,1,1,4778,NA,NA,"",1457,1751,1750,"HDHIBFGB_00711","JBKOHDDO_00055","OFPOAPDN_00054","IJDMEFDF_00839","MCHABJHI_00054","CDHBLMCD_01550","AJGBHJCG_00014","DFDIOJDA_01580","CBCEDDLP_00292","AAOLMGCP_04041","BJFLHFPA_03836","JJPMJGEG_00693","IKEDIMNK_00689","JMPBCIHE_03051","FONGDKBB_01187"
"rnd","","Ribonuclease D",581,581,1,1,4779,NA,NA,"",746,1115,1114,"HDHIBFGB_00710","JBKOHDDO_00056","OFPOAPDN_00055","IJDMEFDF_00838","MCHABJHI_00055","CDHBLMCD_01551","AJGBHJCG_00015","DFDIOJDA_01581","CBCEDDLP_00293","AAOLMGCP_04042","BJFLHFPA_03837","JJPMJGEG_00692","IKEDIMNK_00688","JMPBCIHE_03052","FONGDKBB_01188"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"HDHIBFGB_00685","JBKOHDDO_00081","OFPOAPDN_00080","IJDMEFDF_00813","MCHABJHI_00080","CDHBLMCD_01576","AJGBHJCG_00040","DFDIOJDA_01606","CBCEDDLP_00318","AAOLMGCP_04068","BJFLHFPA_03862","JJPMJGEG_00667","IKEDIMNK_00663","JMPBCIHE_03077","FONGDKBB_01213"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"HDHIBFGB_00684","JBKOHDDO_00082","OFPOAPDN_00081","IJDMEFDF_00812","MCHABJHI_00081","CDHBLMCD_01577","AJGBHJCG_00041","DFDIOJDA_01607","CBCEDDLP_00319","AAOLMGCP_04069","BJFLHFPA_03863","JJPMJGEG_00666","IKEDIMNK_00662","JMPBCIHE_03078","FONGDKBB_01214"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"HDHIBFGB_00683","JBKOHDDO_00083","OFPOAPDN_00082","IJDMEFDF_00811","MCHABJHI_00082","CDHBLMCD_01578","AJGBHJCG_00042","DFDIOJDA_01608","CBCEDDLP_00320","AAOLMGCP_04070","BJFLHFPA_03864","JJPMJGEG_00665","IKEDIMNK_00661","JMPBCIHE_03079","FONGDKBB_01215"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"HDHIBFGB_00668","JBKOHDDO_00098","OFPOAPDN_00097","IJDMEFDF_00796","MCHABJHI_00097","CDHBLMCD_01593","AJGBHJCG_00057","DFDIOJDA_01623","CBCEDDLP_00335","AAOLMGCP_04086","BJFLHFPA_03879","JJPMJGEG_00650","IKEDIMNK_00645","JMPBCIHE_03670","FONGDKBB_01230"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"HDHIBFGB_00658","JBKOHDDO_00108","OFPOAPDN_00107","IJDMEFDF_00786","MCHABJHI_00107","CDHBLMCD_01603","AJGBHJCG_00067","DFDIOJDA_01633","CBCEDDLP_00345","AAOLMGCP_04096","BJFLHFPA_03889","JJPMJGEG_00640","IKEDIMNK_00635","JMPBCIHE_03660","FONGDKBB_01240"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"HDHIBFGB_00656","JBKOHDDO_00110","OFPOAPDN_00109","IJDMEFDF_00784","MCHABJHI_00109","CDHBLMCD_01605","AJGBHJCG_00069","DFDIOJDA_01635","CBCEDDLP_00347","AAOLMGCP_04098","BJFLHFPA_02939","JJPMJGEG_00638","IKEDIMNK_00633","JMPBCIHE_03658","FONGDKBB_01242"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"HDHIBFGB_00631","JBKOHDDO_00135","OFPOAPDN_00134","IJDMEFDF_00759","MCHABJHI_00134","CDHBLMCD_01630","AJGBHJCG_00094","DFDIOJDA_01660","CBCEDDLP_00372","AAOLMGCP_04123","BJFLHFPA_02964","JJPMJGEG_00613","IKEDIMNK_00608","JMPBCIHE_01831","FONGDKBB_01267"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"HDHIBFGB_00627","JBKOHDDO_00139","OFPOAPDN_00138","IJDMEFDF_00755","MCHABJHI_00138","CDHBLMCD_01634","AJGBHJCG_00098","DFDIOJDA_01664","CBCEDDLP_00376","AAOLMGCP_04127","BJFLHFPA_02968","JJPMJGEG_00609","IKEDIMNK_00604","JMPBCIHE_01827","FONGDKBB_01271"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"HDHIBFGB_00617","JBKOHDDO_00149","OFPOAPDN_00148","IJDMEFDF_00745","MCHABJHI_00148","CDHBLMCD_01644","AJGBHJCG_00108","DFDIOJDA_01674","CBCEDDLP_00386","AAOLMGCP_04137","BJFLHFPA_02978","JJPMJGEG_00599","IKEDIMNK_00594","JMPBCIHE_01817","FONGDKBB_01281"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"HDHIBFGB_00616","JBKOHDDO_00150","OFPOAPDN_00149","IJDMEFDF_00744","MCHABJHI_00149","CDHBLMCD_01645","AJGBHJCG_00109","DFDIOJDA_01675","CBCEDDLP_00387","AAOLMGCP_03213","BJFLHFPA_02979","JJPMJGEG_00598","IKEDIMNK_00593","JMPBCIHE_01816","FONGDKBB_01282"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"HDHIBFGB_00597","JBKOHDDO_00169","OFPOAPDN_00168","IJDMEFDF_00725","MCHABJHI_00168","CDHBLMCD_01664","AJGBHJCG_00128","DFDIOJDA_01694","CBCEDDLP_00406","AAOLMGCP_03194","BJFLHFPA_02998","JJPMJGEG_00579","IKEDIMNK_00574","JMPBCIHE_01797","FONGDKBB_01301"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"HDHIBFGB_00582","JBKOHDDO_00184","OFPOAPDN_00183","IJDMEFDF_00710","MCHABJHI_00183","CDHBLMCD_01679","AJGBHJCG_00143","DFDIOJDA_01709","CBCEDDLP_00421","AAOLMGCP_03179","BJFLHFPA_03013","JJPMJGEG_00564","IKEDIMNK_00559","JMPBCIHE_01782","FONGDKBB_01316"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"HDHIBFGB_00568","JBKOHDDO_00198","OFPOAPDN_00197","IJDMEFDF_00696","MCHABJHI_00197","CDHBLMCD_01693","AJGBHJCG_00157","DFDIOJDA_01723","CBCEDDLP_00435","AAOLMGCP_03165","BJFLHFPA_03027","JJPMJGEG_00550","IKEDIMNK_00545","JMPBCIHE_01768","FONGDKBB_01330"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"HDHIBFGB_00556","JBKOHDDO_00210","OFPOAPDN_00209","IJDMEFDF_00684","MCHABJHI_00209","CDHBLMCD_01705","AJGBHJCG_00169","DFDIOJDA_01735","CBCEDDLP_00447","AAOLMGCP_03153","BJFLHFPA_03039","JJPMJGEG_00538","IKEDIMNK_00533","JMPBCIHE_04188","FONGDKBB_03266"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"HDHIBFGB_00550","JBKOHDDO_00216","OFPOAPDN_00215","IJDMEFDF_00678","MCHABJHI_00215","CDHBLMCD_01711","AJGBHJCG_00175","DFDIOJDA_01741","CBCEDDLP_00453","AAOLMGCP_03147","BJFLHFPA_03045","JJPMJGEG_00532","IKEDIMNK_00527","JMPBCIHE_04182","FONGDKBB_03260"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"HDHIBFGB_00549","JBKOHDDO_00217","OFPOAPDN_00216","IJDMEFDF_00677","MCHABJHI_00216","CDHBLMCD_01712","AJGBHJCG_00176","DFDIOJDA_01742","CBCEDDLP_00454","AAOLMGCP_03146","BJFLHFPA_03046","JJPMJGEG_00531","IKEDIMNK_00526","JMPBCIHE_04181","FONGDKBB_03259"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"HDHIBFGB_00546","JBKOHDDO_00220","OFPOAPDN_00219","IJDMEFDF_00674","MCHABJHI_00219","CDHBLMCD_01715","AJGBHJCG_00179","DFDIOJDA_01745","CBCEDDLP_00457","AAOLMGCP_03143","BJFLHFPA_03049","JJPMJGEG_00528","IKEDIMNK_00523","JMPBCIHE_04178","FONGDKBB_03256"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"HDHIBFGB_00540","JBKOHDDO_00226","OFPOAPDN_00225","IJDMEFDF_00668","MCHABJHI_00225","CDHBLMCD_01721","AJGBHJCG_00185","DFDIOJDA_01751","CBCEDDLP_00463","AAOLMGCP_03137","BJFLHFPA_03055","JJPMJGEG_00522","IKEDIMNK_00517","JMPBCIHE_04172","FONGDKBB_03250"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"HDHIBFGB_00539","JBKOHDDO_00227","OFPOAPDN_00226","IJDMEFDF_00667","MCHABJHI_00226","CDHBLMCD_01722","AJGBHJCG_00186","DFDIOJDA_01752","CBCEDDLP_00464","AAOLMGCP_03136","BJFLHFPA_01876","JJPMJGEG_00521","IKEDIMNK_00516","JMPBCIHE_04258","FONGDKBB_03249"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"HDHIBFGB_00409","JBKOHDDO_00357","OFPOAPDN_00356","IJDMEFDF_00537","MCHABJHI_00356","CDHBLMCD_01852","AJGBHJCG_00316","DFDIOJDA_01882","CBCEDDLP_00594","AAOLMGCP_03006","BJFLHFPA_02007","JJPMJGEG_00391","IKEDIMNK_00387","JMPBCIHE_02473","FONGDKBB_02606"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"HDHIBFGB_00408","JBKOHDDO_00358","OFPOAPDN_00357","IJDMEFDF_00536","MCHABJHI_00357","CDHBLMCD_01853","AJGBHJCG_00317","DFDIOJDA_01883","CBCEDDLP_00595","AAOLMGCP_03005","BJFLHFPA_02008","JJPMJGEG_00390","IKEDIMNK_00386","JMPBCIHE_02474","FONGDKBB_02605"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"HDHIBFGB_00405","JBKOHDDO_00361","OFPOAPDN_00360","IJDMEFDF_00533","MCHABJHI_00360","CDHBLMCD_01856","AJGBHJCG_00320","DFDIOJDA_01886","CBCEDDLP_00598","AAOLMGCP_03002","BJFLHFPA_02011","JJPMJGEG_00387","IKEDIMNK_00383","JMPBCIHE_02477","FONGDKBB_02602"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"HDHIBFGB_00403","JBKOHDDO_00363","OFPOAPDN_00362","IJDMEFDF_00531","MCHABJHI_00362","CDHBLMCD_01858","AJGBHJCG_00322","DFDIOJDA_01888","CBCEDDLP_00600","AAOLMGCP_03000","BJFLHFPA_02013","JJPMJGEG_00385","IKEDIMNK_00381","JMPBCIHE_02479","FONGDKBB_02600"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"HDHIBFGB_00398","JBKOHDDO_00368","OFPOAPDN_00367","IJDMEFDF_00526","MCHABJHI_00367","CDHBLMCD_01863","AJGBHJCG_00327","DFDIOJDA_01893","CBCEDDLP_00605","AAOLMGCP_02995","BJFLHFPA_02018","JJPMJGEG_00380","IKEDIMNK_00376","JMPBCIHE_02484","FONGDKBB_02595"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"HDHIBFGB_00360","JBKOHDDO_00408","OFPOAPDN_00405","IJDMEFDF_00488","MCHABJHI_00405","CDHBLMCD_01901","AJGBHJCG_00365","DFDIOJDA_01931","CBCEDDLP_00643","AAOLMGCP_02957","BJFLHFPA_04623","JJPMJGEG_00342","IKEDIMNK_00338","JMPBCIHE_04478","FONGDKBB_02557"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"HDHIBFGB_01062","JBKOHDDO_00415","OFPOAPDN_00412","IJDMEFDF_02683","MCHABJHI_00412","CDHBLMCD_01908","AJGBHJCG_02741","DFDIOJDA_04036","CBCEDDLP_01871","AAOLMGCP_04143","BJFLHFPA_04069","JJPMJGEG_00335","IKEDIMNK_00331","JMPBCIHE_02816","FONGDKBB_00991"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"HDHIBFGB_01072","JBKOHDDO_00425","OFPOAPDN_00422","IJDMEFDF_02673","MCHABJHI_00422","CDHBLMCD_01918","AJGBHJCG_02731","DFDIOJDA_04046","CBCEDDLP_01861","AAOLMGCP_04153","BJFLHFPA_04059","JJPMJGEG_00325","IKEDIMNK_00321","JMPBCIHE_02826","FONGDKBB_01001"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"HDHIBFGB_01079","JBKOHDDO_00432","OFPOAPDN_00429","IJDMEFDF_02666","MCHABJHI_00429","CDHBLMCD_01925","AJGBHJCG_02724","DFDIOJDA_04053","CBCEDDLP_01854","AAOLMGCP_04160","BJFLHFPA_04052","JJPMJGEG_00318","IKEDIMNK_00314","JMPBCIHE_02833","FONGDKBB_01008"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"HDHIBFGB_01087","JBKOHDDO_00440","OFPOAPDN_00437","IJDMEFDF_02658","MCHABJHI_00437","CDHBLMCD_01933","AJGBHJCG_02716","DFDIOJDA_04061","CBCEDDLP_01846","AAOLMGCP_04168","BJFLHFPA_04044","JJPMJGEG_00310","IKEDIMNK_00306","JMPBCIHE_02841","FONGDKBB_01016"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"HDHIBFGB_01123","JBKOHDDO_00476","OFPOAPDN_00473","IJDMEFDF_02622","MCHABJHI_00473","CDHBLMCD_01969","AJGBHJCG_02680","DFDIOJDA_04097","CBCEDDLP_01810","AAOLMGCP_04204","BJFLHFPA_04009","JJPMJGEG_00274","IKEDIMNK_00270","JMPBCIHE_02877","FONGDKBB_01052"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"HDHIBFGB_01153","JBKOHDDO_00506","OFPOAPDN_00503","IJDMEFDF_02592","MCHABJHI_00503","CDHBLMCD_01999","AJGBHJCG_02650","DFDIOJDA_04127","CBCEDDLP_01780","AAOLMGCP_04234","BJFLHFPA_00676","JJPMJGEG_00244","IKEDIMNK_00240","JMPBCIHE_00792","FONGDKBB_01082"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"HDHIBFGB_01159","JBKOHDDO_00512","OFPOAPDN_00509","IJDMEFDF_02586","MCHABJHI_00509","CDHBLMCD_02005","AJGBHJCG_02644","DFDIOJDA_04133","CBCEDDLP_01774","AAOLMGCP_03451","BJFLHFPA_00682","JJPMJGEG_00238","IKEDIMNK_00234","JMPBCIHE_00786","FONGDKBB_01088"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"HDHIBFGB_01160","JBKOHDDO_00513","OFPOAPDN_00510","IJDMEFDF_02585","MCHABJHI_00510","CDHBLMCD_02006","AJGBHJCG_02643","DFDIOJDA_04134","CBCEDDLP_01773","AAOLMGCP_03450","BJFLHFPA_00683","JJPMJGEG_00237","IKEDIMNK_00233","JMPBCIHE_00785","FONGDKBB_01089"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"HDHIBFGB_01190","JBKOHDDO_00544","OFPOAPDN_00541","IJDMEFDF_02554","MCHABJHI_00542","CDHBLMCD_02037","AJGBHJCG_02613","DFDIOJDA_03689","CBCEDDLP_01743","AAOLMGCP_03419","BJFLHFPA_00713","JJPMJGEG_00206","IKEDIMNK_00202","JMPBCIHE_00755","FONGDKBB_01120"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"HDHIBFGB_01192","JBKOHDDO_00546","OFPOAPDN_00543","IJDMEFDF_02552","MCHABJHI_00544","CDHBLMCD_02039","AJGBHJCG_02611","DFDIOJDA_03687","CBCEDDLP_01741","AAOLMGCP_03417","BJFLHFPA_00715","JJPMJGEG_00204","IKEDIMNK_00200","JMPBCIHE_00753","FONGDKBB_01122"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"HDHIBFGB_01198","JBKOHDDO_00552","OFPOAPDN_00549","IJDMEFDF_02546","MCHABJHI_00550","CDHBLMCD_02045","AJGBHJCG_02605","DFDIOJDA_03681","CBCEDDLP_01735","AAOLMGCP_03411","BJFLHFPA_00721","JJPMJGEG_00198","IKEDIMNK_00194","JMPBCIHE_00747","FONGDKBB_01128"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"HDHIBFGB_01205","JBKOHDDO_00559","OFPOAPDN_00556","IJDMEFDF_02539","MCHABJHI_00557","CDHBLMCD_02052","AJGBHJCG_02598","DFDIOJDA_03674","CBCEDDLP_01728","AAOLMGCP_03404","BJFLHFPA_00728","JJPMJGEG_00191","IKEDIMNK_00187","JMPBCIHE_00740","FONGDKBB_01135"
