"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR1302845","SRR2994388","SRR14766442","SRR5928610","SRR2175343","SRR14766387","SRR19512134","SRR18233385","SRR14766350","SRR2911775","SRR5883584","SRR5905515","SRR6475644","SRR12075372","SRR9301046"
"acrF","","Multidrug export protein AcrF",581,581,1,1,1981,NA,NA,"",1700,3113,3110,"DEHNJJKG_04205","AHDEHKIM_04477","GBDLBGEF_04597","FCBEKDAD_03302","IHBENKKG_04357","AFLICIDC_04280","NHCEEELK_04466","AJBEKOEN_04540","KNJLKBEO_04170","NCJKFECA_04383","KOJKBHOL_04401","AAOLMGCP_04613","JMHMHBON_04475","OHGDDBEJ_04422","FIBKOHBH_04434"
"acrR_2","","HTH-type transcriptional regulator AcrR",581,581,1,1,1978,NA,NA,"",335,662,661,"DEHNJJKG_04208","AHDEHKIM_04474","GBDLBGEF_03757","FCBEKDAD_03299","IHBENKKG_04360","AFLICIDC_04283","NHCEEELK_04463","AJBEKOEN_04537","KNJLKBEO_04167","NCJKFECA_04380","KOJKBHOL_04404","AAOLMGCP_04616","JMHMHBON_04478","OHGDDBEJ_04425","FIBKOHBH_04431"
"group_1083","","hypothetical protein",581,581,1,1,1957,NA,NA,"",3284,3800,3799,"DEHNJJKG_04229","AHDEHKIM_04453","GBDLBGEF_03778","FCBEKDAD_03278","IHBENKKG_04381","AFLICIDC_04304","NHCEEELK_04442","AJBEKOEN_04516","KNJLKBEO_04146","NCJKFECA_04359","KOJKBHOL_04425","AAOLMGCP_04637","JMHMHBON_04499","OHGDDBEJ_04446","FIBKOHBH_04410"
"group_1085","","hypothetical protein",581,581,1,1,3656,NA,NA,"",425,2135,2129,"DEHNJJKG_04131","AHDEHKIM_04407","GBDLBGEF_01300","FCBEKDAD_03372","IHBENKKG_03408","AFLICIDC_04249","NHCEEELK_04496","AJBEKOEN_04471","KNJLKBEO_04105","NCJKFECA_04412","KOJKBHOL_04466","AAOLMGCP_04584","JMHMHBON_04540","OHGDDBEJ_04348","FIBKOHBH_04463"
"zraS","","Sensor protein ZraS",581,581,1,1,1524,NA,NA,"",779,1463,1460,"DEHNJJKG_04364","AHDEHKIM_04506","GBDLBGEF_03923","FCBEKDAD_04312","IHBENKKG_04480","AFLICIDC_04558","NHCEEELK_04636","AJBEKOEN_04569","KNJLKBEO_04581","NCJKFECA_04475","KOJKBHOL_04518","AAOLMGCP_04718","JMHMHBON_04592","OHGDDBEJ_04526","FIBKOHBH_04493"
"deaD","","ATP-dependent RNA helicase DeaD",581,581,1,1,2619,NA,NA,"",1745,1913,1888,"DEHNJJKG_02090","AHDEHKIM_02114","GBDLBGEF_03746","FCBEKDAD_01693","IHBENKKG_02863","AFLICIDC_03062","NHCEEELK_00074","AJBEKOEN_00595","KNJLKBEO_03038","NCJKFECA_02075","KOJKBHOL_03546","AAOLMGCP_00074","JMHMHBON_01340","OHGDDBEJ_00599","FIBKOHBH_03055"
"metH","","Methionine synthase",581,581,1,1,2012,NA,NA,"",3206,3689,3682,"DEHNJJKG_03428","AHDEHKIM_04374","GBDLBGEF_02576","FCBEKDAD_04146","IHBENKKG_01887","AFLICIDC_03911","NHCEEELK_01589","AJBEKOEN_00676","KNJLKBEO_03807","NCJKFECA_04225","KOJKBHOL_00753","AAOLMGCP_01105","JMHMHBON_01848","OHGDDBEJ_01109","FIBKOHBH_03763"
"ftsP","","Cell division protein FtsP",581,581,1,1,2726,NA,NA,"",563,1418,1410,"DEHNJJKG_03990","AHDEHKIM_02011","GBDLBGEF_01814","FCBEKDAD_00404","IHBENKKG_02760","AFLICIDC_02203","NHCEEELK_00177","AJBEKOEN_00492","KNJLKBEO_02872","NCJKFECA_01972","KOJKBHOL_03649","AAOLMGCP_00178","JMHMHBON_01237","OHGDDBEJ_00495","FIBKOHBH_03713"
"nudL","","putative Nudix hydrolase NudL",581,581,1,1,4771,NA,NA,"",203,578,577,"DEHNJJKG_03378","AHDEHKIM_00048","GBDLBGEF_03260","FCBEKDAD_02726","IHBENKKG_04051","AFLICIDC_04212","NHCEEELK_02057","AJBEKOEN_01160","KNJLKBEO_00360","NCJKFECA_00360","KOJKBHOL_00700","AAOLMGCP_04034","JMHMHBON_00700","OHGDDBEJ_01476","FIBKOHBH_03917"
"yoaA","","putative ATP-dependent DNA helicase YoaA",581,581,1,1,4775,NA,NA,"",1604,1910,1909,"DEHNJJKG_03382","AHDEHKIM_00052","GBDLBGEF_03256","FCBEKDAD_02722","IHBENKKG_04055","AFLICIDC_04208","NHCEEELK_02061","AJBEKOEN_01164","KNJLKBEO_00356","NCJKFECA_00356","KOJKBHOL_00696","AAOLMGCP_04038","JMHMHBON_00696","OHGDDBEJ_01472","FIBKOHBH_03921"
"fadD","","Long-chain-fatty-acid--CoA ligase",581,581,1,1,4778,NA,NA,"",1457,1751,1750,"DEHNJJKG_03385","AHDEHKIM_00055","GBDLBGEF_03253","FCBEKDAD_02719","IHBENKKG_04058","AFLICIDC_04205","NHCEEELK_02064","AJBEKOEN_01167","KNJLKBEO_00353","NCJKFECA_00353","KOJKBHOL_00693","AAOLMGCP_04041","JMHMHBON_00693","OHGDDBEJ_01469","FIBKOHBH_03924"
"rnd","","Ribonuclease D",581,581,1,1,4779,NA,NA,"",746,1115,1114,"DEHNJJKG_03386","AHDEHKIM_00056","GBDLBGEF_03252","FCBEKDAD_02718","IHBENKKG_04059","AFLICIDC_04204","NHCEEELK_02065","AJBEKOEN_01168","KNJLKBEO_00352","NCJKFECA_00352","KOJKBHOL_00692","AAOLMGCP_04042","JMHMHBON_00692","OHGDDBEJ_01468","FIBKOHBH_03925"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"DEHNJJKG_03411","AHDEHKIM_00081","GBDLBGEF_03227","FCBEKDAD_02693","IHBENKKG_04084","AFLICIDC_04179","NHCEEELK_02090","AJBEKOEN_01193","KNJLKBEO_00327","NCJKFECA_00327","KOJKBHOL_00667","AAOLMGCP_04068","JMHMHBON_00667","OHGDDBEJ_01443","FIBKOHBH_03950"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"DEHNJJKG_03412","AHDEHKIM_00082","GBDLBGEF_03226","FCBEKDAD_02692","IHBENKKG_04085","AFLICIDC_04178","NHCEEELK_02091","AJBEKOEN_01194","KNJLKBEO_00326","NCJKFECA_00326","KOJKBHOL_00666","AAOLMGCP_04069","JMHMHBON_00666","OHGDDBEJ_01442","FIBKOHBH_03951"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"DEHNJJKG_03413","AHDEHKIM_00083","GBDLBGEF_03225","FCBEKDAD_02691","IHBENKKG_04086","AFLICIDC_04177","NHCEEELK_02092","AJBEKOEN_01195","KNJLKBEO_00325","NCJKFECA_00325","KOJKBHOL_00665","AAOLMGCP_04070","JMHMHBON_00665","OHGDDBEJ_01441","FIBKOHBH_03952"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"DEHNJJKG_02566","AHDEHKIM_00098","GBDLBGEF_04340","FCBEKDAD_03967","IHBENKKG_03810","AFLICIDC_00310","NHCEEELK_02107","AJBEKOEN_01210","KNJLKBEO_00310","NCJKFECA_00310","KOJKBHOL_00650","AAOLMGCP_04086","JMHMHBON_00650","OHGDDBEJ_01426","FIBKOHBH_00374"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"DEHNJJKG_02576","AHDEHKIM_00108","GBDLBGEF_04350","FCBEKDAD_03977","IHBENKKG_03800","AFLICIDC_00300","NHCEEELK_02117","AJBEKOEN_01220","KNJLKBEO_00300","NCJKFECA_00300","KOJKBHOL_00640","AAOLMGCP_04096","JMHMHBON_00640","OHGDDBEJ_01416","FIBKOHBH_00384"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"DEHNJJKG_02578","AHDEHKIM_00110","GBDLBGEF_03009","FCBEKDAD_03979","IHBENKKG_03798","AFLICIDC_00298","NHCEEELK_02119","AJBEKOEN_01222","KNJLKBEO_00298","NCJKFECA_00298","KOJKBHOL_00638","AAOLMGCP_04098","JMHMHBON_00638","OHGDDBEJ_01414","FIBKOHBH_00386"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"DEHNJJKG_02603","AHDEHKIM_00135","GBDLBGEF_02984","FCBEKDAD_04350","IHBENKKG_03773","AFLICIDC_00273","NHCEEELK_02144","AJBEKOEN_01247","KNJLKBEO_00273","NCJKFECA_00273","KOJKBHOL_00613","AAOLMGCP_04123","JMHMHBON_00613","OHGDDBEJ_01389","FIBKOHBH_00411"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"DEHNJJKG_02607","AHDEHKIM_00139","GBDLBGEF_02980","FCBEKDAD_04346","IHBENKKG_03769","AFLICIDC_00269","NHCEEELK_02148","AJBEKOEN_01251","KNJLKBEO_00269","NCJKFECA_00269","KOJKBHOL_00609","AAOLMGCP_04127","JMHMHBON_00609","OHGDDBEJ_01385","FIBKOHBH_00415"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"DEHNJJKG_02617","AHDEHKIM_00149","GBDLBGEF_02970","FCBEKDAD_03629","IHBENKKG_03759","AFLICIDC_00259","NHCEEELK_02158","AJBEKOEN_01261","KNJLKBEO_00259","NCJKFECA_00259","KOJKBHOL_00599","AAOLMGCP_04137","JMHMHBON_00599","OHGDDBEJ_01375","FIBKOHBH_00425"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"DEHNJJKG_02618","AHDEHKIM_00150","GBDLBGEF_02969","FCBEKDAD_03628","IHBENKKG_03758","AFLICIDC_00258","NHCEEELK_02159","AJBEKOEN_01262","KNJLKBEO_00258","NCJKFECA_00258","KOJKBHOL_00598","AAOLMGCP_03213","JMHMHBON_00598","OHGDDBEJ_01374","FIBKOHBH_00426"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"DEHNJJKG_02637","AHDEHKIM_00169","GBDLBGEF_01866","FCBEKDAD_03609","IHBENKKG_03739","AFLICIDC_00239","NHCEEELK_02178","AJBEKOEN_01281","KNJLKBEO_00239","NCJKFECA_00239","KOJKBHOL_00579","AAOLMGCP_03194","JMHMHBON_00579","OHGDDBEJ_01355","FIBKOHBH_00445"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"DEHNJJKG_02652","AHDEHKIM_00184","GBDLBGEF_01881","FCBEKDAD_04042","IHBENKKG_03724","AFLICIDC_00224","NHCEEELK_02193","AJBEKOEN_01296","KNJLKBEO_00224","NCJKFECA_00224","KOJKBHOL_00564","AAOLMGCP_03179","JMHMHBON_00564","OHGDDBEJ_01340","FIBKOHBH_00460"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"DEHNJJKG_02666","AHDEHKIM_00198","GBDLBGEF_01895","FCBEKDAD_04056","IHBENKKG_03710","AFLICIDC_00210","NHCEEELK_02207","AJBEKOEN_01310","KNJLKBEO_00210","NCJKFECA_00210","KOJKBHOL_00550","AAOLMGCP_03165","JMHMHBON_00550","OHGDDBEJ_01326","FIBKOHBH_00474"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"DEHNJJKG_00427","AHDEHKIM_00210","GBDLBGEF_01907","FCBEKDAD_03341","IHBENKKG_02539","AFLICIDC_00198","NHCEEELK_02219","AJBEKOEN_01322","KNJLKBEO_00198","NCJKFECA_00198","KOJKBHOL_00538","AAOLMGCP_03153","JMHMHBON_00538","OHGDDBEJ_01314","FIBKOHBH_00486"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"DEHNJJKG_00421","AHDEHKIM_00216","GBDLBGEF_01913","FCBEKDAD_03335","IHBENKKG_02533","AFLICIDC_00192","NHCEEELK_02225","AJBEKOEN_01328","KNJLKBEO_00192","NCJKFECA_00192","KOJKBHOL_00532","AAOLMGCP_03147","JMHMHBON_00532","OHGDDBEJ_01308","FIBKOHBH_00492"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"DEHNJJKG_00420","AHDEHKIM_00217","GBDLBGEF_01914","FCBEKDAD_03334","IHBENKKG_02532","AFLICIDC_00191","NHCEEELK_02226","AJBEKOEN_01329","KNJLKBEO_00191","NCJKFECA_00191","KOJKBHOL_00531","AAOLMGCP_03146","JMHMHBON_00531","OHGDDBEJ_01307","FIBKOHBH_00493"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"DEHNJJKG_00417","AHDEHKIM_00220","GBDLBGEF_01917","FCBEKDAD_03331","IHBENKKG_02529","AFLICIDC_00188","NHCEEELK_02229","AJBEKOEN_01332","KNJLKBEO_00188","NCJKFECA_00188","KOJKBHOL_00528","AAOLMGCP_03143","JMHMHBON_00528","OHGDDBEJ_01304","FIBKOHBH_00496"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"DEHNJJKG_00411","AHDEHKIM_00226","GBDLBGEF_01923","FCBEKDAD_03325","IHBENKKG_02523","AFLICIDC_00182","NHCEEELK_02235","AJBEKOEN_01338","KNJLKBEO_00182","NCJKFECA_00182","KOJKBHOL_00522","AAOLMGCP_03137","JMHMHBON_00522","OHGDDBEJ_01298","FIBKOHBH_00502"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"DEHNJJKG_00410","AHDEHKIM_00227","GBDLBGEF_01924","FCBEKDAD_03324","IHBENKKG_02522","AFLICIDC_00181","NHCEEELK_02236","AJBEKOEN_01339","KNJLKBEO_00181","NCJKFECA_00181","KOJKBHOL_00521","AAOLMGCP_03136","JMHMHBON_00521","OHGDDBEJ_01297","FIBKOHBH_00503"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"DEHNJJKG_00281","AHDEHKIM_00357","GBDLBGEF_01983","FCBEKDAD_01810","IHBENKKG_02392","AFLICIDC_00051","NHCEEELK_02367","AJBEKOEN_01469","KNJLKBEO_00051","NCJKFECA_00051","KOJKBHOL_00391","AAOLMGCP_03006","JMHMHBON_00391","OHGDDBEJ_01167","FIBKOHBH_00633"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"DEHNJJKG_00280","AHDEHKIM_00358","GBDLBGEF_01984","FCBEKDAD_01811","IHBENKKG_02391","AFLICIDC_00050","NHCEEELK_02368","AJBEKOEN_01470","KNJLKBEO_00050","NCJKFECA_00050","KOJKBHOL_00390","AAOLMGCP_03005","JMHMHBON_00390","OHGDDBEJ_01166","FIBKOHBH_00634"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"DEHNJJKG_00277","AHDEHKIM_00361","GBDLBGEF_01987","FCBEKDAD_01814","IHBENKKG_02388","AFLICIDC_00047","NHCEEELK_02371","AJBEKOEN_01473","KNJLKBEO_00047","NCJKFECA_00047","KOJKBHOL_00387","AAOLMGCP_03002","JMHMHBON_00387","OHGDDBEJ_01163","FIBKOHBH_00637"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"DEHNJJKG_00275","AHDEHKIM_00363","GBDLBGEF_01989","FCBEKDAD_01816","IHBENKKG_02386","AFLICIDC_00045","NHCEEELK_02373","AJBEKOEN_01475","KNJLKBEO_00045","NCJKFECA_00045","KOJKBHOL_00385","AAOLMGCP_03000","JMHMHBON_00385","OHGDDBEJ_01161","FIBKOHBH_00639"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"DEHNJJKG_00270","AHDEHKIM_00368","GBDLBGEF_01994","FCBEKDAD_01821","IHBENKKG_02381","AFLICIDC_00040","NHCEEELK_02378","AJBEKOEN_01480","KNJLKBEO_00040","NCJKFECA_00040","KOJKBHOL_00380","AAOLMGCP_02995","JMHMHBON_00380","OHGDDBEJ_01156","FIBKOHBH_00644"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"DEHNJJKG_00232","AHDEHKIM_00406","GBDLBGEF_04439","FCBEKDAD_01859","IHBENKKG_02343","AFLICIDC_00002","NHCEEELK_02416","AJBEKOEN_01518","KNJLKBEO_00002","NCJKFECA_00002","KOJKBHOL_00342","AAOLMGCP_02957","JMHMHBON_00342","OHGDDBEJ_01118","FIBKOHBH_00682"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"DEHNJJKG_00225","AHDEHKIM_02193","GBDLBGEF_00438","FCBEKDAD_03638","IHBENKKG_01338","AFLICIDC_01387","NHCEEELK_03441","AJBEKOEN_03321","KNJLKBEO_01601","NCJKFECA_03798","KOJKBHOL_00335","AAOLMGCP_04143","JMHMHBON_00335","OHGDDBEJ_02497","FIBKOHBH_00994"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"DEHNJJKG_00215","AHDEHKIM_02203","GBDLBGEF_00428","FCBEKDAD_03648","IHBENKKG_01328","AFLICIDC_01377","NHCEEELK_03431","AJBEKOEN_03311","KNJLKBEO_01611","NCJKFECA_03788","KOJKBHOL_00325","AAOLMGCP_04153","JMHMHBON_00325","OHGDDBEJ_02487","FIBKOHBH_01004"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"DEHNJJKG_00208","AHDEHKIM_02210","GBDLBGEF_00421","FCBEKDAD_03655","IHBENKKG_01321","AFLICIDC_01370","NHCEEELK_03424","AJBEKOEN_03304","KNJLKBEO_01618","NCJKFECA_03781","KOJKBHOL_00318","AAOLMGCP_04160","JMHMHBON_00318","OHGDDBEJ_02480","FIBKOHBH_01011"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"DEHNJJKG_00200","AHDEHKIM_02218","GBDLBGEF_00413","FCBEKDAD_03663","IHBENKKG_01313","AFLICIDC_01362","NHCEEELK_03416","AJBEKOEN_03296","KNJLKBEO_01626","NCJKFECA_03773","KOJKBHOL_00310","AAOLMGCP_04168","JMHMHBON_00310","OHGDDBEJ_02472","FIBKOHBH_01019"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"DEHNJJKG_00164","AHDEHKIM_02254","GBDLBGEF_00377","FCBEKDAD_00306","IHBENKKG_01277","AFLICIDC_01326","NHCEEELK_03380","AJBEKOEN_03260","KNJLKBEO_01662","NCJKFECA_03737","KOJKBHOL_00274","AAOLMGCP_04204","JMHMHBON_00274","OHGDDBEJ_02436","FIBKOHBH_01055"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"DEHNJJKG_00134","AHDEHKIM_02284","GBDLBGEF_00347","FCBEKDAD_00276","IHBENKKG_01247","AFLICIDC_01296","NHCEEELK_03350","AJBEKOEN_03230","KNJLKBEO_01692","NCJKFECA_03707","KOJKBHOL_00244","AAOLMGCP_04234","JMHMHBON_00244","OHGDDBEJ_02406","FIBKOHBH_01085"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"DEHNJJKG_00128","AHDEHKIM_02290","GBDLBGEF_00341","FCBEKDAD_00270","IHBENKKG_01241","AFLICIDC_01290","NHCEEELK_03344","AJBEKOEN_03224","KNJLKBEO_01698","NCJKFECA_03701","KOJKBHOL_00238","AAOLMGCP_03451","JMHMHBON_00238","OHGDDBEJ_02400","FIBKOHBH_01091"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"DEHNJJKG_00127","AHDEHKIM_02291","GBDLBGEF_00340","FCBEKDAD_00269","IHBENKKG_01240","AFLICIDC_01289","NHCEEELK_03343","AJBEKOEN_03223","KNJLKBEO_01699","NCJKFECA_03700","KOJKBHOL_00237","AAOLMGCP_03450","JMHMHBON_00237","OHGDDBEJ_02399","FIBKOHBH_01092"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"DEHNJJKG_00097","AHDEHKIM_02322","GBDLBGEF_00309","FCBEKDAD_00239","IHBENKKG_01209","AFLICIDC_01259","NHCEEELK_03312","AJBEKOEN_03192","KNJLKBEO_01730","NCJKFECA_03331","KOJKBHOL_00206","AAOLMGCP_03419","JMHMHBON_00206","OHGDDBEJ_02368","FIBKOHBH_01123"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"DEHNJJKG_00095","AHDEHKIM_02324","GBDLBGEF_00307","FCBEKDAD_00237","IHBENKKG_01207","AFLICIDC_01257","NHCEEELK_03310","AJBEKOEN_03190","KNJLKBEO_01732","NCJKFECA_03329","KOJKBHOL_00204","AAOLMGCP_03417","JMHMHBON_00204","OHGDDBEJ_02366","FIBKOHBH_01125"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"DEHNJJKG_00089","AHDEHKIM_02330","GBDLBGEF_00301","FCBEKDAD_00231","IHBENKKG_01201","AFLICIDC_01251","NHCEEELK_03304","AJBEKOEN_03184","KNJLKBEO_01738","NCJKFECA_03323","KOJKBHOL_00198","AAOLMGCP_03411","JMHMHBON_00198","OHGDDBEJ_02360","FIBKOHBH_01131"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"DEHNJJKG_00082","AHDEHKIM_02337","GBDLBGEF_00294","FCBEKDAD_00224","IHBENKKG_01194","AFLICIDC_01244","NHCEEELK_03297","AJBEKOEN_03177","KNJLKBEO_01745","NCJKFECA_03316","KOJKBHOL_00191","AAOLMGCP_03404","JMHMHBON_00191","OHGDDBEJ_02353","FIBKOHBH_01138"
