"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766418","SRR14766361","SRR14766353","SRR5905069","SRR19431275","SRR14766394","SRR9301020","SRR14095467","SRR1501663","SRR5875977","SRR1612307","SRR950707","SRR1686502","SRR5883592","SRR3000885"
"acrF","","Multidrug export protein AcrF",581,581,1,1,1981,NA,NA,"",1700,3113,3110,"KEHCJKFN_04325","MGNDMLEC_04434","NHACMJCC_04401","CNBCECDA_04567","IDGEOPAG_04443","AHAJJFKC_02862","CLMPPMAO_04417","EIKGHHBD_04454","OLCMHNGP_04416","OMEHKFNA_04644","NFOKDGEG_04532","GGIENEAG_04512","EEFPNCOK_04207","BDDHHEEO_04467","HGGMHGND_04489"
"acrR_2","","HTH-type transcriptional regulator AcrR",581,581,1,1,1978,NA,NA,"",335,662,661,"KEHCJKFN_04328","MGNDMLEC_04437","NHACMJCC_04398","CNBCECDA_04564","IDGEOPAG_04440","AHAJJFKC_02865","CLMPPMAO_04420","EIKGHHBD_04451","OLCMHNGP_04419","OMEHKFNA_04641","NFOKDGEG_04535","GGIENEAG_04509","EEFPNCOK_04210","BDDHHEEO_04470","HGGMHGND_04486"
"group_1083","","hypothetical protein",581,581,1,1,1957,NA,NA,"",3284,3800,3799,"KEHCJKFN_04349","MGNDMLEC_04458","NHACMJCC_04377","CNBCECDA_04543","IDGEOPAG_04419","AHAJJFKC_02886","CLMPPMAO_04441","EIKGHHBD_04430","OLCMHNGP_04440","OMEHKFNA_04620","NFOKDGEG_04556","GGIENEAG_04488","EEFPNCOK_04231","BDDHHEEO_04491","HGGMHGND_04465"
"group_1085","","hypothetical protein",581,581,1,1,3656,NA,NA,"",425,2135,2129,"KEHCJKFN_04389","MGNDMLEC_04369","NHACMJCC_03707","CNBCECDA_04596","IDGEOPAG_04378","AHAJJFKC_03630","CLMPPMAO_04545","EIKGHHBD_04484","OLCMHNGP_04387","OMEHKFNA_00433","NFOKDGEG_04498","GGIENEAG_04542","EEFPNCOK_04270","BDDHHEEO_04532","HGGMHGND_04519"
"zraS","","Sensor protein ZraS",581,581,1,1,1524,NA,NA,"",779,1463,1460,"KEHCJKFN_04445","MGNDMLEC_04536","NHACMJCC_04535","CNBCECDA_04649","IDGEOPAG_04472","AHAJJFKC_04161","CLMPPMAO_04608","EIKGHHBD_04535","OLCMHNGP_04481","OMEHKFNA_04651","NFOKDGEG_04575","GGIENEAG_04571","EEFPNCOK_04404","BDDHHEEO_04584","HGGMHGND_04574"
"deaD","","ATP-dependent RNA helicase DeaD",581,581,1,1,2619,NA,NA,"",1745,1913,1888,"KEHCJKFN_01459","MGNDMLEC_02419","NHACMJCC_00074","CNBCECDA_02936","IDGEOPAG_00074","AHAJJFKC_03098","CLMPPMAO_00073","EIKGHHBD_00819","OLCMHNGP_00074","OMEHKFNA_01023","NFOKDGEG_00075","GGIENEAG_01152","EEFPNCOK_00528","BDDHHEEO_00530","HGGMHGND_00595"
"metH","","Methionine synthase",581,581,1,1,2012,NA,NA,"",3206,3689,3682,"KEHCJKFN_04156","MGNDMLEC_04079","NHACMJCC_04037","CNBCECDA_04356","IDGEOPAG_03712","AHAJJFKC_03908","CLMPPMAO_03073","EIKGHHBD_01851","OLCMHNGP_02906","OMEHKFNA_02287","NFOKDGEG_01592","GGIENEAG_02926","EEFPNCOK_03403","BDDHHEEO_01527","HGGMHGND_04347"
"ftsP","","Cell division protein FtsP",581,581,1,1,2726,NA,NA,"",563,1418,1410,"KEHCJKFN_01562","MGNDMLEC_02522","NHACMJCC_00177","CNBCECDA_02833","IDGEOPAG_00177","AHAJJFKC_03747","CLMPPMAO_00176","EIKGHHBD_00922","OLCMHNGP_00177","OMEHKFNA_01126","NFOKDGEG_00178","GGIENEAG_01049","EEFPNCOK_00425","BDDHHEEO_00427","HGGMHGND_00492"
"nudL","","putative Nudix hydrolase NudL",581,581,1,1,4771,NA,NA,"",203,578,577,"KEHCJKFN_02095","MGNDMLEC_00533","NHACMJCC_00992","CNBCECDA_01188","IDGEOPAG_02231","AHAJJFKC_02002","CLMPPMAO_00714","EIKGHHBD_00700","OLCMHNGP_01486","OMEHKFNA_00360","NFOKDGEG_01954","GGIENEAG_00461","EEFPNCOK_00647","BDDHHEEO_01894","HGGMHGND_01202"
"yoaA","","putative ATP-dependent DNA helicase YoaA",581,581,1,1,4775,NA,NA,"",1604,1910,1909,"KEHCJKFN_02099","MGNDMLEC_00537","NHACMJCC_00988","CNBCECDA_01184","IDGEOPAG_02227","AHAJJFKC_02006","CLMPPMAO_00718","EIKGHHBD_00696","OLCMHNGP_01482","OMEHKFNA_00356","NFOKDGEG_01950","GGIENEAG_00465","EEFPNCOK_00651","BDDHHEEO_01890","HGGMHGND_01206"
"fadD","","Long-chain-fatty-acid--CoA ligase",581,581,1,1,4778,NA,NA,"",1457,1751,1750,"KEHCJKFN_02102","MGNDMLEC_00540","NHACMJCC_00985","CNBCECDA_01181","IDGEOPAG_02224","AHAJJFKC_02009","CLMPPMAO_00721","EIKGHHBD_00693","OLCMHNGP_01479","OMEHKFNA_00353","NFOKDGEG_01947","GGIENEAG_00468","EEFPNCOK_00654","BDDHHEEO_01887","HGGMHGND_01209"
"rnd","","Ribonuclease D",581,581,1,1,4779,NA,NA,"",746,1115,1114,"KEHCJKFN_02103","MGNDMLEC_00541","NHACMJCC_00984","CNBCECDA_01180","IDGEOPAG_02223","AHAJJFKC_02010","CLMPPMAO_00722","EIKGHHBD_00692","OLCMHNGP_01478","OMEHKFNA_00352","NFOKDGEG_01946","GGIENEAG_00469","EEFPNCOK_00655","BDDHHEEO_01886","HGGMHGND_01210"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"KEHCJKFN_02128","MGNDMLEC_00566","NHACMJCC_00959","CNBCECDA_01155","IDGEOPAG_02198","AHAJJFKC_02035","CLMPPMAO_00747","EIKGHHBD_00667","OLCMHNGP_01453","OMEHKFNA_00327","NFOKDGEG_01921","GGIENEAG_00494","EEFPNCOK_00680","BDDHHEEO_01861","HGGMHGND_01235"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"KEHCJKFN_02129","MGNDMLEC_00567","NHACMJCC_00958","CNBCECDA_01154","IDGEOPAG_02197","AHAJJFKC_02036","CLMPPMAO_00748","EIKGHHBD_00666","OLCMHNGP_01452","OMEHKFNA_00326","NFOKDGEG_01920","GGIENEAG_00495","EEFPNCOK_00681","BDDHHEEO_01860","HGGMHGND_01236"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"KEHCJKFN_02130","MGNDMLEC_00568","NHACMJCC_00957","CNBCECDA_01153","IDGEOPAG_02196","AHAJJFKC_02037","CLMPPMAO_00749","EIKGHHBD_00665","OLCMHNGP_01451","OMEHKFNA_00325","NFOKDGEG_01919","GGIENEAG_00496","EEFPNCOK_00682","BDDHHEEO_01859","HGGMHGND_01237"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"KEHCJKFN_02145","MGNDMLEC_00583","NHACMJCC_00942","CNBCECDA_01138","IDGEOPAG_02181","AHAJJFKC_03008","CLMPPMAO_00764","EIKGHHBD_00649","OLCMHNGP_01436","OMEHKFNA_00310","NFOKDGEG_01904","GGIENEAG_00512","EEFPNCOK_00697","BDDHHEEO_01844","HGGMHGND_01252"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"KEHCJKFN_02155","MGNDMLEC_00593","NHACMJCC_00932","CNBCECDA_01128","IDGEOPAG_02171","AHAJJFKC_03018","CLMPPMAO_00774","EIKGHHBD_00639","OLCMHNGP_01426","OMEHKFNA_00300","NFOKDGEG_01894","GGIENEAG_00522","EEFPNCOK_00707","BDDHHEEO_01834","HGGMHGND_01262"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"KEHCJKFN_02157","MGNDMLEC_00595","NHACMJCC_00930","CNBCECDA_01126","IDGEOPAG_02169","AHAJJFKC_03020","CLMPPMAO_00776","EIKGHHBD_00637","OLCMHNGP_01424","OMEHKFNA_00298","NFOKDGEG_01892","GGIENEAG_00524","EEFPNCOK_00709","BDDHHEEO_01832","HGGMHGND_01264"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"KEHCJKFN_02182","MGNDMLEC_00620","NHACMJCC_00905","CNBCECDA_01101","IDGEOPAG_02144","AHAJJFKC_00916","CLMPPMAO_00801","EIKGHHBD_00612","OLCMHNGP_01399","OMEHKFNA_00273","NFOKDGEG_01867","GGIENEAG_00549","EEFPNCOK_00734","BDDHHEEO_01807","HGGMHGND_01289"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"KEHCJKFN_02186","MGNDMLEC_00624","NHACMJCC_00901","CNBCECDA_01097","IDGEOPAG_02140","AHAJJFKC_00912","CLMPPMAO_00805","EIKGHHBD_00608","OLCMHNGP_01395","OMEHKFNA_00269","NFOKDGEG_01863","GGIENEAG_00553","EEFPNCOK_00738","BDDHHEEO_01803","HGGMHGND_01293"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"KEHCJKFN_02196","MGNDMLEC_00634","NHACMJCC_00891","CNBCECDA_01087","IDGEOPAG_02130","AHAJJFKC_00902","CLMPPMAO_00815","EIKGHHBD_00598","OLCMHNGP_01385","OMEHKFNA_00259","NFOKDGEG_01853","GGIENEAG_00563","EEFPNCOK_00748","BDDHHEEO_01793","HGGMHGND_01303"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"KEHCJKFN_02197","MGNDMLEC_00635","NHACMJCC_00890","CNBCECDA_01086","IDGEOPAG_02129","AHAJJFKC_00901","CLMPPMAO_00816","EIKGHHBD_00597","OLCMHNGP_01384","OMEHKFNA_00258","NFOKDGEG_01852","GGIENEAG_00564","EEFPNCOK_00749","BDDHHEEO_01792","HGGMHGND_01304"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"KEHCJKFN_02216","MGNDMLEC_00654","NHACMJCC_00871","CNBCECDA_01067","IDGEOPAG_02110","AHAJJFKC_00882","CLMPPMAO_00835","EIKGHHBD_00578","OLCMHNGP_01365","OMEHKFNA_00239","NFOKDGEG_01833","GGIENEAG_00583","EEFPNCOK_00768","BDDHHEEO_01773","HGGMHGND_01323"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"KEHCJKFN_02231","MGNDMLEC_00669","NHACMJCC_00856","CNBCECDA_01052","IDGEOPAG_02095","AHAJJFKC_00867","CLMPPMAO_00850","EIKGHHBD_00563","OLCMHNGP_01350","OMEHKFNA_00224","NFOKDGEG_01818","GGIENEAG_00598","EEFPNCOK_00783","BDDHHEEO_01758","HGGMHGND_01338"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"KEHCJKFN_02245","MGNDMLEC_00683","NHACMJCC_00842","CNBCECDA_01038","IDGEOPAG_02081","AHAJJFKC_00853","CLMPPMAO_00864","EIKGHHBD_00549","OLCMHNGP_01336","OMEHKFNA_00210","NFOKDGEG_01804","GGIENEAG_00612","EEFPNCOK_00797","BDDHHEEO_01744","HGGMHGND_01352"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"KEHCJKFN_02257","MGNDMLEC_00695","NHACMJCC_00830","CNBCECDA_01026","IDGEOPAG_02069","AHAJJFKC_00841","CLMPPMAO_00876","EIKGHHBD_00537","OLCMHNGP_01324","OMEHKFNA_00198","NFOKDGEG_01792","GGIENEAG_00624","EEFPNCOK_00809","BDDHHEEO_01732","HGGMHGND_01364"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"KEHCJKFN_02263","MGNDMLEC_00701","NHACMJCC_00824","CNBCECDA_01020","IDGEOPAG_02063","AHAJJFKC_00835","CLMPPMAO_00882","EIKGHHBD_00531","OLCMHNGP_01318","OMEHKFNA_00192","NFOKDGEG_01786","GGIENEAG_00630","EEFPNCOK_00815","BDDHHEEO_01726","HGGMHGND_01370"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"KEHCJKFN_02264","MGNDMLEC_00702","NHACMJCC_00823","CNBCECDA_01019","IDGEOPAG_02062","AHAJJFKC_00834","CLMPPMAO_00883","EIKGHHBD_00530","OLCMHNGP_01317","OMEHKFNA_00191","NFOKDGEG_01785","GGIENEAG_00631","EEFPNCOK_00816","BDDHHEEO_01725","HGGMHGND_01371"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"KEHCJKFN_02267","MGNDMLEC_00705","NHACMJCC_00820","CNBCECDA_01016","IDGEOPAG_02059","AHAJJFKC_00831","CLMPPMAO_00886","EIKGHHBD_00527","OLCMHNGP_01314","OMEHKFNA_00188","NFOKDGEG_01782","GGIENEAG_00634","EEFPNCOK_00819","BDDHHEEO_01722","HGGMHGND_01374"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"KEHCJKFN_02273","MGNDMLEC_00711","NHACMJCC_00814","CNBCECDA_01010","IDGEOPAG_02053","AHAJJFKC_03972","CLMPPMAO_00892","EIKGHHBD_00521","OLCMHNGP_01308","OMEHKFNA_00182","NFOKDGEG_01776","GGIENEAG_00640","EEFPNCOK_00825","BDDHHEEO_01716","HGGMHGND_01380"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"KEHCJKFN_02274","MGNDMLEC_00712","NHACMJCC_00813","CNBCECDA_01009","IDGEOPAG_02052","AHAJJFKC_03971","CLMPPMAO_00893","EIKGHHBD_00520","OLCMHNGP_01307","OMEHKFNA_00181","NFOKDGEG_01775","GGIENEAG_00641","EEFPNCOK_00826","BDDHHEEO_01715","HGGMHGND_01381"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"KEHCJKFN_02404","MGNDMLEC_00842","NHACMJCC_00683","CNBCECDA_00879","IDGEOPAG_01922","AHAJJFKC_01480","CLMPPMAO_01023","EIKGHHBD_00391","OLCMHNGP_01178","OMEHKFNA_00051","NFOKDGEG_01650","GGIENEAG_00771","EEFPNCOK_00955","BDDHHEEO_01585","HGGMHGND_01511"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"KEHCJKFN_02405","MGNDMLEC_00843","NHACMJCC_00682","CNBCECDA_00878","IDGEOPAG_01921","AHAJJFKC_01481","CLMPPMAO_01024","EIKGHHBD_00390","OLCMHNGP_01177","OMEHKFNA_00050","NFOKDGEG_01649","GGIENEAG_00772","EEFPNCOK_00956","BDDHHEEO_01584","HGGMHGND_01512"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"KEHCJKFN_02408","MGNDMLEC_00846","NHACMJCC_00679","CNBCECDA_00875","IDGEOPAG_01918","AHAJJFKC_01484","CLMPPMAO_01027","EIKGHHBD_00387","OLCMHNGP_01174","OMEHKFNA_00047","NFOKDGEG_01646","GGIENEAG_00775","EEFPNCOK_00959","BDDHHEEO_01581","HGGMHGND_01515"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"KEHCJKFN_02410","MGNDMLEC_00848","NHACMJCC_00677","CNBCECDA_00873","IDGEOPAG_01916","AHAJJFKC_01486","CLMPPMAO_01029","EIKGHHBD_00385","OLCMHNGP_01172","OMEHKFNA_00045","NFOKDGEG_01644","GGIENEAG_00777","EEFPNCOK_00961","BDDHHEEO_01579","HGGMHGND_01517"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"KEHCJKFN_02415","MGNDMLEC_00853","NHACMJCC_00672","CNBCECDA_00868","IDGEOPAG_01911","AHAJJFKC_01491","CLMPPMAO_01034","EIKGHHBD_00380","OLCMHNGP_01167","OMEHKFNA_00040","NFOKDGEG_01639","GGIENEAG_00782","EEFPNCOK_00966","BDDHHEEO_01574","HGGMHGND_01522"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"KEHCJKFN_02453","MGNDMLEC_00891","NHACMJCC_02422","CNBCECDA_00830","IDGEOPAG_03037","AHAJJFKC_04280","CLMPPMAO_01072","EIKGHHBD_00342","OLCMHNGP_01129","OMEHKFNA_00002","NFOKDGEG_01601","GGIENEAG_00820","EEFPNCOK_04338","BDDHHEEO_01536","HGGMHGND_01560"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"KEHCJKFN_01824","MGNDMLEC_02996","NHACMJCC_02429","CNBCECDA_03015","IDGEOPAG_03030","AHAJJFKC_03301","CLMPPMAO_01796","EIKGHHBD_00335","OLCMHNGP_02263","OMEHKFNA_01624","NFOKDGEG_03048","GGIENEAG_02266","EEFPNCOK_01304","BDDHHEEO_02999","HGGMHGND_02979"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"KEHCJKFN_01834","MGNDMLEC_02986","NHACMJCC_02439","CNBCECDA_03025","IDGEOPAG_03020","AHAJJFKC_03311","CLMPPMAO_01806","EIKGHHBD_00325","OLCMHNGP_02273","OMEHKFNA_01634","NFOKDGEG_03058","GGIENEAG_02276","EEFPNCOK_01294","BDDHHEEO_02989","HGGMHGND_02989"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"KEHCJKFN_01841","MGNDMLEC_02979","NHACMJCC_02446","CNBCECDA_03032","IDGEOPAG_03013","AHAJJFKC_03318","CLMPPMAO_01813","EIKGHHBD_00318","OLCMHNGP_02280","OMEHKFNA_01641","NFOKDGEG_03065","GGIENEAG_02283","EEFPNCOK_01287","BDDHHEEO_02982","HGGMHGND_02996"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"KEHCJKFN_01849","MGNDMLEC_02971","NHACMJCC_02454","CNBCECDA_03040","IDGEOPAG_03005","AHAJJFKC_03326","CLMPPMAO_01821","EIKGHHBD_00310","OLCMHNGP_02288","OMEHKFNA_01649","NFOKDGEG_03073","GGIENEAG_02291","EEFPNCOK_01279","BDDHHEEO_02974","HGGMHGND_03004"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"KEHCJKFN_01885","MGNDMLEC_02935","NHACMJCC_02490","CNBCECDA_03076","IDGEOPAG_02969","AHAJJFKC_04019","CLMPPMAO_01857","EIKGHHBD_00274","OLCMHNGP_02324","OMEHKFNA_01685","NFOKDGEG_03109","GGIENEAG_02327","EEFPNCOK_01243","BDDHHEEO_02938","HGGMHGND_03040"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"KEHCJKFN_01915","MGNDMLEC_02905","NHACMJCC_02520","CNBCECDA_03106","IDGEOPAG_02939","AHAJJFKC_00420","CLMPPMAO_01887","EIKGHHBD_00244","OLCMHNGP_02354","OMEHKFNA_01715","NFOKDGEG_03139","GGIENEAG_02357","EEFPNCOK_01213","BDDHHEEO_02908","HGGMHGND_03070"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"KEHCJKFN_01921","MGNDMLEC_02899","NHACMJCC_02526","CNBCECDA_03112","IDGEOPAG_02933","AHAJJFKC_00414","CLMPPMAO_01893","EIKGHHBD_00238","OLCMHNGP_02360","OMEHKFNA_01721","NFOKDGEG_03145","GGIENEAG_02363","EEFPNCOK_01207","BDDHHEEO_02902","HGGMHGND_03076"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"KEHCJKFN_01922","MGNDMLEC_02898","NHACMJCC_02527","CNBCECDA_03113","IDGEOPAG_02932","AHAJJFKC_00413","CLMPPMAO_01894","EIKGHHBD_00237","OLCMHNGP_02361","OMEHKFNA_01722","NFOKDGEG_03146","GGIENEAG_02364","EEFPNCOK_01206","BDDHHEEO_02901","HGGMHGND_03077"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"KEHCJKFN_01953","MGNDMLEC_02867","NHACMJCC_02558","CNBCECDA_03144","IDGEOPAG_02901","AHAJJFKC_00383","CLMPPMAO_01925","EIKGHHBD_00206","OLCMHNGP_02392","OMEHKFNA_01753","NFOKDGEG_03177","GGIENEAG_02395","EEFPNCOK_01176","BDDHHEEO_02870","HGGMHGND_03108"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"KEHCJKFN_01955","MGNDMLEC_02865","NHACMJCC_02560","CNBCECDA_03146","IDGEOPAG_02899","AHAJJFKC_00381","CLMPPMAO_01927","EIKGHHBD_00204","OLCMHNGP_02394","OMEHKFNA_01755","NFOKDGEG_03179","GGIENEAG_02397","EEFPNCOK_01174","BDDHHEEO_02868","HGGMHGND_03110"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"KEHCJKFN_01961","MGNDMLEC_02859","NHACMJCC_02566","CNBCECDA_03152","IDGEOPAG_02893","AHAJJFKC_00375","CLMPPMAO_01933","EIKGHHBD_00198","OLCMHNGP_02400","OMEHKFNA_01761","NFOKDGEG_03185","GGIENEAG_02403","EEFPNCOK_01168","BDDHHEEO_02862","HGGMHGND_03116"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"KEHCJKFN_01968","MGNDMLEC_02852","NHACMJCC_02573","CNBCECDA_03159","IDGEOPAG_02886","AHAJJFKC_00368","CLMPPMAO_01940","EIKGHHBD_00191","OLCMHNGP_02407","OMEHKFNA_01768","NFOKDGEG_03192","GGIENEAG_02410","EEFPNCOK_01161","BDDHHEEO_02855","HGGMHGND_03123"
