"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766378","SRR11487643","SRR6000478","SRR1334561","SRR2096614","SRR1556977","SRR14766360","SRR950707","SRR5905014","SRR14766374","SRR3097456","SRR3000887","SRR17468265","SRR11487800","SRR14766444"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"PODCIMJL_01043","AMEEEGBM_01794","BLBCGIAK_02465","COOHCIDP_01139","NJPCONAJ_01273","KLKGDDID_00546","CDIKHPPE_03534","GGIENEAG_00612","ACBOEBFK_01153","OGNHHAPP_00641","PIILDIKB_01394","HEJLPIII_00641","IHODCDMG_01795","KCINECMJ_00547","PJHKONLG_01848"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"PODCIMJL_01031","AMEEEGBM_01806","BLBCGIAK_02453","COOHCIDP_01127","NJPCONAJ_01261","KLKGDDID_00534","CDIKHPPE_04136","GGIENEAG_00624","ACBOEBFK_01141","OGNHHAPP_00653","PIILDIKB_01406","HEJLPIII_00653","IHODCDMG_01807","KCINECMJ_00535","PJHKONLG_01836"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"PODCIMJL_01025","AMEEEGBM_01812","BLBCGIAK_02447","COOHCIDP_01121","NJPCONAJ_01255","KLKGDDID_00528","CDIKHPPE_04130","GGIENEAG_00630","ACBOEBFK_01135","OGNHHAPP_00659","PIILDIKB_01412","HEJLPIII_00659","IHODCDMG_01813","KCINECMJ_00529","PJHKONLG_01830"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"PODCIMJL_01024","AMEEEGBM_01813","BLBCGIAK_02446","COOHCIDP_01120","NJPCONAJ_01254","KLKGDDID_00527","CDIKHPPE_04129","GGIENEAG_00631","ACBOEBFK_01134","OGNHHAPP_00660","PIILDIKB_01413","HEJLPIII_00660","IHODCDMG_01814","KCINECMJ_00528","PJHKONLG_01829"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"PODCIMJL_01021","AMEEEGBM_01816","BLBCGIAK_02443","COOHCIDP_01117","NJPCONAJ_01251","KLKGDDID_00524","CDIKHPPE_04126","GGIENEAG_00634","ACBOEBFK_01131","OGNHHAPP_00663","PIILDIKB_01416","HEJLPIII_00663","IHODCDMG_01817","KCINECMJ_00525","PJHKONLG_01826"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"PODCIMJL_01015","AMEEEGBM_01822","BLBCGIAK_02437","COOHCIDP_01111","NJPCONAJ_01245","KLKGDDID_00518","CDIKHPPE_04021","GGIENEAG_00640","ACBOEBFK_01125","OGNHHAPP_00669","PIILDIKB_01422","HEJLPIII_00669","IHODCDMG_01823","KCINECMJ_00519","PJHKONLG_01820"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"PODCIMJL_01014","AMEEEGBM_01823","BLBCGIAK_02436","COOHCIDP_01110","NJPCONAJ_01244","KLKGDDID_00517","CDIKHPPE_04022","GGIENEAG_00641","ACBOEBFK_01124","OGNHHAPP_00670","PIILDIKB_01423","HEJLPIII_00670","IHODCDMG_01824","KCINECMJ_00518","PJHKONLG_01819"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"PODCIMJL_03218","AMEEEGBM_01953","BLBCGIAK_02306","COOHCIDP_00981","NJPCONAJ_03249","KLKGDDID_00392","CDIKHPPE_01551","GGIENEAG_00771","ACBOEBFK_00994","OGNHHAPP_00800","PIILDIKB_01552","HEJLPIII_00800","IHODCDMG_01953","KCINECMJ_00387","PJHKONLG_02528"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"PODCIMJL_03217","AMEEEGBM_01954","BLBCGIAK_02305","COOHCIDP_00980","NJPCONAJ_03250","KLKGDDID_00391","CDIKHPPE_01550","GGIENEAG_00772","ACBOEBFK_00993","OGNHHAPP_00801","PIILDIKB_01553","HEJLPIII_00801","IHODCDMG_01954","KCINECMJ_00386","PJHKONLG_02527"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"PODCIMJL_03214","AMEEEGBM_01957","BLBCGIAK_02302","COOHCIDP_00977","NJPCONAJ_03253","KLKGDDID_00388","CDIKHPPE_01547","GGIENEAG_00775","ACBOEBFK_00990","OGNHHAPP_00804","PIILDIKB_01556","HEJLPIII_00804","IHODCDMG_01957","KCINECMJ_00383","PJHKONLG_02524"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"PODCIMJL_03212","AMEEEGBM_01959","BLBCGIAK_02300","COOHCIDP_00975","NJPCONAJ_03255","KLKGDDID_00386","CDIKHPPE_01545","GGIENEAG_00777","ACBOEBFK_00988","OGNHHAPP_00806","PIILDIKB_01558","HEJLPIII_00806","IHODCDMG_01959","KCINECMJ_00381","PJHKONLG_02522"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"PODCIMJL_03207","AMEEEGBM_01964","BLBCGIAK_02295","COOHCIDP_00970","NJPCONAJ_03260","KLKGDDID_00381","CDIKHPPE_01540","GGIENEAG_00782","ACBOEBFK_00983","OGNHHAPP_00811","PIILDIKB_01563","HEJLPIII_00811","IHODCDMG_01964","KCINECMJ_00376","PJHKONLG_02517"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"PODCIMJL_04528","AMEEEGBM_02002","BLBCGIAK_02257","COOHCIDP_00932","NJPCONAJ_04589","KLKGDDID_00343","CDIKHPPE_04097","GGIENEAG_00820","ACBOEBFK_04605","OGNHHAPP_00849","PIILDIKB_04447","HEJLPIII_00849","IHODCDMG_02002","KCINECMJ_00338","PJHKONLG_04558"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"PODCIMJL_02021","AMEEEGBM_03061","BLBCGIAK_01593","COOHCIDP_04073","NJPCONAJ_00663","KLKGDDID_00336","CDIKHPPE_01703","GGIENEAG_02266","ACBOEBFK_02801","OGNHHAPP_01562","PIILDIKB_04136","HEJLPIII_02933","IHODCDMG_03389","KCINECMJ_00331","PJHKONLG_01064"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"PODCIMJL_02011","AMEEEGBM_03071","BLBCGIAK_01603","COOHCIDP_04083","NJPCONAJ_00653","KLKGDDID_00326","CDIKHPPE_01693","GGIENEAG_02276","ACBOEBFK_02791","OGNHHAPP_01572","PIILDIKB_04146","HEJLPIII_02923","IHODCDMG_03379","KCINECMJ_00321","PJHKONLG_01054"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"PODCIMJL_02004","AMEEEGBM_03078","BLBCGIAK_01610","COOHCIDP_04090","NJPCONAJ_00646","KLKGDDID_00319","CDIKHPPE_01686","GGIENEAG_02283","ACBOEBFK_02784","OGNHHAPP_01579","PIILDIKB_04153","HEJLPIII_02916","IHODCDMG_03372","KCINECMJ_00314","PJHKONLG_01047"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"PODCIMJL_01996","AMEEEGBM_03086","BLBCGIAK_01618","COOHCIDP_04098","NJPCONAJ_00638","KLKGDDID_00311","CDIKHPPE_01678","GGIENEAG_02291","ACBOEBFK_02776","OGNHHAPP_01587","PIILDIKB_04161","HEJLPIII_02908","IHODCDMG_03364","KCINECMJ_00306","PJHKONLG_01039"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"PODCIMJL_01960","AMEEEGBM_03122","BLBCGIAK_01654","COOHCIDP_04134","NJPCONAJ_00602","KLKGDDID_00275","CDIKHPPE_01642","GGIENEAG_02327","ACBOEBFK_02740","OGNHHAPP_01623","PIILDIKB_04197","HEJLPIII_02872","IHODCDMG_03328","KCINECMJ_00270","PJHKONLG_01003"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"PODCIMJL_01930","AMEEEGBM_03152","BLBCGIAK_01684","COOHCIDP_04164","NJPCONAJ_00572","KLKGDDID_00245","CDIKHPPE_00283","GGIENEAG_02357","ACBOEBFK_02710","OGNHHAPP_01653","PIILDIKB_02496","HEJLPIII_02842","IHODCDMG_03298","KCINECMJ_00240","PJHKONLG_00973"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"PODCIMJL_01924","AMEEEGBM_03158","BLBCGIAK_01690","COOHCIDP_04170","NJPCONAJ_00566","KLKGDDID_00239","CDIKHPPE_00289","GGIENEAG_02363","ACBOEBFK_02704","OGNHHAPP_01659","PIILDIKB_02490","HEJLPIII_02836","IHODCDMG_03292","KCINECMJ_00234","PJHKONLG_00967"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"PODCIMJL_01923","AMEEEGBM_03159","BLBCGIAK_01691","COOHCIDP_04171","NJPCONAJ_00565","KLKGDDID_00238","CDIKHPPE_00290","GGIENEAG_02364","ACBOEBFK_02703","OGNHHAPP_01660","PIILDIKB_02489","HEJLPIII_02835","IHODCDMG_03291","KCINECMJ_00233","PJHKONLG_00966"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"PODCIMJL_01893","AMEEEGBM_03190","BLBCGIAK_01722","COOHCIDP_03523","NJPCONAJ_00534","KLKGDDID_00207","CDIKHPPE_00320","GGIENEAG_02395","ACBOEBFK_01369","OGNHHAPP_01691","PIILDIKB_02458","HEJLPIII_02803","IHODCDMG_03260","KCINECMJ_00202","PJHKONLG_00936"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"PODCIMJL_01891","AMEEEGBM_03192","BLBCGIAK_01724","COOHCIDP_03525","NJPCONAJ_00532","KLKGDDID_00205","CDIKHPPE_00322","GGIENEAG_02397","ACBOEBFK_01367","OGNHHAPP_01693","PIILDIKB_02456","HEJLPIII_02801","IHODCDMG_03258","KCINECMJ_00200","PJHKONLG_00934"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"PODCIMJL_01885","AMEEEGBM_03198","BLBCGIAK_01730","COOHCIDP_03531","NJPCONAJ_00526","KLKGDDID_00199","CDIKHPPE_00328","GGIENEAG_02403","ACBOEBFK_01361","OGNHHAPP_01699","PIILDIKB_02450","HEJLPIII_02795","IHODCDMG_03252","KCINECMJ_00194","PJHKONLG_00928"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"PODCIMJL_01878","AMEEEGBM_03205","BLBCGIAK_01737","COOHCIDP_03538","NJPCONAJ_00519","KLKGDDID_00192","CDIKHPPE_00335","GGIENEAG_02410","ACBOEBFK_01354","OGNHHAPP_01706","PIILDIKB_02443","HEJLPIII_02788","IHODCDMG_03245","KCINECMJ_00187","PJHKONLG_00921"
"cho","","Excinuclease cho",581,581,1,1,5337,NA,NA,"",881,908,881,"PODCIMJL_01874","AMEEEGBM_03209","BLBCGIAK_01741","COOHCIDP_03542","NJPCONAJ_00515","KLKGDDID_00188","CDIKHPPE_00339","GGIENEAG_02414","ACBOEBFK_01350","OGNHHAPP_01710","PIILDIKB_02439","HEJLPIII_02784","IHODCDMG_03241","KCINECMJ_00183","PJHKONLG_00917"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"PODCIMJL_01871","AMEEEGBM_03212","BLBCGIAK_01744","COOHCIDP_03545","NJPCONAJ_00512","KLKGDDID_00185","CDIKHPPE_00342","GGIENEAG_02417","ACBOEBFK_01347","OGNHHAPP_01713","PIILDIKB_02436","HEJLPIII_02781","IHODCDMG_03238","KCINECMJ_00180","PJHKONLG_00914"
