"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR28323385","SRR25926988","SRR6683743","SRR19397284","SRR14766400","SRR27708429","SRR4292612","SRR2077386","SRR6321910","SRR7041697","SRR7010294","SRR14766441","SRR13643325","SRR1269370","SRR7638087"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"JJPMJGEG_00387","BMNCOJIK_03389","OCPBJCHP_03752","OAENFPIN_04245","NBOJOKHD_01472","MDJJIALB_03728","HMKNMGJO_00343","AHCJAMEF_01028","KMHKNAGE_00388","NCFACCIB_01591","FNDKDPDO_01795","IOEMIFOP_01514","JJLFNJEC_01893","IAAHCBOP_04486","HNLCLDHN_01159"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"JJPMJGEG_00385","BMNCOJIK_03387","OCPBJCHP_03750","OAENFPIN_04247","NBOJOKHD_01474","MDJJIALB_03489","HMKNMGJO_00345","AHCJAMEF_01030","KMHKNAGE_00386","NCFACCIB_01589","FNDKDPDO_01797","IOEMIFOP_01516","JJLFNJEC_01895","IAAHCBOP_04484","HNLCLDHN_01157"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"JJPMJGEG_00380","BMNCOJIK_03382","OCPBJCHP_03745","OAENFPIN_04252","NBOJOKHD_01479","MDJJIALB_03494","HMKNMGJO_00350","AHCJAMEF_01035","KMHKNAGE_00381","NCFACCIB_01584","FNDKDPDO_01802","IOEMIFOP_01521","JJLFNJEC_01900","IAAHCBOP_04479","HNLCLDHN_01152"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"JJPMJGEG_00342","BMNCOJIK_03344","OCPBJCHP_03707","OAENFPIN_04290","NBOJOKHD_01517","MDJJIALB_03532","HMKNMGJO_00388","AHCJAMEF_01073","KMHKNAGE_00343","NCFACCIB_01546","FNDKDPDO_01840","IOEMIFOP_01559","JJLFNJEC_01938","IAAHCBOP_04441","HNLCLDHN_01114"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"JJPMJGEG_00335","BMNCOJIK_02992","OCPBJCHP_00730","OAENFPIN_02507","NBOJOKHD_03665","MDJJIALB_03833","HMKNMGJO_03885","AHCJAMEF_04380","KMHKNAGE_00336","NCFACCIB_00763","FNDKDPDO_03789","IOEMIFOP_02519","JJLFNJEC_02641","IAAHCBOP_02265","HNLCLDHN_02545"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"JJPMJGEG_00325","BMNCOJIK_02982","OCPBJCHP_00740","OAENFPIN_02497","NBOJOKHD_03655","MDJJIALB_03823","HMKNMGJO_03875","AHCJAMEF_04370","KMHKNAGE_00326","NCFACCIB_00753","FNDKDPDO_03779","IOEMIFOP_02529","JJLFNJEC_02651","IAAHCBOP_02275","HNLCLDHN_02555"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"JJPMJGEG_00318","BMNCOJIK_02975","OCPBJCHP_00747","OAENFPIN_02490","NBOJOKHD_03648","MDJJIALB_03816","HMKNMGJO_03868","AHCJAMEF_04363","KMHKNAGE_00319","NCFACCIB_00746","FNDKDPDO_03772","IOEMIFOP_02536","JJLFNJEC_02658","IAAHCBOP_02282","HNLCLDHN_02562"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"JJPMJGEG_00310","BMNCOJIK_02967","OCPBJCHP_00755","OAENFPIN_02482","NBOJOKHD_03640","MDJJIALB_03808","HMKNMGJO_03860","AHCJAMEF_04355","KMHKNAGE_00311","NCFACCIB_00738","FNDKDPDO_03764","IOEMIFOP_02544","JJLFNJEC_02666","IAAHCBOP_02290","HNLCLDHN_02570"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"JJPMJGEG_00274","BMNCOJIK_02931","OCPBJCHP_00791","OAENFPIN_02446","NBOJOKHD_03604","MDJJIALB_03389","HMKNMGJO_03824","AHCJAMEF_04319","KMHKNAGE_00275","NCFACCIB_00702","FNDKDPDO_04302","IOEMIFOP_02580","JJLFNJEC_02702","IAAHCBOP_02326","HNLCLDHN_02606"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"JJPMJGEG_00244","BMNCOJIK_02901","OCPBJCHP_00821","OAENFPIN_02416","NBOJOKHD_03574","MDJJIALB_03361","HMKNMGJO_01916","AHCJAMEF_03243","KMHKNAGE_00245","NCFACCIB_00672","FNDKDPDO_00585","IOEMIFOP_02610","JJLFNJEC_02732","IAAHCBOP_02356","HNLCLDHN_02636"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"JJPMJGEG_00238","BMNCOJIK_02895","OCPBJCHP_00827","OAENFPIN_02410","NBOJOKHD_03568","MDJJIALB_03355","HMKNMGJO_01922","AHCJAMEF_03249","KMHKNAGE_00239","NCFACCIB_00666","FNDKDPDO_00591","IOEMIFOP_02616","JJLFNJEC_02738","IAAHCBOP_02362","HNLCLDHN_02642"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"JJPMJGEG_00237","BMNCOJIK_02894","OCPBJCHP_00828","OAENFPIN_02409","NBOJOKHD_03567","MDJJIALB_03354","HMKNMGJO_01923","AHCJAMEF_03250","KMHKNAGE_00238","NCFACCIB_00665","FNDKDPDO_00592","IOEMIFOP_02617","JJLFNJEC_02739","IAAHCBOP_02363","HNLCLDHN_02643"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"JJPMJGEG_00206","BMNCOJIK_02864","OCPBJCHP_00859","OAENFPIN_02378","NBOJOKHD_03959","MDJJIALB_02621","HMKNMGJO_01954","AHCJAMEF_03281","KMHKNAGE_00206","NCFACCIB_00634","FNDKDPDO_00622","IOEMIFOP_02646","JJLFNJEC_02771","IAAHCBOP_02394","HNLCLDHN_02674"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"JJPMJGEG_00204","BMNCOJIK_03803","OCPBJCHP_00861","OAENFPIN_02376","NBOJOKHD_03957","MDJJIALB_02623","HMKNMGJO_01956","AHCJAMEF_03283","KMHKNAGE_00204","NCFACCIB_00632","FNDKDPDO_00624","IOEMIFOP_02648","JJLFNJEC_02773","IAAHCBOP_02396","HNLCLDHN_02676"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"JJPMJGEG_00198","BMNCOJIK_03797","OCPBJCHP_00867","OAENFPIN_02370","NBOJOKHD_03951","MDJJIALB_02629","HMKNMGJO_01962","AHCJAMEF_03289","KMHKNAGE_00198","NCFACCIB_00626","FNDKDPDO_00630","IOEMIFOP_02654","JJLFNJEC_02779","IAAHCBOP_02402","HNLCLDHN_02682"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"JJPMJGEG_00191","BMNCOJIK_03790","OCPBJCHP_00874","OAENFPIN_02363","NBOJOKHD_03944","MDJJIALB_02636","HMKNMGJO_01969","AHCJAMEF_03296","KMHKNAGE_00191","NCFACCIB_00619","FNDKDPDO_00637","IOEMIFOP_02661","JJLFNJEC_02786","IAAHCBOP_02409","HNLCLDHN_02689"
