"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766465","SRR7041896","SRR19513351","SRR1379610","SRR14766461","SRR14766330","SRR14766334","SRR5905019","SRR3037435","SRR28412153","SRR6996343","SRR14767703","SRR14766419","SRR19397124","SRR14766359"
"fadD","","Long-chain-fatty-acid--CoA ligase",581,581,1,1,4778,NA,NA,"",1457,1751,1750,"DAKHGIEI_01435","LNFOPOPD_03871","KNIBLBKC_00054","LAOAEGFL_00054","EDCEBJLG_00191","POPOBFCK_00984","NAFKBAHO_00179","BIAKFFOC_02403","CKPEMOEN_00055","IKEDIMNK_00689","MCACKOHM_04146","JIELBEKG_00797","JCGPGLCM_03053","EJKMCCMB_00700","PLKMKOCD_02400"
"rnd","","Ribonuclease D",581,581,1,1,4779,NA,NA,"",746,1115,1114,"DAKHGIEI_01434","LNFOPOPD_03870","KNIBLBKC_00055","LAOAEGFL_00055","EDCEBJLG_00190","POPOBFCK_00985","NAFKBAHO_00180","BIAKFFOC_02404","CKPEMOEN_00056","IKEDIMNK_00688","MCACKOHM_04145","JIELBEKG_00796","JCGPGLCM_03052","EJKMCCMB_00699","PLKMKOCD_02399"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"DAKHGIEI_01409","LNFOPOPD_03845","KNIBLBKC_00080","LAOAEGFL_00080","EDCEBJLG_00165","POPOBFCK_01010","NAFKBAHO_00205","BIAKFFOC_02429","CKPEMOEN_00081","IKEDIMNK_00663","MCACKOHM_04120","JIELBEKG_00771","JCGPGLCM_03027","EJKMCCMB_00674","PLKMKOCD_02374"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"DAKHGIEI_01408","LNFOPOPD_03844","KNIBLBKC_00081","LAOAEGFL_00081","EDCEBJLG_00164","POPOBFCK_01011","NAFKBAHO_00206","BIAKFFOC_02430","CKPEMOEN_00082","IKEDIMNK_00662","MCACKOHM_04119","JIELBEKG_00770","JCGPGLCM_03026","EJKMCCMB_00673","PLKMKOCD_02373"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"DAKHGIEI_01407","LNFOPOPD_03843","KNIBLBKC_00082","LAOAEGFL_00082","EDCEBJLG_00163","POPOBFCK_01012","NAFKBAHO_00207","BIAKFFOC_02431","CKPEMOEN_00083","IKEDIMNK_00661","MCACKOHM_02118","JIELBEKG_00769","JCGPGLCM_03025","EJKMCCMB_00672","PLKMKOCD_02372"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"DAKHGIEI_01392","LNFOPOPD_01884","KNIBLBKC_00097","LAOAEGFL_00097","EDCEBJLG_00148","POPOBFCK_01027","NAFKBAHO_00222","BIAKFFOC_02446","CKPEMOEN_00098","IKEDIMNK_00645","MCACKOHM_02103","JIELBEKG_00753","JCGPGLCM_03565","EJKMCCMB_00656","PLKMKOCD_04089"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"DAKHGIEI_01382","LNFOPOPD_01874","KNIBLBKC_00107","LAOAEGFL_00107","EDCEBJLG_00138","POPOBFCK_01037","NAFKBAHO_00232","BIAKFFOC_02456","CKPEMOEN_00108","IKEDIMNK_00635","MCACKOHM_02093","JIELBEKG_00743","JCGPGLCM_03575","EJKMCCMB_00646","PLKMKOCD_04079"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"DAKHGIEI_01380","LNFOPOPD_01872","KNIBLBKC_00109","LAOAEGFL_00109","EDCEBJLG_00136","POPOBFCK_01039","NAFKBAHO_00234","BIAKFFOC_02458","CKPEMOEN_00110","IKEDIMNK_00633","MCACKOHM_02091","JIELBEKG_00741","JCGPGLCM_03577","EJKMCCMB_00644","PLKMKOCD_04133"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"DAKHGIEI_01355","LNFOPOPD_01847","KNIBLBKC_00134","LAOAEGFL_00134","EDCEBJLG_00111","POPOBFCK_01064","NAFKBAHO_00259","BIAKFFOC_04512","CKPEMOEN_00135","IKEDIMNK_00608","MCACKOHM_02066","JIELBEKG_00716","JCGPGLCM_03602","EJKMCCMB_00619","PLKMKOCD_01211"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"DAKHGIEI_01351","LNFOPOPD_01843","KNIBLBKC_00138","LAOAEGFL_00138","EDCEBJLG_00107","POPOBFCK_01068","NAFKBAHO_00263","BIAKFFOC_04516","CKPEMOEN_00139","IKEDIMNK_00604","MCACKOHM_02062","JIELBEKG_00712","JCGPGLCM_03606","EJKMCCMB_00615","PLKMKOCD_01207"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"DAKHGIEI_01341","LNFOPOPD_01833","KNIBLBKC_00148","LAOAEGFL_00148","EDCEBJLG_00097","POPOBFCK_01078","NAFKBAHO_00273","BIAKFFOC_00791","CKPEMOEN_00149","IKEDIMNK_00594","MCACKOHM_02052","JIELBEKG_00702","JCGPGLCM_02875","EJKMCCMB_00605","PLKMKOCD_01197"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"DAKHGIEI_01340","LNFOPOPD_01832","KNIBLBKC_00149","LAOAEGFL_00149","EDCEBJLG_00096","POPOBFCK_01079","NAFKBAHO_00274","BIAKFFOC_00790","CKPEMOEN_00150","IKEDIMNK_00593","MCACKOHM_02051","JIELBEKG_00701","JCGPGLCM_02874","EJKMCCMB_00604","PLKMKOCD_01196"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"DAKHGIEI_01321","LNFOPOPD_01813","KNIBLBKC_00168","LAOAEGFL_00168","EDCEBJLG_00077","POPOBFCK_01098","NAFKBAHO_00293","BIAKFFOC_00771","CKPEMOEN_00169","IKEDIMNK_00574","MCACKOHM_02032","JIELBEKG_00682","JCGPGLCM_02855","EJKMCCMB_00585","PLKMKOCD_01177"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"DAKHGIEI_01306","LNFOPOPD_01798","KNIBLBKC_00183","LAOAEGFL_00183","EDCEBJLG_00062","POPOBFCK_01113","NAFKBAHO_00308","BIAKFFOC_00756","CKPEMOEN_00184","IKEDIMNK_00559","MCACKOHM_02017","JIELBEKG_00667","JCGPGLCM_02840","EJKMCCMB_00570","PLKMKOCD_01162"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"DAKHGIEI_01292","LNFOPOPD_01784","KNIBLBKC_00197","LAOAEGFL_00197","EDCEBJLG_00048","POPOBFCK_01127","NAFKBAHO_00322","BIAKFFOC_00742","CKPEMOEN_00198","IKEDIMNK_00545","MCACKOHM_02003","JIELBEKG_00653","JCGPGLCM_02826","EJKMCCMB_00556","PLKMKOCD_01148"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"DAKHGIEI_01280","LNFOPOPD_01772","KNIBLBKC_00209","LAOAEGFL_00209","EDCEBJLG_00036","POPOBFCK_01139","NAFKBAHO_03492","BIAKFFOC_00730","CKPEMOEN_00210","IKEDIMNK_00533","MCACKOHM_01991","JIELBEKG_00641","JCGPGLCM_02814","EJKMCCMB_00544","PLKMKOCD_01136"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"DAKHGIEI_01274","LNFOPOPD_01766","KNIBLBKC_00215","LAOAEGFL_00215","EDCEBJLG_00030","POPOBFCK_01145","NAFKBAHO_03486","BIAKFFOC_00724","CKPEMOEN_00216","IKEDIMNK_00527","MCACKOHM_01985","JIELBEKG_00635","JCGPGLCM_02808","EJKMCCMB_00538","PLKMKOCD_01130"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"DAKHGIEI_01273","LNFOPOPD_01765","KNIBLBKC_00216","LAOAEGFL_00216","EDCEBJLG_00029","POPOBFCK_01146","NAFKBAHO_03485","BIAKFFOC_00723","CKPEMOEN_00217","IKEDIMNK_00526","MCACKOHM_01984","JIELBEKG_00634","JCGPGLCM_02807","EJKMCCMB_00537","PLKMKOCD_01129"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"DAKHGIEI_01270","LNFOPOPD_01762","KNIBLBKC_00219","LAOAEGFL_00219","EDCEBJLG_00026","POPOBFCK_01149","NAFKBAHO_03482","BIAKFFOC_00720","CKPEMOEN_00220","IKEDIMNK_00523","MCACKOHM_01981","JIELBEKG_00631","JCGPGLCM_02804","EJKMCCMB_00534","PLKMKOCD_01126"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"DAKHGIEI_01264","LNFOPOPD_01756","KNIBLBKC_00225","LAOAEGFL_00225","EDCEBJLG_00020","POPOBFCK_01155","NAFKBAHO_03476","BIAKFFOC_00714","CKPEMOEN_00226","IKEDIMNK_00517","MCACKOHM_01975","JIELBEKG_00625","JCGPGLCM_02798","EJKMCCMB_00528","PLKMKOCD_01120"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"DAKHGIEI_01263","LNFOPOPD_01755","KNIBLBKC_00226","LAOAEGFL_00226","EDCEBJLG_00019","POPOBFCK_01156","NAFKBAHO_03475","BIAKFFOC_00713","CKPEMOEN_00227","IKEDIMNK_00516","MCACKOHM_01974","JIELBEKG_00624","JCGPGLCM_02797","EJKMCCMB_00527","PLKMKOCD_01119"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"DAKHGIEI_01133","LNFOPOPD_01625","KNIBLBKC_00356","LAOAEGFL_00353","EDCEBJLG_02421","POPOBFCK_01286","NAFKBAHO_02500","BIAKFFOC_00583","CKPEMOEN_00357","IKEDIMNK_00387","MCACKOHM_01843","JIELBEKG_00495","JCGPGLCM_01883","EJKMCCMB_00398","PLKMKOCD_02771"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"DAKHGIEI_01132","LNFOPOPD_01624","KNIBLBKC_00357","LAOAEGFL_00354","EDCEBJLG_02422","POPOBFCK_01287","NAFKBAHO_02501","BIAKFFOC_00582","CKPEMOEN_00358","IKEDIMNK_00386","MCACKOHM_01842","JIELBEKG_00494","JCGPGLCM_01884","EJKMCCMB_00397","PLKMKOCD_02770"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"DAKHGIEI_01129","LNFOPOPD_01621","KNIBLBKC_00360","LAOAEGFL_00357","EDCEBJLG_02425","POPOBFCK_01290","NAFKBAHO_02504","BIAKFFOC_00579","CKPEMOEN_00361","IKEDIMNK_00383","MCACKOHM_01839","JIELBEKG_00491","JCGPGLCM_01887","EJKMCCMB_00394","PLKMKOCD_02767"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"DAKHGIEI_01127","LNFOPOPD_01619","KNIBLBKC_00362","LAOAEGFL_00359","EDCEBJLG_02427","POPOBFCK_01292","NAFKBAHO_02506","BIAKFFOC_00577","CKPEMOEN_00363","IKEDIMNK_00381","MCACKOHM_01837","JIELBEKG_00489","JCGPGLCM_01889","EJKMCCMB_00392","PLKMKOCD_02765"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"DAKHGIEI_01122","LNFOPOPD_01614","KNIBLBKC_00367","LAOAEGFL_00364","EDCEBJLG_02432","POPOBFCK_01297","NAFKBAHO_02511","BIAKFFOC_00572","CKPEMOEN_00368","IKEDIMNK_00376","MCACKOHM_01832","JIELBEKG_00484","JCGPGLCM_01894","EJKMCCMB_00387","PLKMKOCD_02760"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"DAKHGIEI_01084","LNFOPOPD_01576","KNIBLBKC_00405","LAOAEGFL_00402","EDCEBJLG_02470","POPOBFCK_01335","NAFKBAHO_04368","BIAKFFOC_03618","CKPEMOEN_00406","IKEDIMNK_00338","MCACKOHM_01794","JIELBEKG_00446","JCGPGLCM_01932","EJKMCCMB_00349","PLKMKOCD_04379"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"DAKHGIEI_03209","LNFOPOPD_02228","KNIBLBKC_00412","LAOAEGFL_00409","EDCEBJLG_02769","POPOBFCK_02434","NAFKBAHO_02874","BIAKFFOC_03625","CKPEMOEN_02675","IKEDIMNK_00331","MCACKOHM_02124","JIELBEKG_01274","JCGPGLCM_01376","EJKMCCMB_00342","PLKMKOCD_02137"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"DAKHGIEI_03199","LNFOPOPD_02218","KNIBLBKC_00422","LAOAEGFL_00419","EDCEBJLG_02759","POPOBFCK_02444","NAFKBAHO_02864","BIAKFFOC_03635","CKPEMOEN_02665","IKEDIMNK_00321","MCACKOHM_02134","JIELBEKG_01284","JCGPGLCM_01366","EJKMCCMB_00332","PLKMKOCD_02127"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"DAKHGIEI_03192","LNFOPOPD_02211","KNIBLBKC_00429","LAOAEGFL_00426","EDCEBJLG_02752","POPOBFCK_02451","NAFKBAHO_02857","BIAKFFOC_03642","CKPEMOEN_02658","IKEDIMNK_00314","MCACKOHM_02141","JIELBEKG_01291","JCGPGLCM_01359","EJKMCCMB_00325","PLKMKOCD_02120"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"DAKHGIEI_03184","LNFOPOPD_02203","KNIBLBKC_00437","LAOAEGFL_00434","EDCEBJLG_02744","POPOBFCK_02459","NAFKBAHO_02849","BIAKFFOC_03650","CKPEMOEN_02650","IKEDIMNK_00306","MCACKOHM_02149","JIELBEKG_01299","JCGPGLCM_01351","EJKMCCMB_00317","PLKMKOCD_02112"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"DAKHGIEI_03148","LNFOPOPD_02167","KNIBLBKC_00473","LAOAEGFL_00470","EDCEBJLG_02708","POPOBFCK_02495","NAFKBAHO_02813","BIAKFFOC_03686","CKPEMOEN_02614","IKEDIMNK_00270","MCACKOHM_02185","JIELBEKG_01335","JCGPGLCM_01315","EJKMCCMB_00281","PLKMKOCD_02076"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"DAKHGIEI_03118","LNFOPOPD_02137","KNIBLBKC_00503","LAOAEGFL_00500","EDCEBJLG_02678","POPOBFCK_02525","NAFKBAHO_02785","BIAKFFOC_00820","CKPEMOEN_02584","IKEDIMNK_00240","MCACKOHM_02215","JIELBEKG_01365","JCGPGLCM_01285","EJKMCCMB_00251","PLKMKOCD_00634"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"DAKHGIEI_03112","LNFOPOPD_02131","KNIBLBKC_00509","LAOAEGFL_00506","EDCEBJLG_02859","POPOBFCK_02531","NAFKBAHO_02791","BIAKFFOC_00826","CKPEMOEN_02578","IKEDIMNK_00234","MCACKOHM_02221","JIELBEKG_01371","JCGPGLCM_01279","EJKMCCMB_00245","PLKMKOCD_00640"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"DAKHGIEI_03111","LNFOPOPD_02130","KNIBLBKC_00510","LAOAEGFL_00507","EDCEBJLG_02858","POPOBFCK_02532","NAFKBAHO_02792","BIAKFFOC_00827","CKPEMOEN_02577","IKEDIMNK_00233","MCACKOHM_02222","JIELBEKG_01372","JCGPGLCM_01278","EJKMCCMB_00244","PLKMKOCD_00641"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"DAKHGIEI_03080","LNFOPOPD_02099","KNIBLBKC_00541","LAOAEGFL_03068","EDCEBJLG_02828","POPOBFCK_02563","NAFKBAHO_04393","BIAKFFOC_00858","CKPEMOEN_02546","IKEDIMNK_00202","MCACKOHM_02253","JIELBEKG_01403","JCGPGLCM_01247","EJKMCCMB_00213","PLKMKOCD_00671"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"DAKHGIEI_03078","LNFOPOPD_02097","KNIBLBKC_00543","LAOAEGFL_03066","EDCEBJLG_02826","POPOBFCK_02565","NAFKBAHO_01590","BIAKFFOC_00860","CKPEMOEN_02544","IKEDIMNK_00200","MCACKOHM_02255","JIELBEKG_01405","JCGPGLCM_01245","EJKMCCMB_00211","PLKMKOCD_00673"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"DAKHGIEI_03072","LNFOPOPD_02091","KNIBLBKC_00549","LAOAEGFL_03060","EDCEBJLG_02820","POPOBFCK_02571","NAFKBAHO_01584","BIAKFFOC_00866","CKPEMOEN_02538","IKEDIMNK_00194","MCACKOHM_02261","JIELBEKG_01411","JCGPGLCM_01239","EJKMCCMB_00205","PLKMKOCD_00679"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"DAKHGIEI_03065","LNFOPOPD_02084","KNIBLBKC_00556","LAOAEGFL_03053","EDCEBJLG_02813","POPOBFCK_02578","NAFKBAHO_01577","BIAKFFOC_00873","CKPEMOEN_02531","IKEDIMNK_00187","MCACKOHM_02268","JIELBEKG_01418","JCGPGLCM_01232","EJKMCCMB_00198","PLKMKOCD_00686"
