"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766384","SRR14766334","SRR27708429","SRR14272154","SRR14766435","SRR14766327","SRR14766404","SRR20110353","SRR3037401","SRR14766464","SRR15146531","SRR28412156","SRR25926991","SRR10257879","SRR1422648"
"acrF","","Multidrug export protein AcrF",581,581,1,1,1981,NA,NA,"",1700,3113,3110,"BIMLEMBI_04393","NAFKBAHO_03417","MDJJIALB_03688","HAANCNKA_04481","IJNFKBKA_04275","EBNKAEGN_04551","NNGPMJDM_03920","KJNKAIHK_04033","CLMPKDHL_04548","NMNGHGIH_04441","ALBEMBBG_04394","HIAOCFAH_04463","MAFDEBPG_04187","OBCHFKCE_04161","BCLDPBNN_04349"
"acrR_2","","HTH-type transcriptional regulator AcrR",581,581,1,1,1978,NA,NA,"",335,662,661,"BIMLEMBI_04390","NAFKBAHO_03414","MDJJIALB_03691","HAANCNKA_04478","IJNFKBKA_04272","EBNKAEGN_03544","NNGPMJDM_03917","KJNKAIHK_04030","CLMPKDHL_04545","NMNGHGIH_04438","ALBEMBBG_04397","HIAOCFAH_04460","MAFDEBPG_04184","OBCHFKCE_04164","BCLDPBNN_04352"
"group_1083","","hypothetical protein",581,581,1,1,1957,NA,NA,"",3284,3800,3799,"BIMLEMBI_04369","NAFKBAHO_03393","MDJJIALB_03712","HAANCNKA_04457","IJNFKBKA_04251","EBNKAEGN_03565","NNGPMJDM_03896","KJNKAIHK_04009","CLMPKDHL_04524","NMNGHGIH_04417","ALBEMBBG_04418","HIAOCFAH_04439","MAFDEBPG_04163","OBCHFKCE_04185","BCLDPBNN_04373"
"group_1085","","hypothetical protein",581,581,1,1,3656,NA,NA,"",425,2135,2129,"BIMLEMBI_04423","NAFKBAHO_03925","MDJJIALB_04021","HAANCNKA_00433","IJNFKBKA_04160","EBNKAEGN_03303","NNGPMJDM_01526","KJNKAIHK_01732","CLMPKDHL_04578","NMNGHGIH_04471","ALBEMBBG_04365","HIAOCFAH_04493","MAFDEBPG_02501","OBCHFKCE_03960","BCLDPBNN_04415"
"zraS","","Sensor protein ZraS",581,581,1,1,1524,NA,NA,"",779,1463,1460,"BIMLEMBI_04512","NAFKBAHO_04266","MDJJIALB_03925","HAANCNKA_04518","IJNFKBKA_04566","EBNKAEGN_04286","NNGPMJDM_04043","KJNKAIHK_04403","CLMPKDHL_04629","NMNGHGIH_04565","ALBEMBBG_04491","HIAOCFAH_04522","MAFDEBPG_04333","OBCHFKCE_04538","BCLDPBNN_04532"
"deaD","","ATP-dependent RNA helicase DeaD",581,581,1,1,2619,NA,NA,"",1745,1913,1888,"BIMLEMBI_00074","NAFKBAHO_00635","MDJJIALB_01293","HAANCNKA_01545","IJNFKBKA_02703","EBNKAEGN_01328","NNGPMJDM_02469","KJNKAIHK_01501","CLMPKDHL_01342","NMNGHGIH_00820","ALBEMBBG_01273","HIAOCFAH_01336","MAFDEBPG_00425","OBCHFKCE_02674","BCLDPBNN_01255"
"metH","","Methionine synthase",581,581,1,1,2012,NA,NA,"",3206,3689,3682,"BIMLEMBI_01592","NAFKBAHO_04113","MDJJIALB_02946","HAANCNKA_01626","IJNFKBKA_03976","EBNKAEGN_03869","NNGPMJDM_04423","KJNKAIHK_04354","CLMPKDHL_01908","NMNGHGIH_02336","ALBEMBBG_01840","HIAOCFAH_02333","MAFDEBPG_04552","OBCHFKCE_03323","BCLDPBNN_00008"
"ftsP","","Cell division protein FtsP",581,581,1,1,2726,NA,NA,"",563,1418,1410,"BIMLEMBI_00177","NAFKBAHO_02372","MDJJIALB_01190","HAANCNKA_01442","IJNFKBKA_03418","EBNKAEGN_03999","NNGPMJDM_04261","KJNKAIHK_03447","CLMPKDHL_01239","NMNGHGIH_00923","ALBEMBBG_01170","HIAOCFAH_01233","MAFDEBPG_00528","OBCHFKCE_03882","BCLDPBNN_01358"
"nudL","","putative Nudix hydrolase NudL",581,581,1,1,4771,NA,NA,"",203,578,577,"BIMLEMBI_02684","NAFKBAHO_00172","MDJJIALB_02590","HAANCNKA_00360","IJNFKBKA_00414","EBNKAEGN_03191","NNGPMJDM_03704","KJNKAIHK_02973","CLMPKDHL_00047","NMNGHGIH_00701","ALBEMBBG_00048","HIAOCFAH_00696","MAFDEBPG_01562","OBCHFKCE_04115","BCLDPBNN_00492"
"yoaA","","putative ATP-dependent DNA helicase YoaA",581,581,1,1,4775,NA,NA,"",1604,1910,1909,"BIMLEMBI_02680","NAFKBAHO_00176","MDJJIALB_02586","HAANCNKA_00356","IJNFKBKA_00418","EBNKAEGN_03195","NNGPMJDM_03708","KJNKAIHK_02977","CLMPKDHL_00051","NMNGHGIH_00697","ALBEMBBG_00052","HIAOCFAH_00692","MAFDEBPG_01558","OBCHFKCE_04111","BCLDPBNN_00496"
"fadD","","Long-chain-fatty-acid--CoA ligase",581,581,1,1,4778,NA,NA,"",1457,1751,1750,"BIMLEMBI_02677","NAFKBAHO_00179","MDJJIALB_02583","HAANCNKA_00353","IJNFKBKA_00421","EBNKAEGN_03198","NNGPMJDM_03711","KJNKAIHK_02980","CLMPKDHL_00054","NMNGHGIH_00694","ALBEMBBG_00055","HIAOCFAH_00689","MAFDEBPG_01555","OBCHFKCE_04108","BCLDPBNN_00499"
"rnd","","Ribonuclease D",581,581,1,1,4779,NA,NA,"",746,1115,1114,"BIMLEMBI_02676","NAFKBAHO_00180","MDJJIALB_02582","HAANCNKA_00352","IJNFKBKA_00422","EBNKAEGN_03199","NNGPMJDM_03712","KJNKAIHK_02981","CLMPKDHL_00055","NMNGHGIH_00693","ALBEMBBG_00056","HIAOCFAH_00688","MAFDEBPG_01554","OBCHFKCE_04107","BCLDPBNN_00500"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"BIMLEMBI_02651","NAFKBAHO_00205","MDJJIALB_02557","HAANCNKA_00327","IJNFKBKA_00447","EBNKAEGN_03224","NNGPMJDM_03737","KJNKAIHK_03006","CLMPKDHL_00080","NMNGHGIH_00668","ALBEMBBG_00081","HIAOCFAH_00663","MAFDEBPG_01529","OBCHFKCE_04082","BCLDPBNN_00525"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"BIMLEMBI_02650","NAFKBAHO_00206","MDJJIALB_02556","HAANCNKA_00326","IJNFKBKA_00448","EBNKAEGN_03225","NNGPMJDM_03738","KJNKAIHK_03007","CLMPKDHL_00081","NMNGHGIH_00667","ALBEMBBG_00082","HIAOCFAH_00662","MAFDEBPG_01528","OBCHFKCE_04081","BCLDPBNN_00526"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"BIMLEMBI_02649","NAFKBAHO_00207","MDJJIALB_02555","HAANCNKA_00325","IJNFKBKA_00449","EBNKAEGN_03226","NNGPMJDM_03739","KJNKAIHK_03008","CLMPKDHL_00082","NMNGHGIH_00666","ALBEMBBG_00083","HIAOCFAH_00661","MAFDEBPG_01527","OBCHFKCE_04080","BCLDPBNN_00527"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"BIMLEMBI_02633","NAFKBAHO_00222","MDJJIALB_02540","HAANCNKA_00310","IJNFKBKA_00464","EBNKAEGN_04114","NNGPMJDM_03933","KJNKAIHK_04064","CLMPKDHL_00097","NMNGHGIH_00650","ALBEMBBG_00098","HIAOCFAH_00646","MAFDEBPG_01512","OBCHFKCE_02325","BCLDPBNN_00542"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"BIMLEMBI_02623","NAFKBAHO_00232","MDJJIALB_02530","HAANCNKA_00300","IJNFKBKA_00474","EBNKAEGN_04104","NNGPMJDM_03943","KJNKAIHK_04054","CLMPKDHL_00107","NMNGHGIH_00640","ALBEMBBG_00108","HIAOCFAH_00636","MAFDEBPG_01502","OBCHFKCE_02315","BCLDPBNN_00552"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"BIMLEMBI_02621","NAFKBAHO_00234","MDJJIALB_03979","HAANCNKA_00298","IJNFKBKA_00476","EBNKAEGN_01401","NNGPMJDM_03945","KJNKAIHK_04052","CLMPKDHL_00109","NMNGHGIH_00638","ALBEMBBG_00110","HIAOCFAH_00634","MAFDEBPG_01500","OBCHFKCE_02313","BCLDPBNN_00554"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"BIMLEMBI_02596","NAFKBAHO_00259","MDJJIALB_04171","HAANCNKA_00273","IJNFKBKA_00501","EBNKAEGN_01426","NNGPMJDM_01037","KJNKAIHK_03104","CLMPKDHL_00134","NMNGHGIH_00613","ALBEMBBG_00135","HIAOCFAH_00609","MAFDEBPG_01475","OBCHFKCE_02288","BCLDPBNN_00579"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"BIMLEMBI_02592","NAFKBAHO_00263","MDJJIALB_04167","HAANCNKA_00269","IJNFKBKA_00505","EBNKAEGN_01430","NNGPMJDM_01041","KJNKAIHK_03108","CLMPKDHL_00138","NMNGHGIH_00609","ALBEMBBG_00139","HIAOCFAH_00605","MAFDEBPG_01471","OBCHFKCE_02284","BCLDPBNN_00583"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"BIMLEMBI_02582","NAFKBAHO_00273","MDJJIALB_03241","HAANCNKA_00259","IJNFKBKA_00515","EBNKAEGN_01440","NNGPMJDM_01051","KJNKAIHK_03118","CLMPKDHL_00148","NMNGHGIH_00599","ALBEMBBG_00149","HIAOCFAH_00595","MAFDEBPG_01461","OBCHFKCE_02274","BCLDPBNN_00593"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"BIMLEMBI_02581","NAFKBAHO_00274","MDJJIALB_03242","HAANCNKA_00258","IJNFKBKA_00516","EBNKAEGN_01441","NNGPMJDM_01052","KJNKAIHK_03119","CLMPKDHL_00149","NMNGHGIH_00598","ALBEMBBG_00150","HIAOCFAH_00594","MAFDEBPG_01460","OBCHFKCE_02273","BCLDPBNN_00594"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"BIMLEMBI_02562","NAFKBAHO_00293","MDJJIALB_03261","HAANCNKA_00239","IJNFKBKA_00535","EBNKAEGN_01460","NNGPMJDM_01071","KJNKAIHK_03138","CLMPKDHL_00168","NMNGHGIH_00579","ALBEMBBG_00169","HIAOCFAH_00575","MAFDEBPG_01441","OBCHFKCE_02254","BCLDPBNN_00613"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"BIMLEMBI_02547","NAFKBAHO_00308","MDJJIALB_03276","HAANCNKA_00224","IJNFKBKA_00550","EBNKAEGN_01475","NNGPMJDM_01086","KJNKAIHK_03153","CLMPKDHL_00183","NMNGHGIH_00564","ALBEMBBG_00184","HIAOCFAH_00560","MAFDEBPG_01426","OBCHFKCE_02239","BCLDPBNN_00628"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"BIMLEMBI_02533","NAFKBAHO_00322","MDJJIALB_03290","HAANCNKA_00210","IJNFKBKA_00564","EBNKAEGN_01489","NNGPMJDM_01100","KJNKAIHK_03167","CLMPKDHL_00197","NMNGHGIH_00550","ALBEMBBG_00196","HIAOCFAH_00546","MAFDEBPG_01412","OBCHFKCE_02225","BCLDPBNN_00642"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"BIMLEMBI_02521","NAFKBAHO_03492","MDJJIALB_03892","HAANCNKA_00198","IJNFKBKA_00576","EBNKAEGN_04490","NNGPMJDM_01112","KJNKAIHK_04485","CLMPKDHL_00209","NMNGHGIH_00538","ALBEMBBG_00208","HIAOCFAH_00534","MAFDEBPG_02278","OBCHFKCE_02213","BCLDPBNN_00654"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"BIMLEMBI_02515","NAFKBAHO_03486","MDJJIALB_03886","HAANCNKA_00192","IJNFKBKA_00582","EBNKAEGN_03975","NNGPMJDM_01118","KJNKAIHK_04479","CLMPKDHL_00215","NMNGHGIH_00532","ALBEMBBG_00214","HIAOCFAH_00528","MAFDEBPG_02284","OBCHFKCE_02207","BCLDPBNN_00660"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"BIMLEMBI_02514","NAFKBAHO_03485","MDJJIALB_03885","HAANCNKA_00191","IJNFKBKA_00583","EBNKAEGN_03976","NNGPMJDM_01119","KJNKAIHK_04478","CLMPKDHL_00216","NMNGHGIH_00531","ALBEMBBG_00215","HIAOCFAH_00527","MAFDEBPG_02285","OBCHFKCE_02206","BCLDPBNN_00661"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"BIMLEMBI_02511","NAFKBAHO_03482","MDJJIALB_03882","HAANCNKA_00188","IJNFKBKA_00586","EBNKAEGN_03979","NNGPMJDM_01122","KJNKAIHK_04475","CLMPKDHL_00219","NMNGHGIH_00528","ALBEMBBG_00218","HIAOCFAH_00524","MAFDEBPG_02288","OBCHFKCE_02203","BCLDPBNN_00664"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"BIMLEMBI_02505","NAFKBAHO_03476","MDJJIALB_03876","HAANCNKA_00182","IJNFKBKA_00592","EBNKAEGN_03985","NNGPMJDM_01128","KJNKAIHK_04262","CLMPKDHL_00225","NMNGHGIH_00522","ALBEMBBG_00224","HIAOCFAH_00518","MAFDEBPG_02294","OBCHFKCE_02197","BCLDPBNN_00670"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"BIMLEMBI_02504","NAFKBAHO_03475","MDJJIALB_03875","HAANCNKA_00181","IJNFKBKA_00593","EBNKAEGN_03986","NNGPMJDM_01129","KJNKAIHK_04263","CLMPKDHL_00226","NMNGHGIH_00521","ALBEMBBG_00225","HIAOCFAH_00517","MAFDEBPG_02295","OBCHFKCE_02196","BCLDPBNN_00671"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"BIMLEMBI_02374","NAFKBAHO_02500","MDJJIALB_03732","HAANCNKA_00051","IJNFKBKA_03152","EBNKAEGN_00217","NNGPMJDM_02791","KJNKAIHK_01953","CLMPKDHL_00356","NMNGHGIH_00391","ALBEMBBG_00354","HIAOCFAH_00387","MAFDEBPG_02423","OBCHFKCE_01814","BCLDPBNN_00796"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"BIMLEMBI_02373","NAFKBAHO_02501","MDJJIALB_03731","HAANCNKA_00050","IJNFKBKA_03151","EBNKAEGN_00216","NNGPMJDM_02792","KJNKAIHK_01952","CLMPKDHL_00357","NMNGHGIH_00390","ALBEMBBG_00355","HIAOCFAH_00386","MAFDEBPG_02422","OBCHFKCE_01815","BCLDPBNN_00797"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"BIMLEMBI_02370","NAFKBAHO_02504","MDJJIALB_03728","HAANCNKA_00047","IJNFKBKA_03148","EBNKAEGN_00213","NNGPMJDM_02795","KJNKAIHK_01949","CLMPKDHL_00360","NMNGHGIH_00387","ALBEMBBG_00358","HIAOCFAH_00383","MAFDEBPG_02419","OBCHFKCE_01818","BCLDPBNN_00800"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"BIMLEMBI_02368","NAFKBAHO_02506","MDJJIALB_03489","HAANCNKA_00045","IJNFKBKA_03146","EBNKAEGN_00211","NNGPMJDM_02797","KJNKAIHK_01947","CLMPKDHL_00362","NMNGHGIH_00385","ALBEMBBG_00360","HIAOCFAH_00381","MAFDEBPG_02417","OBCHFKCE_01820","BCLDPBNN_00802"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"BIMLEMBI_02363","NAFKBAHO_02511","MDJJIALB_03494","HAANCNKA_00040","IJNFKBKA_03141","EBNKAEGN_00206","NNGPMJDM_02802","KJNKAIHK_01942","CLMPKDHL_00367","NMNGHGIH_00380","ALBEMBBG_00365","HIAOCFAH_00376","MAFDEBPG_02412","OBCHFKCE_01825","BCLDPBNN_00807"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"BIMLEMBI_02325","NAFKBAHO_04368","MDJJIALB_03532","HAANCNKA_00002","IJNFKBKA_03103","EBNKAEGN_00168","NNGPMJDM_04551","KJNKAIHK_01904","CLMPKDHL_00405","NMNGHGIH_00342","ALBEMBBG_00403","HIAOCFAH_00338","MAFDEBPG_02374","OBCHFKCE_01863","BCLDPBNN_00845"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"BIMLEMBI_03025","NAFKBAHO_02874","MDJJIALB_03833","HAANCNKA_03175","IJNFKBKA_01032","EBNKAEGN_02921","NNGPMJDM_01022","KJNKAIHK_01108","CLMPKDHL_00412","NMNGHGIH_00335","ALBEMBBG_00410","HIAOCFAH_00331","MAFDEBPG_03868","OBCHFKCE_01518","BCLDPBNN_01845"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"BIMLEMBI_03035","NAFKBAHO_02864","MDJJIALB_03823","HAANCNKA_03165","IJNFKBKA_01042","EBNKAEGN_02931","NNGPMJDM_01012","KJNKAIHK_01098","CLMPKDHL_00422","NMNGHGIH_00325","ALBEMBBG_00420","HIAOCFAH_00321","MAFDEBPG_03878","OBCHFKCE_01508","BCLDPBNN_01835"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"BIMLEMBI_03042","NAFKBAHO_02857","MDJJIALB_03816","HAANCNKA_03158","IJNFKBKA_01049","EBNKAEGN_02938","NNGPMJDM_01005","KJNKAIHK_01091","CLMPKDHL_00429","NMNGHGIH_00318","ALBEMBBG_00427","HIAOCFAH_00314","MAFDEBPG_03885","OBCHFKCE_01501","BCLDPBNN_01828"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"BIMLEMBI_03050","NAFKBAHO_02849","MDJJIALB_03808","HAANCNKA_03150","IJNFKBKA_01057","EBNKAEGN_02946","NNGPMJDM_00997","KJNKAIHK_01083","CLMPKDHL_00437","NMNGHGIH_00310","ALBEMBBG_00435","HIAOCFAH_00306","MAFDEBPG_03893","OBCHFKCE_01493","BCLDPBNN_01820"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"BIMLEMBI_03086","NAFKBAHO_02813","MDJJIALB_03389","HAANCNKA_03114","IJNFKBKA_01093","EBNKAEGN_02982","NNGPMJDM_00961","KJNKAIHK_01047","CLMPKDHL_00473","NMNGHGIH_00274","ALBEMBBG_00471","HIAOCFAH_00270","MAFDEBPG_03929","OBCHFKCE_01457","BCLDPBNN_01784"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"BIMLEMBI_03116","NAFKBAHO_02785","MDJJIALB_03361","HAANCNKA_03084","IJNFKBKA_01123","EBNKAEGN_00614","NNGPMJDM_00931","KJNKAIHK_01017","CLMPKDHL_00503","NMNGHGIH_00244","ALBEMBBG_00501","HIAOCFAH_00240","MAFDEBPG_01186","OBCHFKCE_01427","BCLDPBNN_01753"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"BIMLEMBI_03122","NAFKBAHO_02791","MDJJIALB_03355","HAANCNKA_03078","IJNFKBKA_01129","EBNKAEGN_00620","NNGPMJDM_00925","KJNKAIHK_01011","CLMPKDHL_00509","NMNGHGIH_00238","ALBEMBBG_00507","HIAOCFAH_00234","MAFDEBPG_01180","OBCHFKCE_01421","BCLDPBNN_01747"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"BIMLEMBI_03123","NAFKBAHO_02792","MDJJIALB_03354","HAANCNKA_03077","IJNFKBKA_01130","EBNKAEGN_00621","NNGPMJDM_00924","KJNKAIHK_01010","CLMPKDHL_00510","NMNGHGIH_00237","ALBEMBBG_00508","HIAOCFAH_00233","MAFDEBPG_01179","OBCHFKCE_01420","BCLDPBNN_01746"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"BIMLEMBI_03154","NAFKBAHO_04393","MDJJIALB_02621","HAANCNKA_03046","IJNFKBKA_01161","EBNKAEGN_00651","NNGPMJDM_00893","KJNKAIHK_00980","CLMPKDHL_00541","NMNGHGIH_00206","ALBEMBBG_00539","HIAOCFAH_00203","MAFDEBPG_01149","OBCHFKCE_01389","BCLDPBNN_01715"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"BIMLEMBI_03156","NAFKBAHO_01590","MDJJIALB_02623","HAANCNKA_03044","IJNFKBKA_01163","EBNKAEGN_00653","NNGPMJDM_00891","KJNKAIHK_00978","CLMPKDHL_00543","NMNGHGIH_00204","ALBEMBBG_00541","HIAOCFAH_00201","MAFDEBPG_01147","OBCHFKCE_01387","BCLDPBNN_01713"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"BIMLEMBI_03162","NAFKBAHO_01584","MDJJIALB_02629","HAANCNKA_03038","IJNFKBKA_01169","EBNKAEGN_00659","NNGPMJDM_00885","KJNKAIHK_00972","CLMPKDHL_00549","NMNGHGIH_00198","ALBEMBBG_00547","HIAOCFAH_00195","MAFDEBPG_01141","OBCHFKCE_01381","BCLDPBNN_01707"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"BIMLEMBI_03169","NAFKBAHO_01577","MDJJIALB_02636","HAANCNKA_03031","IJNFKBKA_01176","EBNKAEGN_00666","NNGPMJDM_00878","KJNKAIHK_00965","CLMPKDHL_00556","NMNGHGIH_00191","ALBEMBBG_00554","HIAOCFAH_00188","MAFDEBPG_01134","OBCHFKCE_01374","BCLDPBNN_01700"
