"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR1461785","SRR1556962","SRR12420044","SRR6310053","SRR14766445","SRR28323377","SRR3000886","SRR14766341","SRR14766425","SRR14766410","SRR3097505","SRR14766398","SRR2994384","SRR1299365","SRR14766375"
"fadD","","Long-chain-fatty-acid--CoA ligase",581,581,1,1,4778,NA,NA,"",1457,1751,1750,"JAFODMFN_01653","BILPJOLC_00055","IIEOGEEO_02843","DNOEEKHJ_01136","DBNGPPEG_02894","OCPGHKJM_00499","FLFNLNNN_01651","KKOPPCGC_03215","IDGLDMJL_02929","NJHJBNJO_03332","AOJAPKFL_00467","POCPDFCE_01085","KKCBMJKJ_03990","BFEAKILL_01653","MJDJDBFL_01653"
"rnd","","Ribonuclease D",581,581,1,1,4779,NA,NA,"",746,1115,1114,"JAFODMFN_01654","BILPJOLC_00056","IIEOGEEO_02844","DNOEEKHJ_01137","DBNGPPEG_02893","OCPGHKJM_00500","FLFNLNNN_01652","KKOPPCGC_03214","IDGLDMJL_02930","NJHJBNJO_03333","AOJAPKFL_00468","POCPDFCE_01086","KKCBMJKJ_03989","BFEAKILL_01654","MJDJDBFL_01654"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"JAFODMFN_01679","BILPJOLC_00081","IIEOGEEO_02869","DNOEEKHJ_01162","DBNGPPEG_02868","OCPGHKJM_00525","FLFNLNNN_01677","KKOPPCGC_03189","IDGLDMJL_02955","NJHJBNJO_03358","AOJAPKFL_00493","POCPDFCE_01111","KKCBMJKJ_03964","BFEAKILL_01679","MJDJDBFL_01679"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"JAFODMFN_01680","BILPJOLC_00082","IIEOGEEO_02870","DNOEEKHJ_01163","DBNGPPEG_02867","OCPGHKJM_00526","FLFNLNNN_01678","KKOPPCGC_03188","IDGLDMJL_02956","NJHJBNJO_03359","AOJAPKFL_00494","POCPDFCE_01112","KKCBMJKJ_03963","BFEAKILL_01680","MJDJDBFL_01680"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"JAFODMFN_01681","BILPJOLC_00083","IIEOGEEO_02871","DNOEEKHJ_01164","DBNGPPEG_02866","OCPGHKJM_00527","FLFNLNNN_01679","KKOPPCGC_03187","IDGLDMJL_02957","NJHJBNJO_03360","AOJAPKFL_00495","POCPDFCE_01113","KKCBMJKJ_03962","BFEAKILL_01681","MJDJDBFL_01681"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"JAFODMFN_01696","BILPJOLC_00098","IIEOGEEO_04345","DNOEEKHJ_01179","DBNGPPEG_01410","OCPGHKJM_00542","FLFNLNNN_01694","KKOPPCGC_04205","IDGLDMJL_04186","NJHJBNJO_04025","AOJAPKFL_00510","POCPDFCE_03413","KKCBMJKJ_02230","BFEAKILL_01696","MJDJDBFL_01696"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"JAFODMFN_01706","BILPJOLC_00108","IIEOGEEO_04335","DNOEEKHJ_01189","DBNGPPEG_01400","OCPGHKJM_00552","FLFNLNNN_01704","KKOPPCGC_04195","IDGLDMJL_04176","NJHJBNJO_04015","AOJAPKFL_00520","POCPDFCE_03403","KKCBMJKJ_02220","BFEAKILL_01706","MJDJDBFL_01706"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"JAFODMFN_01708","BILPJOLC_00110","IIEOGEEO_04398","DNOEEKHJ_01191","DBNGPPEG_01398","OCPGHKJM_00554","FLFNLNNN_01706","KKOPPCGC_03623","IDGLDMJL_03630","NJHJBNJO_04013","AOJAPKFL_00522","POCPDFCE_03485","KKCBMJKJ_02218","BFEAKILL_01708","MJDJDBFL_01708"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"JAFODMFN_01733","BILPJOLC_00135","IIEOGEEO_04489","DNOEEKHJ_01216","DBNGPPEG_01373","OCPGHKJM_00579","FLFNLNNN_01731","KKOPPCGC_03648","IDGLDMJL_03655","NJHJBNJO_04470","AOJAPKFL_00547","POCPDFCE_04045","KKCBMJKJ_02193","BFEAKILL_01733","MJDJDBFL_01733"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"JAFODMFN_01737","BILPJOLC_00139","IIEOGEEO_04485","DNOEEKHJ_01220","DBNGPPEG_01369","OCPGHKJM_00583","FLFNLNNN_01735","KKOPPCGC_03652","IDGLDMJL_03659","NJHJBNJO_04466","AOJAPKFL_00551","POCPDFCE_04049","KKCBMJKJ_02189","BFEAKILL_01737","MJDJDBFL_01737"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"JAFODMFN_01747","BILPJOLC_00149","IIEOGEEO_02618","DNOEEKHJ_01230","DBNGPPEG_01359","OCPGHKJM_00593","FLFNLNNN_01745","KKOPPCGC_02739","IDGLDMJL_03407","NJHJBNJO_03012","AOJAPKFL_00561","POCPDFCE_02893","KKCBMJKJ_02179","BFEAKILL_01747","MJDJDBFL_01747"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"JAFODMFN_01748","BILPJOLC_00150","IIEOGEEO_02617","DNOEEKHJ_01231","DBNGPPEG_01358","OCPGHKJM_00594","FLFNLNNN_01746","KKOPPCGC_02740","IDGLDMJL_03406","NJHJBNJO_03013","AOJAPKFL_00562","POCPDFCE_02892","KKCBMJKJ_02178","BFEAKILL_01748","MJDJDBFL_01748"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"JAFODMFN_01767","BILPJOLC_00169","IIEOGEEO_02598","DNOEEKHJ_01250","DBNGPPEG_01339","OCPGHKJM_00613","FLFNLNNN_01765","KKOPPCGC_02759","IDGLDMJL_03387","NJHJBNJO_03032","AOJAPKFL_00581","POCPDFCE_02873","KKCBMJKJ_02159","BFEAKILL_01767","MJDJDBFL_01767"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"JAFODMFN_01782","BILPJOLC_00184","IIEOGEEO_02583","DNOEEKHJ_01265","DBNGPPEG_02026","OCPGHKJM_00628","FLFNLNNN_01780","KKOPPCGC_02774","IDGLDMJL_03014","NJHJBNJO_03047","AOJAPKFL_00596","POCPDFCE_02088","KKCBMJKJ_02144","BFEAKILL_01782","MJDJDBFL_01782"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"JAFODMFN_01796","BILPJOLC_00198","IIEOGEEO_02569","DNOEEKHJ_01279","DBNGPPEG_02040","OCPGHKJM_00642","FLFNLNNN_01794","KKOPPCGC_02788","IDGLDMJL_03028","NJHJBNJO_03061","AOJAPKFL_00610","POCPDFCE_02074","KKCBMJKJ_02130","BFEAKILL_01796","MJDJDBFL_01796"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"JAFODMFN_01808","BILPJOLC_00210","IIEOGEEO_02557","DNOEEKHJ_01291","DBNGPPEG_02052","OCPGHKJM_00654","FLFNLNNN_01806","KKOPPCGC_03697","IDGLDMJL_03040","NJHJBNJO_03073","AOJAPKFL_00622","POCPDFCE_03944","KKCBMJKJ_02118","BFEAKILL_01808","MJDJDBFL_01808"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"JAFODMFN_01814","BILPJOLC_00216","IIEOGEEO_02551","DNOEEKHJ_01297","DBNGPPEG_02058","OCPGHKJM_00660","FLFNLNNN_01812","KKOPPCGC_03703","IDGLDMJL_03046","NJHJBNJO_03079","AOJAPKFL_00628","POCPDFCE_03938","KKCBMJKJ_02112","BFEAKILL_01814","MJDJDBFL_01814"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"JAFODMFN_01815","BILPJOLC_00217","IIEOGEEO_02550","DNOEEKHJ_01298","DBNGPPEG_02059","OCPGHKJM_00661","FLFNLNNN_01813","KKOPPCGC_03704","IDGLDMJL_03047","NJHJBNJO_03080","AOJAPKFL_00629","POCPDFCE_03937","KKCBMJKJ_02111","BFEAKILL_01815","MJDJDBFL_01815"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"JAFODMFN_01818","BILPJOLC_00220","IIEOGEEO_02547","DNOEEKHJ_01301","DBNGPPEG_02062","OCPGHKJM_00664","FLFNLNNN_01816","KKOPPCGC_03707","IDGLDMJL_03050","NJHJBNJO_03083","AOJAPKFL_00632","POCPDFCE_03934","KKCBMJKJ_02108","BFEAKILL_01818","MJDJDBFL_01818"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"JAFODMFN_01824","BILPJOLC_00226","IIEOGEEO_02541","DNOEEKHJ_01307","DBNGPPEG_02068","OCPGHKJM_00670","FLFNLNNN_01822","KKOPPCGC_03713","IDGLDMJL_04054","NJHJBNJO_04297","AOJAPKFL_00638","POCPDFCE_03812","KKCBMJKJ_02102","BFEAKILL_01824","MJDJDBFL_01824"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"JAFODMFN_01825","BILPJOLC_00227","IIEOGEEO_03730","DNOEEKHJ_01308","DBNGPPEG_02069","OCPGHKJM_00671","FLFNLNNN_01823","KKOPPCGC_03714","IDGLDMJL_04055","NJHJBNJO_04298","AOJAPKFL_00639","POCPDFCE_03813","KKCBMJKJ_02101","BFEAKILL_01825","MJDJDBFL_01825"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"JAFODMFN_01949","BILPJOLC_00352","IIEOGEEO_01837","DNOEEKHJ_01437","DBNGPPEG_01035","OCPGHKJM_00802","FLFNLNNN_01953","KKOPPCGC_02588","IDGLDMJL_01863","NJHJBNJO_02688","AOJAPKFL_00769","POCPDFCE_00585","KKCBMJKJ_03671","BFEAKILL_01950","MJDJDBFL_01956"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"JAFODMFN_01950","BILPJOLC_00353","IIEOGEEO_01836","DNOEEKHJ_01438","DBNGPPEG_01034","OCPGHKJM_00803","FLFNLNNN_01954","KKOPPCGC_02589","IDGLDMJL_01864","NJHJBNJO_02687","AOJAPKFL_00770","POCPDFCE_00584","KKCBMJKJ_03670","BFEAKILL_01951","MJDJDBFL_01957"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"JAFODMFN_01953","BILPJOLC_00356","IIEOGEEO_01833","DNOEEKHJ_01441","DBNGPPEG_01031","OCPGHKJM_00806","FLFNLNNN_01957","KKOPPCGC_02592","IDGLDMJL_01867","NJHJBNJO_02684","AOJAPKFL_00773","POCPDFCE_00581","KKCBMJKJ_03667","BFEAKILL_01954","MJDJDBFL_01960"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"JAFODMFN_01955","BILPJOLC_00358","IIEOGEEO_01831","DNOEEKHJ_01443","DBNGPPEG_01029","OCPGHKJM_00808","FLFNLNNN_01959","KKOPPCGC_02594","IDGLDMJL_01869","NJHJBNJO_02682","AOJAPKFL_00775","POCPDFCE_00579","KKCBMJKJ_03665","BFEAKILL_01956","MJDJDBFL_01962"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"JAFODMFN_01960","BILPJOLC_00363","IIEOGEEO_01826","DNOEEKHJ_01448","DBNGPPEG_01024","OCPGHKJM_00813","FLFNLNNN_01964","KKOPPCGC_02599","IDGLDMJL_01874","NJHJBNJO_02677","AOJAPKFL_00780","POCPDFCE_00574","KKCBMJKJ_03660","BFEAKILL_01961","MJDJDBFL_01967"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"JAFODMFN_01998","BILPJOLC_00401","IIEOGEEO_01788","DNOEEKHJ_01486","DBNGPPEG_00986","OCPGHKJM_00851","FLFNLNNN_02002","KKOPPCGC_04472","IDGLDMJL_04325","NJHJBNJO_02639","AOJAPKFL_00818","POCPDFCE_00961","KKCBMJKJ_03622","BFEAKILL_01999","MJDJDBFL_02005"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"JAFODMFN_03884","BILPJOLC_00408","IIEOGEEO_00989","DNOEEKHJ_02835","DBNGPPEG_03466","OCPGHKJM_02287","FLFNLNNN_03064","KKOPPCGC_02916","IDGLDMJL_02681","NJHJBNJO_01388","AOJAPKFL_01151","POCPDFCE_00954","KKCBMJKJ_02679","BFEAKILL_03016","MJDJDBFL_03067"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"JAFODMFN_03874","BILPJOLC_00418","IIEOGEEO_00999","DNOEEKHJ_02825","DBNGPPEG_03456","OCPGHKJM_02277","FLFNLNNN_03054","KKOPPCGC_02926","IDGLDMJL_02691","NJHJBNJO_01378","AOJAPKFL_01161","POCPDFCE_00944","KKCBMJKJ_02689","BFEAKILL_03026","MJDJDBFL_03057"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"JAFODMFN_03867","BILPJOLC_00425","IIEOGEEO_01006","DNOEEKHJ_02818","DBNGPPEG_03449","OCPGHKJM_02270","FLFNLNNN_03047","KKOPPCGC_02933","IDGLDMJL_02698","NJHJBNJO_01371","AOJAPKFL_01168","POCPDFCE_00937","KKCBMJKJ_02696","BFEAKILL_03033","MJDJDBFL_03050"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"JAFODMFN_03859","BILPJOLC_00433","IIEOGEEO_01014","DNOEEKHJ_02810","DBNGPPEG_03441","OCPGHKJM_02262","FLFNLNNN_03039","KKOPPCGC_02941","IDGLDMJL_02706","NJHJBNJO_01363","AOJAPKFL_01176","POCPDFCE_00929","KKCBMJKJ_02704","BFEAKILL_03041","MJDJDBFL_03042"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"JAFODMFN_03823","BILPJOLC_00469","IIEOGEEO_01050","DNOEEKHJ_02774","DBNGPPEG_04175","OCPGHKJM_02226","FLFNLNNN_03003","KKOPPCGC_02977","IDGLDMJL_02742","NJHJBNJO_01327","AOJAPKFL_01212","POCPDFCE_03444","KKCBMJKJ_02740","BFEAKILL_03077","MJDJDBFL_03006"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"JAFODMFN_03793","BILPJOLC_00499","IIEOGEEO_01080","DNOEEKHJ_02744","DBNGPPEG_00873","OCPGHKJM_02196","FLFNLNNN_02973","KKOPPCGC_00683","IDGLDMJL_00508","NJHJBNJO_01297","AOJAPKFL_01242","POCPDFCE_01424","KKCBMJKJ_02770","BFEAKILL_03107","MJDJDBFL_02976"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"JAFODMFN_03787","BILPJOLC_00505","IIEOGEEO_01086","DNOEEKHJ_02738","DBNGPPEG_00867","OCPGHKJM_02190","FLFNLNNN_02967","KKOPPCGC_00677","IDGLDMJL_00502","NJHJBNJO_01291","AOJAPKFL_01248","POCPDFCE_01430","KKCBMJKJ_02776","BFEAKILL_03113","MJDJDBFL_02970"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"JAFODMFN_03786","BILPJOLC_00506","IIEOGEEO_01087","DNOEEKHJ_02737","DBNGPPEG_00866","OCPGHKJM_02189","FLFNLNNN_02966","KKOPPCGC_00676","IDGLDMJL_00501","NJHJBNJO_01290","AOJAPKFL_01249","POCPDFCE_01431","KKCBMJKJ_02777","BFEAKILL_03114","MJDJDBFL_02969"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"JAFODMFN_04102","BILPJOLC_00537","IIEOGEEO_01118","DNOEEKHJ_02706","DBNGPPEG_00836","OCPGHKJM_02158","FLFNLNNN_02935","KKOPPCGC_00645","IDGLDMJL_00471","NJHJBNJO_01260","AOJAPKFL_01280","POCPDFCE_00840","KKCBMJKJ_02808","BFEAKILL_03145","MJDJDBFL_02938"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"JAFODMFN_04100","BILPJOLC_00539","IIEOGEEO_01120","DNOEEKHJ_02704","DBNGPPEG_00834","OCPGHKJM_02156","FLFNLNNN_02933","KKOPPCGC_00643","IDGLDMJL_00469","NJHJBNJO_01258","AOJAPKFL_01282","POCPDFCE_00842","KKCBMJKJ_02810","BFEAKILL_03147","MJDJDBFL_02936"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"JAFODMFN_04094","BILPJOLC_00545","IIEOGEEO_01126","DNOEEKHJ_02698","DBNGPPEG_00828","OCPGHKJM_02150","FLFNLNNN_02927","KKOPPCGC_00637","IDGLDMJL_00463","NJHJBNJO_01252","AOJAPKFL_01288","POCPDFCE_00848","KKCBMJKJ_02816","BFEAKILL_03153","MJDJDBFL_02930"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"JAFODMFN_04087","BILPJOLC_00552","IIEOGEEO_01133","DNOEEKHJ_02691","DBNGPPEG_00821","OCPGHKJM_02143","FLFNLNNN_02920","KKOPPCGC_00630","IDGLDMJL_00456","NJHJBNJO_01245","AOJAPKFL_01295","POCPDFCE_00855","KKCBMJKJ_02823","BFEAKILL_03160","MJDJDBFL_02923"
