"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5883588","SRR14766416","SRR13643354","SRR14766340","SRR14766462","SRR12420044","SRR28323385","SRR14766338","SRR10298208","SRR18233397","SRR3000888","SRR14766408","SRR18233388","SRR9301046","SRR5905015"
"acrF","","Multidrug export protein AcrF",581,581,1,1,1981,NA,NA,"",1700,3113,3110,"MEEADEEJ_04266","AJDPHMEH_04073","COGKNIAP_04505","NLELDDOK_04202","GEBDBFBM_04155","IIEOGEEO_04042","JJPMJGEG_04456","NHKOBKIA_04583","MOBEGOEH_04451","KDMFFKAN_04187","HAJGLMEJ_04224","IEICFKFC_04549","ACOJFAEA_04537","FIBKOHBH_04434","LCEAKGAM_03910"
"acrR_2","","HTH-type transcriptional regulator AcrR",581,581,1,1,1978,NA,NA,"",335,662,661,"MEEADEEJ_04269","AJDPHMEH_04076","COGKNIAP_04502","NLELDDOK_04205","GEBDBFBM_04152","IIEOGEEO_04039","JJPMJGEG_04453","NHKOBKIA_03620","MOBEGOEH_04448","KDMFFKAN_04190","HAJGLMEJ_04227","IEICFKFC_04546","ACOJFAEA_04534","FIBKOHBH_04431","LCEAKGAM_03913"
"group_1083","","hypothetical protein",581,581,1,1,1957,NA,NA,"",3284,3800,3799,"MEEADEEJ_04290","AJDPHMEH_04097","COGKNIAP_04481","NLELDDOK_04226","GEBDBFBM_04131","IIEOGEEO_04018","JJPMJGEG_04432","NHKOBKIA_03599","MOBEGOEH_04427","KDMFFKAN_04211","HAJGLMEJ_04248","IEICFKFC_04525","ACOJFAEA_04513","FIBKOHBH_04410","LCEAKGAM_03934"
"group_1085","","hypothetical protein",581,581,1,1,3656,NA,NA,"",425,2135,2129,"MEEADEEJ_04332","AJDPHMEH_04180","COGKNIAP_04535","NLELDDOK_01956","GEBDBFBM_04010","IIEOGEEO_03897","JJPMJGEG_04391","NHKOBKIA_03973","MOBEGOEH_04481","KDMFFKAN_04154","HAJGLMEJ_04107","IEICFKFC_04484","ACOJFAEA_04467","FIBKOHBH_04463","LCEAKGAM_03974"
"zraS","","Sensor protein ZraS",581,581,1,1,1524,NA,NA,"",779,1463,1460,"MEEADEEJ_04633","AJDPHMEH_04295","COGKNIAP_04586","NLELDDOK_04499","GEBDBFBM_04336","IIEOGEEO_04463","JJPMJGEG_04555","NHKOBKIA_04368","MOBEGOEH_04532","KDMFFKAN_04344","HAJGLMEJ_04373","IEICFKFC_04587","ACOJFAEA_04544","FIBKOHBH_04493","LCEAKGAM_04515"
"deaD","","ATP-dependent RNA helicase DeaD",581,581,1,1,2619,NA,NA,"",1745,1913,1888,"MEEADEEJ_01166","AJDPHMEH_02254","COGKNIAP_01339","NLELDDOK_02448","GEBDBFBM_01936","IIEOGEEO_02287","JJPMJGEG_02999","NHKOBKIA_01557","MOBEGOEH_00073","KDMFFKAN_01387","HAJGLMEJ_00341","IEICFKFC_00596","ACOJFAEA_00074","FIBKOHBH_03055","LCEAKGAM_02491"
"metH","","Methionine synthase",581,581,1,1,2012,NA,NA,"",3206,3689,3682,"MEEADEEJ_02372","AJDPHMEH_03806","COGKNIAP_02335","NLELDDOK_04453","GEBDBFBM_03640","IIEOGEEO_03166","JJPMJGEG_01672","NHKOBKIA_04197","MOBEGOEH_01161","KDMFFKAN_04572","HAJGLMEJ_03988","IEICFKFC_01592","ACOJFAEA_01548","FIBKOHBH_03763","LCEAKGAM_04433"
"ftsP","","Cell division protein FtsP",581,581,1,1,2726,NA,NA,"",563,1418,1410,"MEEADEEJ_01063","AJDPHMEH_02028","COGKNIAP_01236","NLELDDOK_04096","GEBDBFBM_01833","IIEOGEEO_00075","JJPMJGEG_02896","NHKOBKIA_00724","MOBEGOEH_00177","KDMFFKAN_01490","HAJGLMEJ_00238","IEICFKFC_00493","ACOJFAEA_00177","FIBKOHBH_03713","LCEAKGAM_01864"
"nudL","","putative Nudix hydrolase NudL",581,581,1,1,4771,NA,NA,"",203,578,577,"MEEADEEJ_03621","AJDPHMEH_03034","COGKNIAP_00699","NLELDDOK_01170","GEBDBFBM_01239","IIEOGEEO_02836","JJPMJGEG_00700","NHKOBKIA_03184","MOBEGOEH_01644","KDMFFKAN_00048","HAJGLMEJ_03861","IEICFKFC_02060","ACOJFAEA_01603","FIBKOHBH_03917","LCEAKGAM_03131"
"yoaA","","putative ATP-dependent DNA helicase YoaA",581,581,1,1,4775,NA,NA,"",1604,1910,1909,"MEEADEEJ_03617","AJDPHMEH_03038","COGKNIAP_00695","NLELDDOK_01166","GEBDBFBM_01235","IIEOGEEO_02840","JJPMJGEG_00696","NHKOBKIA_03180","MOBEGOEH_01648","KDMFFKAN_00052","HAJGLMEJ_03865","IEICFKFC_02064","ACOJFAEA_01607","FIBKOHBH_03921","LCEAKGAM_03127"
"fadD","","Long-chain-fatty-acid--CoA ligase",581,581,1,1,4778,NA,NA,"",1457,1751,1750,"MEEADEEJ_03614","AJDPHMEH_03041","COGKNIAP_00692","NLELDDOK_01163","GEBDBFBM_01232","IIEOGEEO_02843","JJPMJGEG_00693","NHKOBKIA_03177","MOBEGOEH_01651","KDMFFKAN_00055","HAJGLMEJ_03868","IEICFKFC_02067","ACOJFAEA_01610","FIBKOHBH_03924","LCEAKGAM_03124"
"rnd","","Ribonuclease D",581,581,1,1,4779,NA,NA,"",746,1115,1114,"MEEADEEJ_03613","AJDPHMEH_03042","COGKNIAP_00691","NLELDDOK_01162","GEBDBFBM_01231","IIEOGEEO_02844","JJPMJGEG_00692","NHKOBKIA_03176","MOBEGOEH_01652","KDMFFKAN_00056","HAJGLMEJ_03869","IEICFKFC_02068","ACOJFAEA_01611","FIBKOHBH_03925","LCEAKGAM_03123"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"MEEADEEJ_03588","AJDPHMEH_03067","COGKNIAP_00666","NLELDDOK_01137","GEBDBFBM_01206","IIEOGEEO_02869","JJPMJGEG_00667","NHKOBKIA_03151","MOBEGOEH_01677","KDMFFKAN_00081","HAJGLMEJ_03894","IEICFKFC_02093","ACOJFAEA_01636","FIBKOHBH_03950","LCEAKGAM_03098"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"MEEADEEJ_03587","AJDPHMEH_03068","COGKNIAP_00665","NLELDDOK_01136","GEBDBFBM_01205","IIEOGEEO_02870","JJPMJGEG_00666","NHKOBKIA_03150","MOBEGOEH_01678","KDMFFKAN_00082","HAJGLMEJ_03895","IEICFKFC_02094","ACOJFAEA_01637","FIBKOHBH_03951","LCEAKGAM_03097"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"MEEADEEJ_03586","AJDPHMEH_03069","COGKNIAP_00664","NLELDDOK_01135","GEBDBFBM_01204","IIEOGEEO_02871","JJPMJGEG_00665","NHKOBKIA_03149","MOBEGOEH_01679","KDMFFKAN_00083","HAJGLMEJ_03896","IEICFKFC_02095","ACOJFAEA_01638","FIBKOHBH_03952","LCEAKGAM_03096"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"MEEADEEJ_00650","AJDPHMEH_03084","COGKNIAP_00649","NLELDDOK_01120","GEBDBFBM_01189","IIEOGEEO_04345","JJPMJGEG_00650","NHKOBKIA_03519","MOBEGOEH_01694","KDMFFKAN_00098","HAJGLMEJ_02838","IEICFKFC_02110","ACOJFAEA_01653","FIBKOHBH_00374","LCEAKGAM_01227"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"MEEADEEJ_00640","AJDPHMEH_03094","COGKNIAP_00639","NLELDDOK_01110","GEBDBFBM_01179","IIEOGEEO_04335","JJPMJGEG_00640","NHKOBKIA_03529","MOBEGOEH_01704","KDMFFKAN_00108","HAJGLMEJ_02828","IEICFKFC_02120","ACOJFAEA_01663","FIBKOHBH_00384","LCEAKGAM_01237"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"MEEADEEJ_00638","AJDPHMEH_02048","COGKNIAP_00637","NLELDDOK_01108","GEBDBFBM_01177","IIEOGEEO_04398","JJPMJGEG_00638","NHKOBKIA_03531","MOBEGOEH_01706","KDMFFKAN_00110","HAJGLMEJ_02826","IEICFKFC_02122","ACOJFAEA_01665","FIBKOHBH_00386","LCEAKGAM_01239"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"MEEADEEJ_00613","AJDPHMEH_02073","COGKNIAP_00612","NLELDDOK_01083","GEBDBFBM_01152","IIEOGEEO_04489","JJPMJGEG_00613","NHKOBKIA_02180","MOBEGOEH_01730","KDMFFKAN_00135","HAJGLMEJ_02801","IEICFKFC_02147","ACOJFAEA_01690","FIBKOHBH_00411","LCEAKGAM_01264"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"MEEADEEJ_00609","AJDPHMEH_02077","COGKNIAP_00608","NLELDDOK_01079","GEBDBFBM_01148","IIEOGEEO_04485","JJPMJGEG_00609","NHKOBKIA_02184","MOBEGOEH_01734","KDMFFKAN_00139","HAJGLMEJ_02797","IEICFKFC_02151","ACOJFAEA_01694","FIBKOHBH_00415","LCEAKGAM_01268"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"MEEADEEJ_00599","AJDPHMEH_02087","COGKNIAP_00598","NLELDDOK_01069","GEBDBFBM_01138","IIEOGEEO_02618","JJPMJGEG_00599","NHKOBKIA_02194","MOBEGOEH_01744","KDMFFKAN_00149","HAJGLMEJ_02787","IEICFKFC_02161","ACOJFAEA_01704","FIBKOHBH_00425","LCEAKGAM_01278"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"MEEADEEJ_00598","AJDPHMEH_02088","COGKNIAP_00597","NLELDDOK_01068","GEBDBFBM_01137","IIEOGEEO_02617","JJPMJGEG_00598","NHKOBKIA_02195","MOBEGOEH_01745","KDMFFKAN_00150","HAJGLMEJ_02786","IEICFKFC_02162","ACOJFAEA_01705","FIBKOHBH_00426","LCEAKGAM_01279"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"MEEADEEJ_00579","AJDPHMEH_02107","COGKNIAP_00578","NLELDDOK_01049","GEBDBFBM_01118","IIEOGEEO_02598","JJPMJGEG_00579","NHKOBKIA_02214","MOBEGOEH_01764","KDMFFKAN_00169","HAJGLMEJ_02767","IEICFKFC_02181","ACOJFAEA_01724","FIBKOHBH_00445","LCEAKGAM_01298"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"MEEADEEJ_00564","AJDPHMEH_02122","COGKNIAP_00563","NLELDDOK_01034","GEBDBFBM_01103","IIEOGEEO_02583","JJPMJGEG_00564","NHKOBKIA_02229","MOBEGOEH_01779","KDMFFKAN_00184","HAJGLMEJ_02752","IEICFKFC_02196","ACOJFAEA_01739","FIBKOHBH_00460","LCEAKGAM_01313"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"MEEADEEJ_00550","AJDPHMEH_02136","COGKNIAP_00549","NLELDDOK_01020","GEBDBFBM_01089","IIEOGEEO_02569","JJPMJGEG_00550","NHKOBKIA_02243","MOBEGOEH_01793","KDMFFKAN_00198","HAJGLMEJ_02738","IEICFKFC_02210","ACOJFAEA_01753","FIBKOHBH_00474","LCEAKGAM_01327"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"MEEADEEJ_00538","AJDPHMEH_02148","COGKNIAP_00537","NLELDDOK_01008","GEBDBFBM_01077","IIEOGEEO_02557","JJPMJGEG_00538","NHKOBKIA_03504","MOBEGOEH_01805","KDMFFKAN_00210","HAJGLMEJ_02726","IEICFKFC_02222","ACOJFAEA_01765","FIBKOHBH_00486","LCEAKGAM_01339"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"MEEADEEJ_00532","AJDPHMEH_02154","COGKNIAP_00531","NLELDDOK_01002","GEBDBFBM_01071","IIEOGEEO_02551","JJPMJGEG_00532","NHKOBKIA_03498","MOBEGOEH_01811","KDMFFKAN_00216","HAJGLMEJ_02720","IEICFKFC_02228","ACOJFAEA_01771","FIBKOHBH_00492","LCEAKGAM_01345"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"MEEADEEJ_00531","AJDPHMEH_02155","COGKNIAP_00530","NLELDDOK_01001","GEBDBFBM_01070","IIEOGEEO_02550","JJPMJGEG_00531","NHKOBKIA_03497","MOBEGOEH_01812","KDMFFKAN_00217","HAJGLMEJ_02719","IEICFKFC_02229","ACOJFAEA_01772","FIBKOHBH_00493","LCEAKGAM_01346"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"MEEADEEJ_00528","AJDPHMEH_02158","COGKNIAP_00527","NLELDDOK_00998","GEBDBFBM_01067","IIEOGEEO_02547","JJPMJGEG_00528","NHKOBKIA_03494","MOBEGOEH_01815","KDMFFKAN_00220","HAJGLMEJ_02716","IEICFKFC_02232","ACOJFAEA_01775","FIBKOHBH_00496","LCEAKGAM_01349"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"MEEADEEJ_00522","AJDPHMEH_02164","COGKNIAP_00521","NLELDDOK_00992","GEBDBFBM_01061","IIEOGEEO_02541","JJPMJGEG_00522","NHKOBKIA_03488","MOBEGOEH_01821","KDMFFKAN_00226","HAJGLMEJ_01996","IEICFKFC_02238","ACOJFAEA_01781","FIBKOHBH_00502","LCEAKGAM_01355"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"MEEADEEJ_00521","AJDPHMEH_02165","COGKNIAP_00520","NLELDDOK_00991","GEBDBFBM_01060","IIEOGEEO_03730","JJPMJGEG_00521","NHKOBKIA_03487","MOBEGOEH_01822","KDMFFKAN_00227","HAJGLMEJ_01995","IEICFKFC_02239","ACOJFAEA_01782","FIBKOHBH_00503","LCEAKGAM_01356"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"MEEADEEJ_00391","AJDPHMEH_03504","COGKNIAP_00390","NLELDDOK_03644","GEBDBFBM_03392","IIEOGEEO_01837","JJPMJGEG_00391","NHKOBKIA_02486","MOBEGOEH_01952","KDMFFKAN_00357","HAJGLMEJ_01865","IEICFKFC_02369","ACOJFAEA_01912","FIBKOHBH_00633","LCEAKGAM_03040"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"MEEADEEJ_00390","AJDPHMEH_03505","COGKNIAP_00389","NLELDDOK_03645","GEBDBFBM_03393","IIEOGEEO_01836","JJPMJGEG_00390","NHKOBKIA_02485","MOBEGOEH_01953","KDMFFKAN_00358","HAJGLMEJ_01864","IEICFKFC_02370","ACOJFAEA_01913","FIBKOHBH_00634","LCEAKGAM_03041"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"MEEADEEJ_00387","AJDPHMEH_03508","COGKNIAP_00386","NLELDDOK_03648","GEBDBFBM_03396","IIEOGEEO_01833","JJPMJGEG_00387","NHKOBKIA_02482","MOBEGOEH_01956","KDMFFKAN_00361","HAJGLMEJ_01861","IEICFKFC_02373","ACOJFAEA_01916","FIBKOHBH_00637","LCEAKGAM_03044"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"MEEADEEJ_00385","AJDPHMEH_03510","COGKNIAP_00384","NLELDDOK_03650","GEBDBFBM_03398","IIEOGEEO_01831","JJPMJGEG_00385","NHKOBKIA_02480","MOBEGOEH_01958","KDMFFKAN_00363","HAJGLMEJ_01859","IEICFKFC_02375","ACOJFAEA_01918","FIBKOHBH_00639","LCEAKGAM_03046"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"MEEADEEJ_00380","AJDPHMEH_03515","COGKNIAP_00379","NLELDDOK_03655","GEBDBFBM_03403","IIEOGEEO_01826","JJPMJGEG_00380","NHKOBKIA_02475","MOBEGOEH_01963","KDMFFKAN_00368","HAJGLMEJ_01854","IEICFKFC_02380","ACOJFAEA_01923","FIBKOHBH_00644","LCEAKGAM_03051"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"MEEADEEJ_00342","AJDPHMEH_04550","COGKNIAP_00341","NLELDDOK_04534","GEBDBFBM_04405","IIEOGEEO_01788","JJPMJGEG_00342","NHKOBKIA_02437","MOBEGOEH_02001","KDMFFKAN_00406","HAJGLMEJ_01816","IEICFKFC_02418","ACOJFAEA_01961","FIBKOHBH_00682","LCEAKGAM_03089"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"MEEADEEJ_00335","AJDPHMEH_01104","COGKNIAP_00334","NLELDDOK_01378","GEBDBFBM_04308","IIEOGEEO_00989","JJPMJGEG_00335","NHKOBKIA_00463","MOBEGOEH_03354","KDMFFKAN_01036","HAJGLMEJ_03664","IEICFKFC_03205","ACOJFAEA_03021","FIBKOHBH_00994","LCEAKGAM_00006"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"MEEADEEJ_00325","AJDPHMEH_01094","COGKNIAP_00324","NLELDDOK_01388","GEBDBFBM_04298","IIEOGEEO_00999","JJPMJGEG_00325","NHKOBKIA_00453","MOBEGOEH_03344","KDMFFKAN_01026","HAJGLMEJ_03654","IEICFKFC_03215","ACOJFAEA_03031","FIBKOHBH_01004","LCEAKGAM_00016"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"MEEADEEJ_00318","AJDPHMEH_01087","COGKNIAP_00317","NLELDDOK_01395","GEBDBFBM_04291","IIEOGEEO_01006","JJPMJGEG_00318","NHKOBKIA_00446","MOBEGOEH_03337","KDMFFKAN_01019","HAJGLMEJ_03647","IEICFKFC_03222","ACOJFAEA_03038","FIBKOHBH_01011","LCEAKGAM_00023"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"MEEADEEJ_00310","AJDPHMEH_01079","COGKNIAP_00309","NLELDDOK_01403","GEBDBFBM_04283","IIEOGEEO_01014","JJPMJGEG_00310","NHKOBKIA_00438","MOBEGOEH_03329","KDMFFKAN_01011","HAJGLMEJ_03639","IEICFKFC_03230","ACOJFAEA_03046","FIBKOHBH_01019","LCEAKGAM_00031"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"MEEADEEJ_00274","AJDPHMEH_01043","COGKNIAP_00273","NLELDDOK_01439","GEBDBFBM_04522","IIEOGEEO_01050","JJPMJGEG_00274","NHKOBKIA_00402","MOBEGOEH_03293","KDMFFKAN_00975","HAJGLMEJ_03603","IEICFKFC_03266","ACOJFAEA_03082","FIBKOHBH_01055","LCEAKGAM_00067"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"MEEADEEJ_00244","AJDPHMEH_01013","COGKNIAP_00243","NLELDDOK_01469","GEBDBFBM_02739","IIEOGEEO_01080","JJPMJGEG_00244","NHKOBKIA_00372","MOBEGOEH_03263","KDMFFKAN_00945","HAJGLMEJ_03087","IEICFKFC_03296","ACOJFAEA_03112","FIBKOHBH_01085","LCEAKGAM_00097"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"MEEADEEJ_00238","AJDPHMEH_01007","COGKNIAP_00237","NLELDDOK_01475","GEBDBFBM_02745","IIEOGEEO_01086","JJPMJGEG_00238","NHKOBKIA_00366","MOBEGOEH_03257","KDMFFKAN_00939","HAJGLMEJ_03093","IEICFKFC_03302","ACOJFAEA_03118","FIBKOHBH_01091","LCEAKGAM_00103"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"MEEADEEJ_00237","AJDPHMEH_01006","COGKNIAP_00236","NLELDDOK_01476","GEBDBFBM_02746","IIEOGEEO_01087","JJPMJGEG_00237","NHKOBKIA_00365","MOBEGOEH_03256","KDMFFKAN_00938","HAJGLMEJ_03094","IEICFKFC_03303","ACOJFAEA_03119","FIBKOHBH_01092","LCEAKGAM_00104"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"MEEADEEJ_00206","AJDPHMEH_00975","COGKNIAP_00203","NLELDDOK_01506","GEBDBFBM_02777","IIEOGEEO_01118","JJPMJGEG_00206","NHKOBKIA_00335","MOBEGOEH_03225","KDMFFKAN_00907","HAJGLMEJ_03125","IEICFKFC_03334","ACOJFAEA_03150","FIBKOHBH_01123","LCEAKGAM_00135"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"MEEADEEJ_00204","AJDPHMEH_00973","COGKNIAP_00201","NLELDDOK_01508","GEBDBFBM_02779","IIEOGEEO_01120","JJPMJGEG_00204","NHKOBKIA_00333","MOBEGOEH_03223","KDMFFKAN_00905","HAJGLMEJ_03127","IEICFKFC_03336","ACOJFAEA_03152","FIBKOHBH_01125","LCEAKGAM_00137"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"MEEADEEJ_00198","AJDPHMEH_00967","COGKNIAP_00195","NLELDDOK_01514","GEBDBFBM_02785","IIEOGEEO_01126","JJPMJGEG_00198","NHKOBKIA_00327","MOBEGOEH_03217","KDMFFKAN_00899","HAJGLMEJ_03133","IEICFKFC_03342","ACOJFAEA_03158","FIBKOHBH_01131","LCEAKGAM_00143"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"MEEADEEJ_00191","AJDPHMEH_00960","COGKNIAP_00188","NLELDDOK_01521","GEBDBFBM_02792","IIEOGEEO_01133","JJPMJGEG_00191","NHKOBKIA_00320","MOBEGOEH_03210","KDMFFKAN_00892","HAJGLMEJ_03140","IEICFKFC_03349","ACOJFAEA_03165","FIBKOHBH_01138","LCEAKGAM_00150"
