"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR13271374","SRR10356966","SRR11396150","SRR12811732","SRR12599228","SRR21582767","SRR13111143","SRR7966655","SRR10165306","SRR17818671","SRR13347705","SRR10335944","SRR16561948","SRR9661353","SRR15539457"
"ybiT","","putative ABC transporter ATP-binding protein YbiT",905,905,1,1,4411,NA,NA,"",977,1595,1590,"DPPGKOOK_03627","GBMICJBH_03455","PJNMJNBE_02434","GDKKBIOM_03532","HGNBKGHL_01083","ABBJBEKH_04171","HLIGKNCD_04516","MPIJPFFN_01018","IMJJNBNM_02993","EBEFJMAM_03633","EDOCLIFA_03997","NDHMLDLM_03508","NIJCKHOH_03331","GKHIPBGD_04279","JOICEOKN_03267"
"ttdA_1","","L(+)-tartrate dehydratase subunit alpha",905,905,1,1,1199,NA,NA,"",617,854,843,"DPPGKOOK_04162","GBMICJBH_04386","PJNMJNBE_04312","GDKKBIOM_04460","HGNBKGHL_04199","ABBJBEKH_03127","HLIGKNCD_04390","MPIJPFFN_03882","IMJJNBNM_04289","EBEFJMAM_04476","EDOCLIFA_04524","NDHMLDLM_04421","NIJCKHOH_03773","GKHIPBGD_03624","JOICEOKN_03552"
"dtpA","","Dipeptide and tripeptide permease A",905,905,1,1,3083,NA,NA,"",938,1511,1504,"DPPGKOOK_00331","GBMICJBH_00645","PJNMJNBE_00427","GDKKBIOM_01878","HGNBKGHL_03340","ABBJBEKH_00330","HLIGKNCD_01825","MPIJPFFN_03372","IMJJNBNM_01932","EBEFJMAM_04336","EDOCLIFA_01419","NDHMLDLM_01152","NIJCKHOH_01181","GKHIPBGD_02870","JOICEOKN_00219"
"cfxP","","Phosphoribulokinase, plasmid",905,905,1,1,126,NA,NA,"",749,869,868,"DPPGKOOK_00590","GBMICJBH_00882","PJNMJNBE_00868","GDKKBIOM_00794","HGNBKGHL_02305","ABBJBEKH_01127","HLIGKNCD_01110","MPIJPFFN_01599","IMJJNBNM_01255","EBEFJMAM_00349","EDOCLIFA_02152","NDHMLDLM_00716","NIJCKHOH_00570","GKHIPBGD_04544","JOICEOKN_01128"
"nudE","","ADP compounds hydrolase NudE",905,905,1,1,161,NA,NA,"",563,596,563,"DPPGKOOK_00620","GBMICJBH_00852","PJNMJNBE_00838","GDKKBIOM_00764","HGNBKGHL_02275","ABBJBEKH_01157","HLIGKNCD_01140","MPIJPFFN_01629","IMJJNBNM_01225","EBEFJMAM_00319","EDOCLIFA_02122","NDHMLDLM_00686","NIJCKHOH_00600","GKHIPBGD_02195","JOICEOKN_01098"
"igaA","","Intracellular growth attenuator protein igaA",905,905,1,1,162,NA,NA,"",1997,2132,2131,"DPPGKOOK_00621","GBMICJBH_00851","PJNMJNBE_00837","GDKKBIOM_00763","HGNBKGHL_02274","ABBJBEKH_01158","HLIGKNCD_01141","MPIJPFFN_01630","IMJJNBNM_01224","EBEFJMAM_00318","EDOCLIFA_02121","NDHMLDLM_00685","NIJCKHOH_00601","GKHIPBGD_02194","JOICEOKN_01097"
"hslR","","Heat shock protein 15",905,905,1,1,164,NA,NA,"",326,401,400,"DPPGKOOK_00623","GBMICJBH_00849","PJNMJNBE_00835","GDKKBIOM_00761","HGNBKGHL_02272","ABBJBEKH_01160","HLIGKNCD_01143","MPIJPFFN_01632","IMJJNBNM_01222","EBEFJMAM_00316","EDOCLIFA_02119","NDHMLDLM_00683","NIJCKHOH_00603","GKHIPBGD_02192","JOICEOKN_01095"
"rhmR_1","","putative HTH-type transcriptional regulator RhmR",905,905,1,1,204,NA,NA,"",608,755,754,"DPPGKOOK_00659","GBMICJBH_00813","PJNMJNBE_00797","GDKKBIOM_00725","HGNBKGHL_02236","ABBJBEKH_01196","HLIGKNCD_01179","MPIJPFFN_01668","IMJJNBNM_01186","EBEFJMAM_00280","EDOCLIFA_02083","NDHMLDLM_00647","NIJCKHOH_00639","GKHIPBGD_02156","JOICEOKN_01059"
"malP_1","","Maltodextrin phosphorylase",905,905,1,1,205,NA,NA,"",2372,2447,2446,"DPPGKOOK_00660","GBMICJBH_00812","PJNMJNBE_00796","GDKKBIOM_00724","HGNBKGHL_02235","ABBJBEKH_01197","HLIGKNCD_01180","MPIJPFFN_01669","IMJJNBNM_01185","EBEFJMAM_00279","EDOCLIFA_02082","NDHMLDLM_00646","NIJCKHOH_00640","GKHIPBGD_02155","JOICEOKN_01058"
"yhhX","","putative oxidoreductase YhhX",905,905,1,1,216,NA,NA,"",500,1037,1036,"DPPGKOOK_00670","GBMICJBH_00802","PJNMJNBE_00786","GDKKBIOM_00714","HGNBKGHL_02225","ABBJBEKH_01207","HLIGKNCD_01190","MPIJPFFN_01679","IMJJNBNM_01175","EBEFJMAM_00269","EDOCLIFA_02072","NDHMLDLM_00636","NIJCKHOH_00650","GKHIPBGD_02145","JOICEOKN_01048"
"lacG","","Lactose transport system permease protein LacG",905,905,1,1,229,NA,NA,"",500,845,844,"DPPGKOOK_00681","GBMICJBH_00791","PJNMJNBE_00775","GDKKBIOM_00703","HGNBKGHL_02214","ABBJBEKH_01218","HLIGKNCD_01201","MPIJPFFN_01690","IMJJNBNM_01164","EBEFJMAM_00258","EDOCLIFA_02061","NDHMLDLM_00625","NIJCKHOH_00661","GKHIPBGD_02134","JOICEOKN_01037"
"pitA","","Low-affinity inorganic phosphate transporter 1",905,905,1,1,267,NA,NA,"",716,1496,1495,"DPPGKOOK_00715","GBMICJBH_00757","PJNMJNBE_01613","GDKKBIOM_00669","HGNBKGHL_02180","ABBJBEKH_01252","HLIGKNCD_01235","MPIJPFFN_01724","IMJJNBNM_01130","EBEFJMAM_00224","EDOCLIFA_02027","NDHMLDLM_00591","NIJCKHOH_00695","GKHIPBGD_02100","JOICEOKN_01003"
"uspB","","Universal stress protein B",905,905,1,1,268,NA,NA,"",242,335,334,"DPPGKOOK_00716","GBMICJBH_00756","PJNMJNBE_01614","GDKKBIOM_00668","HGNBKGHL_02179","ABBJBEKH_01253","HLIGKNCD_01236","MPIJPFFN_01725","IMJJNBNM_01129","EBEFJMAM_00223","EDOCLIFA_02026","NDHMLDLM_00590","NIJCKHOH_00696","GKHIPBGD_02099","JOICEOKN_01002"
"yhjE","","Inner membrane metabolite transport protein YhjE",905,905,1,1,288,NA,NA,"",1100,1322,1321,"DPPGKOOK_00735","GBMICJBH_00737","PJNMJNBE_01633","GDKKBIOM_00649","HGNBKGHL_02160","ABBJBEKH_01272","HLIGKNCD_01255","MPIJPFFN_01744","IMJJNBNM_01110","EBEFJMAM_00204","EDOCLIFA_02007","NDHMLDLM_00571","NIJCKHOH_00715","GKHIPBGD_02080","JOICEOKN_00983"
"group_1190","","hypothetical protein",905,905,1,1,289,NA,NA,"",1895,2060,2059,"DPPGKOOK_00736","GBMICJBH_00736","PJNMJNBE_01634","GDKKBIOM_00648","HGNBKGHL_02159","ABBJBEKH_01273","HLIGKNCD_01256","MPIJPFFN_01745","IMJJNBNM_01109","EBEFJMAM_00203","EDOCLIFA_02006","NDHMLDLM_00570","NIJCKHOH_00716","GKHIPBGD_02079","JOICEOKN_00982"
"bcsE","","Cyclic di-GMP binding protein BcsE",905,905,1,1,302,NA,NA,"",1445,1559,1555,"DPPGKOOK_00748","GBMICJBH_00724","PJNMJNBE_01646","GDKKBIOM_00636","HGNBKGHL_02147","ABBJBEKH_01285","HLIGKNCD_01268","MPIJPFFN_01757","IMJJNBNM_01097","EBEFJMAM_00191","EDOCLIFA_01994","NDHMLDLM_00558","NIJCKHOH_00728","GKHIPBGD_02067","JOICEOKN_00970"
"eptB","","Kdo(2)-lipid A phosphoethanolamine 7''-transferase",905,905,1,1,316,NA,NA,"",560,1691,1689,"DPPGKOOK_00762","GBMICJBH_00710","PJNMJNBE_01660","GDKKBIOM_00622","HGNBKGHL_02133","ABBJBEKH_01299","HLIGKNCD_01282","MPIJPFFN_01771","IMJJNBNM_01083","EBEFJMAM_00177","EDOCLIFA_01980","NDHMLDLM_00544","NIJCKHOH_00742","GKHIPBGD_02053","JOICEOKN_00956"
"lpfD_1","","putative minor fimbrial subunit LpfD",905,905,1,1,318,NA,NA,"",512,1079,1078,"DPPGKOOK_00764","GBMICJBH_00708","PJNMJNBE_01662","GDKKBIOM_00620","HGNBKGHL_02131","ABBJBEKH_01301","HLIGKNCD_01284","MPIJPFFN_01773","IMJJNBNM_01081","EBEFJMAM_00175","EDOCLIFA_01978","NDHMLDLM_00542","NIJCKHOH_00744","GKHIPBGD_02051","JOICEOKN_00954"
"group_1194","","hypothetical protein",905,905,1,1,319,NA,NA,"",2243,2297,2243,"DPPGKOOK_00765","GBMICJBH_00707","PJNMJNBE_01663","GDKKBIOM_00619","HGNBKGHL_02130","ABBJBEKH_01302","HLIGKNCD_01285","MPIJPFFN_01774","IMJJNBNM_01080","EBEFJMAM_00174","EDOCLIFA_01977","NDHMLDLM_00541","NIJCKHOH_00745","GKHIPBGD_02050","JOICEOKN_00953"
"yiaC","","Peptidyl-lysine N-acetyltransferase YiaC",905,905,1,1,326,NA,NA,"",170,440,439,"DPPGKOOK_00772","GBMICJBH_00700","PJNMJNBE_04150","GDKKBIOM_00612","HGNBKGHL_02123","ABBJBEKH_01309","HLIGKNCD_01292","MPIJPFFN_01781","IMJJNBNM_01073","EBEFJMAM_00167","EDOCLIFA_03140","NDHMLDLM_00534","NIJCKHOH_03122","GKHIPBGD_02043","JOICEOKN_03980"
"bisC","","Biotin sulfoxide reductase",905,905,1,1,327,NA,NA,"",479,2333,2328,"DPPGKOOK_00773","GBMICJBH_00699","PJNMJNBE_04151","GDKKBIOM_00611","HGNBKGHL_02122","ABBJBEKH_01310","HLIGKNCD_01293","MPIJPFFN_01782","IMJJNBNM_01072","EBEFJMAM_00166","EDOCLIFA_03139","NDHMLDLM_00533","NIJCKHOH_03123","GKHIPBGD_02042","JOICEOKN_03981"
"hyfA_3","","Hydrogenase-4 component A",905,905,1,1,348,NA,NA,"",473,581,473,"DPPGKOOK_00794","GBMICJBH_00678","PJNMJNBE_02860","GDKKBIOM_00590","HGNBKGHL_02101","ABBJBEKH_01333","HLIGKNCD_01314","MPIJPFFN_01803","IMJJNBNM_01051","EBEFJMAM_00145","EDOCLIFA_03117","NDHMLDLM_00512","NIJCKHOH_03144","GKHIPBGD_02021","JOICEOKN_04002"
"lyx","","L-xylulose/3-keto-L-gulonate kinase",905,905,1,1,356,NA,NA,"",1178,1496,1495,"DPPGKOOK_00802","GBMICJBH_00670","PJNMJNBE_02868","GDKKBIOM_00582","HGNBKGHL_02093","ABBJBEKH_01341","HLIGKNCD_01322","MPIJPFFN_01811","IMJJNBNM_01043","EBEFJMAM_00137","EDOCLIFA_03109","NDHMLDLM_00504","NIJCKHOH_03152","GKHIPBGD_02013","JOICEOKN_04010"
"selB","","Selenocysteine-specific elongation factor",905,905,1,1,366,NA,NA,"",1730,1850,1849,"DPPGKOOK_00810","GBMICJBH_00662","PJNMJNBE_02876","GDKKBIOM_00574","HGNBKGHL_02085","ABBJBEKH_01349","HLIGKNCD_01330","MPIJPFFN_01819","IMJJNBNM_01035","EBEFJMAM_00129","EDOCLIFA_03101","NDHMLDLM_00496","NIJCKHOH_03160","GKHIPBGD_02005","JOICEOKN_04018"
"group_1201","","L-talarate/galactarate dehydratase",905,905,1,1,382,NA,NA,"",1196,1259,1196,"DPPGKOOK_00825","GBMICJBH_04277","PJNMJNBE_02891","GDKKBIOM_00559","HGNBKGHL_02070","ABBJBEKH_01364","HLIGKNCD_01345","MPIJPFFN_01834","IMJJNBNM_01020","EBEFJMAM_00114","EDOCLIFA_03086","NDHMLDLM_00481","NIJCKHOH_03175","GKHIPBGD_01990","JOICEOKN_04234"
"narL_1","","Nitrate/nitrite response regulator protein NarL",905,905,1,1,3425,NA,NA,"",569,650,649,"DPPGKOOK_03229","GBMICJBH_03224","PJNMJNBE_04140","GDKKBIOM_01158","HGNBKGHL_01259","ABBJBEKH_00640","HLIGKNCD_00302","MPIJPFFN_02248","IMJJNBNM_00606","EBEFJMAM_02013","EDOCLIFA_00760","NDHMLDLM_00843","NIJCKHOH_02709","GKHIPBGD_01217","JOICEOKN_00529"
"group_1203","","hypothetical protein",905,905,1,1,3398,NA,NA,"",311,836,835,"DPPGKOOK_03205","GBMICJBH_00952","PJNMJNBE_02229","GDKKBIOM_01134","HGNBKGHL_01283","ABBJBEKH_00616","HLIGKNCD_00277","MPIJPFFN_02224","IMJJNBNM_00630","EBEFJMAM_01989","EDOCLIFA_00784","NDHMLDLM_00867","NIJCKHOH_02733","GKHIPBGD_01241","JOICEOKN_00505"
"yciI","","Protein YciI",905,905,1,1,3394,NA,NA,"",221,296,295,"DPPGKOOK_03201","GBMICJBH_00956","PJNMJNBE_02233","GDKKBIOM_01130","HGNBKGHL_01287","ABBJBEKH_00612","HLIGKNCD_00273","MPIJPFFN_02220","IMJJNBNM_00634","EBEFJMAM_01985","EDOCLIFA_00788","NDHMLDLM_00871","NIJCKHOH_02737","GKHIPBGD_01245","JOICEOKN_00501"
"yciE","","Protein YciE",905,905,1,1,3386,NA,NA,"",437,506,505,"DPPGKOOK_03193","GBMICJBH_00964","PJNMJNBE_02241","GDKKBIOM_01122","HGNBKGHL_01295","ABBJBEKH_00604","HLIGKNCD_00265","MPIJPFFN_02212","IMJJNBNM_00642","EBEFJMAM_01977","EDOCLIFA_00796","NDHMLDLM_00879","NIJCKHOH_02745","GKHIPBGD_01253","JOICEOKN_00493"
"rnb","","Exoribonuclease 2",905,905,1,1,3356,NA,NA,"",806,1934,1932,"DPPGKOOK_03163","GBMICJBH_00994","PJNMJNBE_02271","GDKKBIOM_01092","HGNBKGHL_01325","ABBJBEKH_00574","HLIGKNCD_00235","MPIJPFFN_02182","IMJJNBNM_00672","EBEFJMAM_01947","EDOCLIFA_00826","NDHMLDLM_00909","NIJCKHOH_02775","GKHIPBGD_01283","JOICEOKN_00463"
"mppA","","Periplasmic murein peptide-binding protein",905,905,1,1,3329,NA,NA,"",191,1613,1601,"DPPGKOOK_00553","GBMICJBH_01016","PJNMJNBE_02293","GDKKBIOM_01070","HGNBKGHL_01347","ABBJBEKH_00552","HLIGKNCD_00213","MPIJPFFN_02160","IMJJNBNM_00694","EBEFJMAM_01925","EDOCLIFA_00848","NDHMLDLM_00931","NIJCKHOH_03420","GKHIPBGD_01305","JOICEOKN_00441"
"ytbE","","putative oxidoreductase YtbE",905,905,1,1,3326,NA,NA,"",836,869,841,"DPPGKOOK_00550","GBMICJBH_01019","PJNMJNBE_02296","GDKKBIOM_01067","HGNBKGHL_01350","ABBJBEKH_00549","HLIGKNCD_00210","MPIJPFFN_02157","IMJJNBNM_00697","EBEFJMAM_01922","EDOCLIFA_00851","NDHMLDLM_00934","NIJCKHOH_03423","GKHIPBGD_01308","JOICEOKN_00438"
"group_1210","","hypothetical protein",905,905,1,1,3322,NA,NA,"",377,1055,1054,"DPPGKOOK_00546","GBMICJBH_01023","PJNMJNBE_02300","GDKKBIOM_01063","HGNBKGHL_01354","ABBJBEKH_00545","HLIGKNCD_00206","MPIJPFFN_02153","IMJJNBNM_00701","EBEFJMAM_01918","EDOCLIFA_00855","NDHMLDLM_00938","NIJCKHOH_03427","GKHIPBGD_01312","JOICEOKN_00434"
"group_1213","","hypothetical protein",905,905,1,1,3313,NA,NA,"",407,686,685,"DPPGKOOK_00539","GBMICJBH_01030","PJNMJNBE_03463","GDKKBIOM_01056","HGNBKGHL_01361","ABBJBEKH_00538","HLIGKNCD_00199","MPIJPFFN_02146","IMJJNBNM_00708","EBEFJMAM_04192","EDOCLIFA_00862","NDHMLDLM_00945","NIJCKHOH_03434","GKHIPBGD_01319","JOICEOKN_00427"
"ldhA","","D-lactate dehydrogenase",905,905,1,1,3295,NA,NA,"",935,989,988,"DPPGKOOK_00522","GBMICJBH_01047","PJNMJNBE_03446","GDKKBIOM_01039","HGNBKGHL_01378","ABBJBEKH_00521","HLIGKNCD_00182","MPIJPFFN_02129","IMJJNBNM_00725","EBEFJMAM_04175","EDOCLIFA_00879","NDHMLDLM_00962","NIJCKHOH_03451","GKHIPBGD_01336","JOICEOKN_00410"
"group_1215","","hypothetical protein",905,905,1,1,3294,NA,NA,"",2312,2636,2634,"DPPGKOOK_00521","GBMICJBH_01048","PJNMJNBE_03445","GDKKBIOM_01038","HGNBKGHL_01379","ABBJBEKH_00520","HLIGKNCD_00181","MPIJPFFN_02128","IMJJNBNM_00726","EBEFJMAM_04174","EDOCLIFA_00880","NDHMLDLM_00963","NIJCKHOH_03452","GKHIPBGD_01337","JOICEOKN_00409"
"ydcF","","Protein YdcF",905,905,1,1,3287,NA,NA,"",752,800,799,"DPPGKOOK_00515","GBMICJBH_01054","PJNMJNBE_03439","GDKKBIOM_01032","HGNBKGHL_01385","ABBJBEKH_00514","HLIGKNCD_00175","MPIJPFFN_02122","IMJJNBNM_00732","EBEFJMAM_04168","EDOCLIFA_00886","NDHMLDLM_00969","NIJCKHOH_03458","GKHIPBGD_01343","JOICEOKN_00403"
"cybB","","Cytochrome b561",905,905,1,1,3286,NA,NA,"",377,530,528,"DPPGKOOK_00514","GBMICJBH_01055","PJNMJNBE_03438","GDKKBIOM_01031","HGNBKGHL_01386","ABBJBEKH_00513","HLIGKNCD_00174","MPIJPFFN_02121","IMJJNBNM_00733","EBEFJMAM_04167","EDOCLIFA_00887","NDHMLDLM_00970","NIJCKHOH_03459","GKHIPBGD_01344","JOICEOKN_00402"
"yecS_2","","L-cystine transport system permease protein YecS",905,905,1,1,3282,NA,NA,"",464,680,679,"DPPGKOOK_00510","GBMICJBH_01059","PJNMJNBE_03434","GDKKBIOM_01027","HGNBKGHL_01390","ABBJBEKH_00509","HLIGKNCD_00170","MPIJPFFN_02117","IMJJNBNM_00737","EBEFJMAM_04163","EDOCLIFA_00891","NDHMLDLM_00974","NIJCKHOH_03463","GKHIPBGD_01348","JOICEOKN_00398"
"glnQ_1","","Glutamine transport ATP-binding protein GlnQ",905,905,1,1,3281,NA,NA,"",443,731,730,"DPPGKOOK_00509","GBMICJBH_01060","PJNMJNBE_03433","GDKKBIOM_01026","HGNBKGHL_01391","ABBJBEKH_00508","HLIGKNCD_00169","MPIJPFFN_02116","IMJJNBNM_00738","EBEFJMAM_04162","EDOCLIFA_00892","NDHMLDLM_00975","NIJCKHOH_03464","GKHIPBGD_01349","JOICEOKN_00397"
"group_1221","","putative protein",905,905,1,1,3269,NA,NA,"",1202,1343,1342,"DPPGKOOK_00497","GBMICJBH_01072","PJNMJNBE_03015","GDKKBIOM_01014","HGNBKGHL_01403","ABBJBEKH_00496","HLIGKNCD_00157","MPIJPFFN_02104","IMJJNBNM_00750","EBEFJMAM_01758","EDOCLIFA_00904","NDHMLDLM_00987","NIJCKHOH_01732","GKHIPBGD_01361","JOICEOKN_00385"
"yceI_1","","Protein YceI",905,905,1,1,3266,NA,NA,"",365,566,565,"DPPGKOOK_00494","GBMICJBH_01075","PJNMJNBE_03012","GDKKBIOM_01011","HGNBKGHL_01406","ABBJBEKH_00493","HLIGKNCD_00154","MPIJPFFN_02101","IMJJNBNM_00753","EBEFJMAM_01755","EDOCLIFA_00907","NDHMLDLM_00990","NIJCKHOH_01735","GKHIPBGD_01364","JOICEOKN_00382"
"rpe_1","","Ribulose-phosphate 3-epimerase",905,905,1,1,3262,NA,NA,"",236,632,631,"DPPGKOOK_00490","GBMICJBH_01079","PJNMJNBE_03008","GDKKBIOM_01007","HGNBKGHL_01410","ABBJBEKH_00489","HLIGKNCD_00150","MPIJPFFN_02097","IMJJNBNM_00757","EBEFJMAM_01751","EDOCLIFA_00911","NDHMLDLM_00994","NIJCKHOH_01739","GKHIPBGD_01368","JOICEOKN_00378"
"ysdC","","Putative aminopeptidase YsdC",905,905,1,1,3257,NA,NA,"",665,1118,1112,"DPPGKOOK_00485","GBMICJBH_01084","PJNMJNBE_03003","GDKKBIOM_01002","HGNBKGHL_01415","ABBJBEKH_00484","HLIGKNCD_00145","MPIJPFFN_02092","IMJJNBNM_00762","EBEFJMAM_01746","EDOCLIFA_00916","NDHMLDLM_00999","NIJCKHOH_01744","GKHIPBGD_01373","JOICEOKN_00373"
