"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR8397786","SRR7652915","SRR12768102","SRR12828263","SRR10363909","SRR9050637","SRR4280632","SRR13842582","SRR18319677","SRR13111143","SRR9822899","SRR15972681","SRR10493621","SRR8236529","SRR1257307"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"EKJBEBBK_00718","FIDNOPAM_04349","MLIJMBLH_04117","CNGMCOPD_01404","GIMMCAIM_03149","NODFJPDB_02620","HELOFBCB_01403","MEIJKKIN_00195","KKJADEEP_02864","HLIGKNCD_04348","NBIDCAIK_02306","PCKCDEAJ_03542","HDHHPDNN_01650","PCABLDPE_02850","IHBOBMOM_02460"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"EKJBEBBK_04513","FIDNOPAM_04318","MLIJMBLH_01944","CNGMCOPD_03294","GIMMCAIM_04320","NODFJPDB_04217","HELOFBCB_04612","MEIJKKIN_04322","KKJADEEP_04450","HLIGKNCD_04184","NBIDCAIK_04337","PCKCDEAJ_04270","HDHHPDNN_04108","PCABLDPE_04424","IHBOBMOM_04589"
"aceB","","Malate synthase A",905,905,1,1,889,NA,NA,"",1298,1601,1598,"EKJBEBBK_00965","FIDNOPAM_03047","MLIJMBLH_02202","CNGMCOPD_01156","GIMMCAIM_02383","NODFJPDB_04612","HELOFBCB_01156","MEIJKKIN_00442","KKJADEEP_04405","HLIGKNCD_04365","NBIDCAIK_03699","PCKCDEAJ_04331","HDHHPDNN_04185","PCABLDPE_03859","IHBOBMOM_04027"
"prr","","Gamma-aminobutyraldehyde dehydrogenase",905,905,1,1,3242,NA,NA,"",1397,1445,1424,"EKJBEBBK_04070","FIDNOPAM_02003","MLIJMBLH_00036","CNGMCOPD_01729","GIMMCAIM_00130","NODFJPDB_01156","HELOFBCB_01875","MEIJKKIN_00721","KKJADEEP_03151","HLIGKNCD_00130","NBIDCAIK_00555","PCKCDEAJ_00708","HDHHPDNN_01288","PCABLDPE_01131","IHBOBMOM_01158"
"group_1135","","hypothetical protein",905,905,1,1,1575,NA,NA,"",953,3956,3869,"EKJBEBBK_02948","FIDNOPAM_03690","MLIJMBLH_04357","CNGMCOPD_04072","GIMMCAIM_02707","NODFJPDB_03987","HELOFBCB_02759","MEIJKKIN_01508","KKJADEEP_04472","HLIGKNCD_03972","NBIDCAIK_04154","PCKCDEAJ_01191","HDHHPDNN_04284","PCABLDPE_04291","IHBOBMOM_02052"
"ybiT","","putative ABC transporter ATP-binding protein YbiT",905,905,1,1,4411,NA,NA,"",977,1595,1590,"EKJBEBBK_03519","FIDNOPAM_02901","MLIJMBLH_03829","CNGMCOPD_00739","GIMMCAIM_04180","NODFJPDB_04466","HELOFBCB_00739","MEIJKKIN_04238","KKJADEEP_03602","HLIGKNCD_04516","NBIDCAIK_03472","PCKCDEAJ_02797","HDHHPDNN_03018","PCABLDPE_03664","IHBOBMOM_03941"
"ttdA_1","","L(+)-tartrate dehydratase subunit alpha",905,905,1,1,1199,NA,NA,"",617,854,843,"EKJBEBBK_04475","FIDNOPAM_04511","MLIJMBLH_04052","CNGMCOPD_03691","GIMMCAIM_04427","NODFJPDB_03306","HELOFBCB_03869","MEIJKKIN_03497","KKJADEEP_04429","HLIGKNCD_04390","NBIDCAIK_04509","PCKCDEAJ_04373","HDHHPDNN_04327","PCABLDPE_04500","IHBOBMOM_04262"
"dtpA","","Dipeptide and tripeptide permease A",905,905,1,1,3083,NA,NA,"",938,1511,1504,"EKJBEBBK_00376","FIDNOPAM_03343","MLIJMBLH_00757","CNGMCOPD_02678","GIMMCAIM_01808","NODFJPDB_02379","HELOFBCB_03069","MEIJKKIN_01868","KKJADEEP_02723","HLIGKNCD_01825","NBIDCAIK_01396","PCKCDEAJ_00318","HDHHPDNN_03450","PCABLDPE_01330","IHBOBMOM_00331"
"cfxP","","Phosphoribulokinase, plasmid",905,905,1,1,126,NA,NA,"",749,869,868,"EKJBEBBK_00018","FIDNOPAM_00256","MLIJMBLH_00495","CNGMCOPD_02382","GIMMCAIM_00754","NODFJPDB_00815","HELOFBCB_02353","MEIJKKIN_04153","KKJADEEP_00253","HLIGKNCD_01110","NBIDCAIK_00301","PCKCDEAJ_00912","HDHHPDNN_00253","PCABLDPE_00376","IHBOBMOM_01958"
"nudE","","ADP compounds hydrolase NudE",905,905,1,1,161,NA,NA,"",563,596,563,"EKJBEBBK_00048","FIDNOPAM_00226","MLIJMBLH_00525","CNGMCOPD_02412","GIMMCAIM_00724","NODFJPDB_00786","HELOFBCB_02323","MEIJKKIN_04123","KKJADEEP_00223","HLIGKNCD_01140","NBIDCAIK_00271","PCKCDEAJ_00882","HDHHPDNN_00223","PCABLDPE_00406","IHBOBMOM_01928"
"igaA","","Intracellular growth attenuator protein igaA",905,905,1,1,162,NA,NA,"",1997,2132,2131,"EKJBEBBK_00049","FIDNOPAM_00225","MLIJMBLH_00526","CNGMCOPD_02413","GIMMCAIM_00723","NODFJPDB_00785","HELOFBCB_02322","MEIJKKIN_04122","KKJADEEP_00222","HLIGKNCD_01141","NBIDCAIK_00270","PCKCDEAJ_00881","HDHHPDNN_00222","PCABLDPE_00407","IHBOBMOM_01927"
"hslR","","Heat shock protein 15",905,905,1,1,164,NA,NA,"",326,401,400,"EKJBEBBK_00051","FIDNOPAM_00223","MLIJMBLH_00528","CNGMCOPD_02415","GIMMCAIM_00721","NODFJPDB_00783","HELOFBCB_02320","MEIJKKIN_04120","KKJADEEP_00220","HLIGKNCD_01143","NBIDCAIK_00268","PCKCDEAJ_00879","HDHHPDNN_00220","PCABLDPE_00409","IHBOBMOM_01925"
"rhmR_1","","putative HTH-type transcriptional regulator RhmR",905,905,1,1,204,NA,NA,"",608,755,754,"EKJBEBBK_00087","FIDNOPAM_00187","MLIJMBLH_00564","CNGMCOPD_02451","GIMMCAIM_00685","NODFJPDB_00747","HELOFBCB_02284","MEIJKKIN_01889","KKJADEEP_00184","HLIGKNCD_01179","NBIDCAIK_00232","PCKCDEAJ_00843","HDHHPDNN_00184","PCABLDPE_00445","IHBOBMOM_01889"
"malP_1","","Maltodextrin phosphorylase",905,905,1,1,205,NA,NA,"",2372,2447,2446,"EKJBEBBK_00088","FIDNOPAM_00186","MLIJMBLH_00565","CNGMCOPD_02452","GIMMCAIM_00684","NODFJPDB_00746","HELOFBCB_02283","MEIJKKIN_01890","KKJADEEP_00183","HLIGKNCD_01180","NBIDCAIK_00231","PCKCDEAJ_00842","HDHHPDNN_00183","PCABLDPE_00446","IHBOBMOM_01888"
"yhhX","","putative oxidoreductase YhhX",905,905,1,1,216,NA,NA,"",500,1037,1036,"EKJBEBBK_00098","FIDNOPAM_00176","MLIJMBLH_00575","CNGMCOPD_02462","GIMMCAIM_00674","NODFJPDB_00736","HELOFBCB_02273","MEIJKKIN_01900","KKJADEEP_00173","HLIGKNCD_01190","NBIDCAIK_00221","PCKCDEAJ_00832","HDHHPDNN_00173","PCABLDPE_00456","IHBOBMOM_01878"
"lacG","","Lactose transport system permease protein LacG",905,905,1,1,229,NA,NA,"",500,845,844,"EKJBEBBK_00108","FIDNOPAM_00165","MLIJMBLH_00586","CNGMCOPD_02473","GIMMCAIM_00663","NODFJPDB_00725","HELOFBCB_02262","MEIJKKIN_01911","KKJADEEP_00162","HLIGKNCD_01201","NBIDCAIK_00211","PCKCDEAJ_00821","HDHHPDNN_00162","PCABLDPE_00467","IHBOBMOM_01867"
"pitA","","Low-affinity inorganic phosphate transporter 1",905,905,1,1,267,NA,NA,"",716,1496,1495,"EKJBEBBK_00142","FIDNOPAM_00131","MLIJMBLH_00620","CNGMCOPD_02507","GIMMCAIM_00629","NODFJPDB_00691","HELOFBCB_02228","MEIJKKIN_01945","KKJADEEP_00128","HLIGKNCD_01235","NBIDCAIK_00177","PCKCDEAJ_00787","HDHHPDNN_00128","PCABLDPE_00501","IHBOBMOM_01833"
"uspB","","Universal stress protein B",905,905,1,1,268,NA,NA,"",242,335,334,"EKJBEBBK_00143","FIDNOPAM_00130","MLIJMBLH_00621","CNGMCOPD_02508","GIMMCAIM_00628","NODFJPDB_00690","HELOFBCB_02227","MEIJKKIN_01946","KKJADEEP_00127","HLIGKNCD_01236","NBIDCAIK_00176","PCKCDEAJ_00786","HDHHPDNN_00127","PCABLDPE_00502","IHBOBMOM_01832"
"yhjE","","Inner membrane metabolite transport protein YhjE",905,905,1,1,288,NA,NA,"",1100,1322,1321,"EKJBEBBK_00162","FIDNOPAM_00111","MLIJMBLH_00640","CNGMCOPD_02527","GIMMCAIM_00609","NODFJPDB_00671","HELOFBCB_02208","MEIJKKIN_01965","KKJADEEP_00108","HLIGKNCD_01255","NBIDCAIK_00157","PCKCDEAJ_00767","HDHHPDNN_00108","PCABLDPE_00521","IHBOBMOM_01813"
"group_1190","","hypothetical protein",905,905,1,1,289,NA,NA,"",1895,2060,2059,"EKJBEBBK_00163","FIDNOPAM_00110","MLIJMBLH_00641","CNGMCOPD_02528","GIMMCAIM_00608","NODFJPDB_00670","HELOFBCB_02207","MEIJKKIN_01966","KKJADEEP_00107","HLIGKNCD_01256","NBIDCAIK_00156","PCKCDEAJ_00766","HDHHPDNN_00107","PCABLDPE_00522","IHBOBMOM_01812"
"bcsE","","Cyclic di-GMP binding protein BcsE",905,905,1,1,302,NA,NA,"",1445,1559,1555,"EKJBEBBK_00175","FIDNOPAM_00098","MLIJMBLH_00653","CNGMCOPD_02540","GIMMCAIM_00596","NODFJPDB_00658","HELOFBCB_02195","MEIJKKIN_01978","KKJADEEP_00095","HLIGKNCD_01268","NBIDCAIK_00144","PCKCDEAJ_00754","HDHHPDNN_00095","PCABLDPE_00534","IHBOBMOM_01800"
"eptB","","Kdo(2)-lipid A phosphoethanolamine 7''-transferase",905,905,1,1,316,NA,NA,"",560,1691,1689,"EKJBEBBK_00189","FIDNOPAM_00084","MLIJMBLH_00667","CNGMCOPD_02554","GIMMCAIM_00582","NODFJPDB_00644","HELOFBCB_02181","MEIJKKIN_01992","KKJADEEP_00081","HLIGKNCD_01282","NBIDCAIK_00130","PCKCDEAJ_00740","HDHHPDNN_00081","PCABLDPE_00548","IHBOBMOM_01786"
"lpfD_1","","putative minor fimbrial subunit LpfD",905,905,1,1,318,NA,NA,"",512,1079,1078,"EKJBEBBK_00191","FIDNOPAM_00082","MLIJMBLH_00669","CNGMCOPD_02556","GIMMCAIM_00580","NODFJPDB_00642","HELOFBCB_02179","MEIJKKIN_01994","KKJADEEP_00079","HLIGKNCD_01284","NBIDCAIK_00128","PCKCDEAJ_00738","HDHHPDNN_00079","PCABLDPE_00550","IHBOBMOM_01784"
"group_1194","","hypothetical protein",905,905,1,1,319,NA,NA,"",2243,2297,2243,"EKJBEBBK_00192","FIDNOPAM_00081","MLIJMBLH_00670","CNGMCOPD_02557","GIMMCAIM_00579","NODFJPDB_00641","HELOFBCB_02178","MEIJKKIN_01995","KKJADEEP_00078","HLIGKNCD_01285","NBIDCAIK_00127","PCKCDEAJ_00737","HDHHPDNN_00078","PCABLDPE_00551","IHBOBMOM_01783"
"yiaC","","Peptidyl-lysine N-acetyltransferase YiaC",905,905,1,1,326,NA,NA,"",170,440,439,"EKJBEBBK_00199","FIDNOPAM_00074","MLIJMBLH_00677","CNGMCOPD_02564","GIMMCAIM_00572","NODFJPDB_00634","HELOFBCB_02171","MEIJKKIN_02002","KKJADEEP_00071","HLIGKNCD_01292","NBIDCAIK_00120","PCKCDEAJ_02510","HDHHPDNN_00071","PCABLDPE_00558","IHBOBMOM_01776"
"bisC","","Biotin sulfoxide reductase",905,905,1,1,327,NA,NA,"",479,2333,2328,"EKJBEBBK_00200","FIDNOPAM_00073","MLIJMBLH_00678","CNGMCOPD_02565","GIMMCAIM_00571","NODFJPDB_00633","HELOFBCB_02170","MEIJKKIN_02003","KKJADEEP_00070","HLIGKNCD_01293","NBIDCAIK_00119","PCKCDEAJ_02511","HDHHPDNN_00070","PCABLDPE_00559","IHBOBMOM_01775"
"hyfA_3","","Hydrogenase-4 component A",905,905,1,1,348,NA,NA,"",473,581,473,"EKJBEBBK_00222","FIDNOPAM_00052","MLIJMBLH_00699","CNGMCOPD_02588","GIMMCAIM_00550","NODFJPDB_00612","HELOFBCB_02149","MEIJKKIN_02025","KKJADEEP_00049","HLIGKNCD_01314","NBIDCAIK_00098","PCKCDEAJ_02532","HDHHPDNN_00049","PCABLDPE_00580","IHBOBMOM_01754"
"lyx","","L-xylulose/3-keto-L-gulonate kinase",905,905,1,1,356,NA,NA,"",1178,1496,1495,"EKJBEBBK_00230","FIDNOPAM_00044","MLIJMBLH_00707","CNGMCOPD_02596","GIMMCAIM_00542","NODFJPDB_00604","HELOFBCB_02141","MEIJKKIN_02033","KKJADEEP_00041","HLIGKNCD_01322","NBIDCAIK_00090","PCKCDEAJ_02540","HDHHPDNN_00041","PCABLDPE_00588","IHBOBMOM_01746"
"selB","","Selenocysteine-specific elongation factor",905,905,1,1,366,NA,NA,"",1730,1850,1849,"EKJBEBBK_00238","FIDNOPAM_00036","MLIJMBLH_00715","CNGMCOPD_02604","GIMMCAIM_00534","NODFJPDB_00596","HELOFBCB_02133","MEIJKKIN_02041","KKJADEEP_00033","HLIGKNCD_01330","NBIDCAIK_00082","PCKCDEAJ_02548","HDHHPDNN_00033","PCABLDPE_00596","IHBOBMOM_01738"
"group_1201","","L-talarate/galactarate dehydratase",905,905,1,1,382,NA,NA,"",1196,1259,1196,"EKJBEBBK_00253","FIDNOPAM_00021","MLIJMBLH_00730","CNGMCOPD_02619","GIMMCAIM_00519","NODFJPDB_00581","HELOFBCB_02118","MEIJKKIN_02056","KKJADEEP_00018","HLIGKNCD_01345","NBIDCAIK_00067","PCKCDEAJ_02563","HDHHPDNN_00018","PCABLDPE_00611","IHBOBMOM_04549"
"narL_1","","Nitrate/nitrite response regulator protein NarL",905,905,1,1,3425,NA,NA,"",569,650,649,"EKJBEBBK_01367","FIDNOPAM_00684","MLIJMBLH_00207","CNGMCOPD_01901","GIMMCAIM_00301","NODFJPDB_00985","HELOFBCB_01704","MEIJKKIN_00550","KKJADEEP_02162","HLIGKNCD_00302","NBIDCAIK_00384","PCKCDEAJ_00537","HDHHPDNN_02061","PCABLDPE_01302","IHBOBMOM_01329"
"group_1203","","hypothetical protein",905,905,1,1,3398,NA,NA,"",311,836,835,"EKJBEBBK_01343","FIDNOPAM_00660","MLIJMBLH_00183","CNGMCOPD_01876","GIMMCAIM_00277","NODFJPDB_01009","HELOFBCB_01728","MEIJKKIN_00574","KKJADEEP_02138","HLIGKNCD_00277","NBIDCAIK_00408","PCKCDEAJ_00561","HDHHPDNN_02085","PCABLDPE_01278","IHBOBMOM_01305"
"yciI","","Protein YciI",905,905,1,1,3394,NA,NA,"",221,296,295,"EKJBEBBK_01339","FIDNOPAM_00656","MLIJMBLH_00179","CNGMCOPD_01872","GIMMCAIM_00273","NODFJPDB_01013","HELOFBCB_01732","MEIJKKIN_00578","KKJADEEP_02134","HLIGKNCD_00273","NBIDCAIK_00412","PCKCDEAJ_00565","HDHHPDNN_02089","PCABLDPE_01274","IHBOBMOM_01301"
"yciE","","Protein YciE",905,905,1,1,3386,NA,NA,"",437,506,505,"EKJBEBBK_01331","FIDNOPAM_00648","MLIJMBLH_00171","CNGMCOPD_01864","GIMMCAIM_00265","NODFJPDB_01021","HELOFBCB_01740","MEIJKKIN_00586","KKJADEEP_02126","HLIGKNCD_00265","NBIDCAIK_00420","PCKCDEAJ_00573","HDHHPDNN_02097","PCABLDPE_01266","IHBOBMOM_01293"
"rnb","","Exoribonuclease 2",905,905,1,1,3356,NA,NA,"",806,1934,1932,"EKJBEBBK_01301","FIDNOPAM_00618","MLIJMBLH_00141","CNGMCOPD_01834","GIMMCAIM_00235","NODFJPDB_01051","HELOFBCB_01770","MEIJKKIN_00616","KKJADEEP_02096","HLIGKNCD_00235","NBIDCAIK_00450","PCKCDEAJ_00603","HDHHPDNN_02127","PCABLDPE_01236","IHBOBMOM_01263"
"mppA","","Periplasmic murein peptide-binding protein",905,905,1,1,3329,NA,NA,"",191,1613,1601,"EKJBEBBK_01279","FIDNOPAM_00596","MLIJMBLH_00119","CNGMCOPD_01812","GIMMCAIM_00213","NODFJPDB_01073","HELOFBCB_01792","MEIJKKIN_00638","KKJADEEP_02074","HLIGKNCD_00213","NBIDCAIK_00472","PCKCDEAJ_00625","HDHHPDNN_02149","PCABLDPE_01214","IHBOBMOM_01241"
"ytbE","","putative oxidoreductase YtbE",905,905,1,1,3326,NA,NA,"",836,869,841,"EKJBEBBK_01276","FIDNOPAM_00593","MLIJMBLH_00116","CNGMCOPD_01809","GIMMCAIM_00210","NODFJPDB_01076","HELOFBCB_01795","MEIJKKIN_00641","KKJADEEP_02071","HLIGKNCD_00210","NBIDCAIK_00475","PCKCDEAJ_00628","HDHHPDNN_02152","PCABLDPE_01211","IHBOBMOM_01238"
"group_1210","","hypothetical protein",905,905,1,1,3322,NA,NA,"",377,1055,1054,"EKJBEBBK_01272","FIDNOPAM_00589","MLIJMBLH_00112","CNGMCOPD_01805","GIMMCAIM_00206","NODFJPDB_01080","HELOFBCB_01799","MEIJKKIN_00645","KKJADEEP_02067","HLIGKNCD_00206","NBIDCAIK_00479","PCKCDEAJ_00632","HDHHPDNN_02156","PCABLDPE_01207","IHBOBMOM_01234"
"group_1213","","hypothetical protein",905,905,1,1,3313,NA,NA,"",407,686,685,"EKJBEBBK_01265","FIDNOPAM_01934","MLIJMBLH_00105","CNGMCOPD_01798","GIMMCAIM_00199","NODFJPDB_01087","HELOFBCB_01806","MEIJKKIN_00652","KKJADEEP_02060","HLIGKNCD_00199","NBIDCAIK_00486","PCKCDEAJ_00639","HDHHPDNN_02163","PCABLDPE_01200","IHBOBMOM_01227"
"ldhA","","D-lactate dehydrogenase",905,905,1,1,3295,NA,NA,"",935,989,988,"EKJBEBBK_01248","FIDNOPAM_01951","MLIJMBLH_00088","CNGMCOPD_01781","GIMMCAIM_00182","NODFJPDB_01104","HELOFBCB_01823","MEIJKKIN_00669","KKJADEEP_02043","HLIGKNCD_00182","NBIDCAIK_00503","PCKCDEAJ_00656","HDHHPDNN_04139","PCABLDPE_01183","IHBOBMOM_01210"
"group_1215","","hypothetical protein",905,905,1,1,3294,NA,NA,"",2312,2636,2634,"EKJBEBBK_01247","FIDNOPAM_01952","MLIJMBLH_00087","CNGMCOPD_01780","GIMMCAIM_00181","NODFJPDB_01105","HELOFBCB_01824","MEIJKKIN_00670","KKJADEEP_02042","HLIGKNCD_00181","NBIDCAIK_00504","PCKCDEAJ_00657","HDHHPDNN_04138","PCABLDPE_01182","IHBOBMOM_01209"
"ydcF","","Protein YdcF",905,905,1,1,3287,NA,NA,"",752,800,799,"EKJBEBBK_01241","FIDNOPAM_01958","MLIJMBLH_00081","CNGMCOPD_01774","GIMMCAIM_00175","NODFJPDB_01111","HELOFBCB_01830","MEIJKKIN_00676","KKJADEEP_02036","HLIGKNCD_00175","NBIDCAIK_00510","PCKCDEAJ_00663","HDHHPDNN_04132","PCABLDPE_01176","IHBOBMOM_01203"
"cybB","","Cytochrome b561",905,905,1,1,3286,NA,NA,"",377,530,528,"EKJBEBBK_01240","FIDNOPAM_01959","MLIJMBLH_00080","CNGMCOPD_01773","GIMMCAIM_00174","NODFJPDB_01112","HELOFBCB_01831","MEIJKKIN_00677","KKJADEEP_02035","HLIGKNCD_00174","NBIDCAIK_00511","PCKCDEAJ_00664","HDHHPDNN_04131","PCABLDPE_01175","IHBOBMOM_01202"
"yecS_2","","L-cystine transport system permease protein YecS",905,905,1,1,3282,NA,NA,"",464,680,679,"EKJBEBBK_01236","FIDNOPAM_01963","MLIJMBLH_00076","CNGMCOPD_01769","GIMMCAIM_00170","NODFJPDB_01116","HELOFBCB_01835","MEIJKKIN_00681","KKJADEEP_04595","HLIGKNCD_00170","NBIDCAIK_00515","PCKCDEAJ_00668","HDHHPDNN_04522","PCABLDPE_01171","IHBOBMOM_01198"
"glnQ_1","","Glutamine transport ATP-binding protein GlnQ",905,905,1,1,3281,NA,NA,"",443,731,730,"EKJBEBBK_01235","FIDNOPAM_01964","MLIJMBLH_00075","CNGMCOPD_01768","GIMMCAIM_00169","NODFJPDB_01117","HELOFBCB_01836","MEIJKKIN_00682","KKJADEEP_04596","HLIGKNCD_00169","NBIDCAIK_00516","PCKCDEAJ_00669","HDHHPDNN_04521","PCABLDPE_01170","IHBOBMOM_01197"
"group_1221","","putative protein",905,905,1,1,3269,NA,NA,"",1202,1343,1342,"EKJBEBBK_04043","FIDNOPAM_01976","MLIJMBLH_00063","CNGMCOPD_01756","GIMMCAIM_00157","NODFJPDB_01129","HELOFBCB_01848","MEIJKKIN_00694","KKJADEEP_03124","HLIGKNCD_00157","NBIDCAIK_00528","PCKCDEAJ_00681","HDHHPDNN_01315","PCABLDPE_01158","IHBOBMOM_01185"
"yceI_1","","Protein YceI",905,905,1,1,3266,NA,NA,"",365,566,565,"EKJBEBBK_04046","FIDNOPAM_01979","MLIJMBLH_00060","CNGMCOPD_01753","GIMMCAIM_00154","NODFJPDB_01132","HELOFBCB_01851","MEIJKKIN_00697","KKJADEEP_03127","HLIGKNCD_00154","NBIDCAIK_00531","PCKCDEAJ_00684","HDHHPDNN_01312","PCABLDPE_01155","IHBOBMOM_01182"
"rpe_1","","Ribulose-phosphate 3-epimerase",905,905,1,1,3262,NA,NA,"",236,632,631,"EKJBEBBK_04050","FIDNOPAM_01983","MLIJMBLH_00056","CNGMCOPD_01749","GIMMCAIM_00150","NODFJPDB_01136","HELOFBCB_01855","MEIJKKIN_00701","KKJADEEP_03131","HLIGKNCD_00150","NBIDCAIK_00535","PCKCDEAJ_00688","HDHHPDNN_01308","PCABLDPE_01151","IHBOBMOM_01178"
"ysdC","","Putative aminopeptidase YsdC",905,905,1,1,3257,NA,NA,"",665,1118,1112,"EKJBEBBK_04055","FIDNOPAM_01988","MLIJMBLH_00051","CNGMCOPD_01744","GIMMCAIM_00145","NODFJPDB_01141","HELOFBCB_01860","MEIJKKIN_00706","KKJADEEP_03136","HLIGKNCD_00145","NBIDCAIK_00540","PCKCDEAJ_00693","HDHHPDNN_01303","PCABLDPE_01146","IHBOBMOM_01173"
