"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766418","SRR3000890","SRR18233386","SRR15096241","SRR14766454","SRR2994390","SRR1411125","SRR28412155","SRR28323379","SRR18233380","SRR2077395","SRR28323382","SRR1511581","SRR14766438","SRR1299304"
"group_1083","","hypothetical protein",581,581,1,1,1957,NA,NA,"",3284,3800,3799,"KEHCJKFN_04349","GEFNPNKI_04356","OKDIKGGJ_04527","LMGBLPLP_04500","DHLDAANJ_02886","DFDIOJDA_04492","LNNOOKGB_04366","KODEOOAH_04434","OADFFIOE_04316","KMJJIDCG_04460","CKEGPAKG_04066","KOLBENFC_04453","MMKGKMLP_04357","EJBBKOOG_03969","NEANDPFB_04491"
"group_1085","","hypothetical protein",581,581,1,1,3656,NA,NA,"",425,2135,2129,"KEHCJKFN_04389","GEFNPNKI_04398","OKDIKGGJ_04470","LMGBLPLP_04455","DHLDAANJ_03017","DFDIOJDA_04545","LNNOOKGB_04325","KODEOOAH_04476","OADFFIOE_03407","KMJJIDCG_04419","CKEGPAKG_04124","KOLBENFC_04506","MMKGKMLP_04447","EJBBKOOG_04132","NEANDPFB_00750"
"zraS","","Sensor protein ZraS",581,581,1,1,1524,NA,NA,"",779,1463,1460,"KEHCJKFN_04445","GEFNPNKI_04448","OKDIKGGJ_04546","LMGBLPLP_04554","DHLDAANJ_04187","DFDIOJDA_04597","LNNOOKGB_04445","KODEOOAH_04505","OADFFIOE_04420","KMJJIDCG_04513","CKEGPAKG_04262","KOLBENFC_04558","MMKGKMLP_04586","EJBBKOOG_04513","NEANDPFB_04614"
"deaD","","ATP-dependent RNA helicase DeaD",581,581,1,1,2619,NA,NA,"",1745,1913,1888,"KEHCJKFN_01459","GEFNPNKI_00074","OKDIKGGJ_00595","LMGBLPLP_00822","DHLDAANJ_00462","DFDIOJDA_00595","LNNOOKGB_00597","KODEOOAH_00815","OADFFIOE_00073","KMJJIDCG_00820","CKEGPAKG_02967","KOLBENFC_00814","MMKGKMLP_00074","EJBBKOOG_01685","NEANDPFB_01339"
"metH","","Methionine synthase",581,581,1,1,2012,NA,NA,"",3206,3689,3682,"KEHCJKFN_04156","GEFNPNKI_01807","OKDIKGGJ_01591","LMGBLPLP_01845","DHLDAANJ_04239","DFDIOJDA_01104","LNNOOKGB_04127","KODEOOAH_01902","OADFFIOE_00608","KMJJIDCG_02272","CKEGPAKG_03840","KOLBENFC_02330","MMKGKMLP_04247","EJBBKOOG_03363","NEANDPFB_02371"
"ftsP","","Cell division protein FtsP",581,581,1,1,2726,NA,NA,"",563,1418,1410,"KEHCJKFN_01562","GEFNPNKI_00177","OKDIKGGJ_00492","LMGBLPLP_00925","DHLDAANJ_03929","DFDIOJDA_00492","LNNOOKGB_00494","KODEOOAH_00918","OADFFIOE_00176","KMJJIDCG_00923","CKEGPAKG_03213","KOLBENFC_00917","MMKGKMLP_00177","EJBBKOOG_01582","NEANDPFB_01442"
"nudL","","putative Nudix hydrolase NudL",581,581,1,1,4771,NA,NA,"",203,578,577,"KEHCJKFN_02095","GEFNPNKI_01029","OKDIKGGJ_01959","LMGBLPLP_00048","DHLDAANJ_02623","DFDIOJDA_01573","LNNOOKGB_03513","KODEOOAH_00047","OADFFIOE_01734","KMJJIDCG_00048","CKEGPAKG_01472","KOLBENFC_00696","MMKGKMLP_01101","EJBBKOOG_01335","NEANDPFB_00677"
"yoaA","","putative ATP-dependent DNA helicase YoaA",581,581,1,1,4775,NA,NA,"",1604,1910,1909,"KEHCJKFN_02099","GEFNPNKI_01025","OKDIKGGJ_01955","LMGBLPLP_00052","DHLDAANJ_02619","DFDIOJDA_01577","LNNOOKGB_03509","KODEOOAH_00051","OADFFIOE_01730","KMJJIDCG_00052","CKEGPAKG_01476","KOLBENFC_00692","MMKGKMLP_01105","EJBBKOOG_01331","NEANDPFB_00673"
"fadD","","Long-chain-fatty-acid--CoA ligase",581,581,1,1,4778,NA,NA,"",1457,1751,1750,"KEHCJKFN_02102","GEFNPNKI_01022","OKDIKGGJ_01952","LMGBLPLP_00055","DHLDAANJ_02616","DFDIOJDA_01580","LNNOOKGB_03506","KODEOOAH_00054","OADFFIOE_01727","KMJJIDCG_00055","CKEGPAKG_01479","KOLBENFC_00689","MMKGKMLP_01108","EJBBKOOG_01328","NEANDPFB_00670"
"rnd","","Ribonuclease D",581,581,1,1,4779,NA,NA,"",746,1115,1114,"KEHCJKFN_02103","GEFNPNKI_01021","OKDIKGGJ_01951","LMGBLPLP_00056","DHLDAANJ_02615","DFDIOJDA_01581","LNNOOKGB_03505","KODEOOAH_00055","OADFFIOE_01726","KMJJIDCG_00056","CKEGPAKG_01480","KOLBENFC_00688","MMKGKMLP_01109","EJBBKOOG_01327","NEANDPFB_00669"
"appC","","Cytochrome bd-II ubiquinol oxidase subunit 1",581,581,1,1,4804,NA,NA,"",896,1544,1542,"KEHCJKFN_02128","GEFNPNKI_00996","OKDIKGGJ_01926","LMGBLPLP_00081","DHLDAANJ_02590","DFDIOJDA_01606","LNNOOKGB_03480","KODEOOAH_00080","OADFFIOE_01701","KMJJIDCG_00081","CKEGPAKG_01505","KOLBENFC_00663","MMKGKMLP_01134","EJBBKOOG_01302","NEANDPFB_00644"
"group_1158","","hypothetical protein",581,581,1,1,4805,NA,NA,"",356,848,846,"KEHCJKFN_02129","GEFNPNKI_00995","OKDIKGGJ_01925","LMGBLPLP_00082","DHLDAANJ_02589","DFDIOJDA_01607","LNNOOKGB_03479","KODEOOAH_00081","OADFFIOE_01700","KMJJIDCG_00082","CKEGPAKG_01506","KOLBENFC_00662","MMKGKMLP_01135","EJBBKOOG_01301","NEANDPFB_00643"
"hyaE","","Hydrogenase-1 operon protein HyaE",581,581,1,1,4806,NA,NA,"",404,455,404,"KEHCJKFN_02130","GEFNPNKI_00994","OKDIKGGJ_01924","LMGBLPLP_00083","DHLDAANJ_02588","DFDIOJDA_01608","LNNOOKGB_03478","KODEOOAH_00082","OADFFIOE_01699","KMJJIDCG_00083","CKEGPAKG_01507","KOLBENFC_00661","MMKGKMLP_01136","EJBBKOOG_01300","NEANDPFB_00642"
"prfA","","Peptide chain release factor RF1",581,581,1,1,4823,NA,NA,"",632,1082,1081,"KEHCJKFN_02145","GEFNPNKI_00978","OKDIKGGJ_01908","LMGBLPLP_00098","DHLDAANJ_03793","DFDIOJDA_01623","LNNOOKGB_03463","KODEOOAH_00097","OADFFIOE_01684","KMJJIDCG_00098","CKEGPAKG_01522","KOLBENFC_00646","MMKGKMLP_01151","EJBBKOOG_01284","NEANDPFB_00627"
"narX","","Nitrate/nitrite sensor protein NarX",581,581,1,1,4833,NA,NA,"",1739,1796,1795,"KEHCJKFN_02155","GEFNPNKI_00968","OKDIKGGJ_01898","LMGBLPLP_00108","DHLDAANJ_03783","DFDIOJDA_01633","LNNOOKGB_03453","KODEOOAH_00107","OADFFIOE_01674","KMJJIDCG_00108","CKEGPAKG_01532","KOLBENFC_00636","MMKGKMLP_01161","EJBBKOOG_01274","NEANDPFB_00617"
"narG","","Respiratory nitrate reductase 1 alpha chain",581,581,1,1,4835,NA,NA,"",1712,3743,3739,"KEHCJKFN_02157","GEFNPNKI_00966","OKDIKGGJ_01896","LMGBLPLP_00110","DHLDAANJ_03781","DFDIOJDA_01635","LNNOOKGB_03451","KODEOOAH_00109","OADFFIOE_01672","KMJJIDCG_00110","CKEGPAKG_01534","KOLBENFC_00634","MMKGKMLP_01163","EJBBKOOG_01272","NEANDPFB_00615"
"yciI","","Protein YciI",581,581,1,1,4860,NA,NA,"",221,296,295,"KEHCJKFN_02182","GEFNPNKI_00941","OKDIKGGJ_01871","LMGBLPLP_00135","DHLDAANJ_01338","DFDIOJDA_01660","LNNOOKGB_03241","KODEOOAH_00134","OADFFIOE_01647","KMJJIDCG_00135","CKEGPAKG_01559","KOLBENFC_00609","MMKGKMLP_01188","EJBBKOOG_01247","NEANDPFB_00590"
"group_1165","","hypothetical protein",581,581,1,1,4864,NA,NA,"",641,743,742,"KEHCJKFN_02186","GEFNPNKI_00937","OKDIKGGJ_01867","LMGBLPLP_00139","DHLDAANJ_01334","DFDIOJDA_01664","LNNOOKGB_03245","KODEOOAH_00138","OADFFIOE_01643","KMJJIDCG_00139","CKEGPAKG_01563","KOLBENFC_00605","MMKGKMLP_01192","EJBBKOOG_01243","NEANDPFB_00586"
"trpGD","","Bifunctional protein TrpGD",581,581,1,1,4874,NA,NA,"",431,1595,1590,"KEHCJKFN_02196","GEFNPNKI_00927","OKDIKGGJ_01857","LMGBLPLP_00149","DHLDAANJ_01324","DFDIOJDA_01674","LNNOOKGB_03255","KODEOOAH_00148","OADFFIOE_01633","KMJJIDCG_00149","CKEGPAKG_01573","KOLBENFC_00595","MMKGKMLP_01202","EJBBKOOG_01233","NEANDPFB_00576"
"trpE","","Anthranilate synthase component 1",581,581,1,1,4875,NA,NA,"",374,1562,1559,"KEHCJKFN_02197","GEFNPNKI_00926","OKDIKGGJ_01856","LMGBLPLP_00150","DHLDAANJ_01323","DFDIOJDA_01675","LNNOOKGB_03256","KODEOOAH_00149","OADFFIOE_01632","KMJJIDCG_00150","CKEGPAKG_01574","KOLBENFC_00594","MMKGKMLP_01203","EJBBKOOG_01232","NEANDPFB_00575"
"osmB","","Osmotically-inducible lipoprotein B",581,581,1,1,4895,NA,NA,"",197,218,217,"KEHCJKFN_02216","GEFNPNKI_00907","OKDIKGGJ_01837","LMGBLPLP_00169","DHLDAANJ_01304","DFDIOJDA_01694","LNNOOKGB_03275","KODEOOAH_00168","OADFFIOE_01613","KMJJIDCG_00169","CKEGPAKG_01593","KOLBENFC_00575","MMKGKMLP_01222","EJBBKOOG_01213","NEANDPFB_00556"
"pspA","","Phage shock protein A",581,581,1,1,4913,NA,NA,"",398,668,667,"KEHCJKFN_02231","GEFNPNKI_00892","OKDIKGGJ_01822","LMGBLPLP_00184","DHLDAANJ_01289","DFDIOJDA_01709","LNNOOKGB_03290","KODEOOAH_00183","OADFFIOE_01598","KMJJIDCG_00184","CKEGPAKG_01608","KOLBENFC_00560","MMKGKMLP_01237","EJBBKOOG_01198","NEANDPFB_00541"
"ytbE","","putative oxidoreductase YtbE",581,581,1,1,4927,NA,NA,"",830,869,839,"KEHCJKFN_02245","GEFNPNKI_00878","OKDIKGGJ_01808","LMGBLPLP_00198","DHLDAANJ_01275","DFDIOJDA_01723","LNNOOKGB_03304","KODEOOAH_00197","OADFFIOE_01584","KMJJIDCG_00198","CKEGPAKG_01622","KOLBENFC_00546","MMKGKMLP_01251","EJBBKOOG_01184","NEANDPFB_00527"
"puuR","","HTH-type transcriptional regulator PuuR",581,581,1,1,4940,NA,NA,"",341,602,601,"KEHCJKFN_02257","GEFNPNKI_00866","OKDIKGGJ_01796","LMGBLPLP_00210","DHLDAANJ_03591","DFDIOJDA_01735","LNNOOKGB_03316","KODEOOAH_00209","OADFFIOE_01572","KMJJIDCG_00210","CKEGPAKG_01634","KOLBENFC_00534","MMKGKMLP_01263","EJBBKOOG_02528","NEANDPFB_00515"
"smrA","","putative DNA endonuclease SmrA",581,581,1,1,4948,NA,NA,"",326,563,562,"KEHCJKFN_02263","GEFNPNKI_00860","OKDIKGGJ_01790","LMGBLPLP_00216","DHLDAANJ_03585","DFDIOJDA_01741","LNNOOKGB_03322","KODEOOAH_00215","OADFFIOE_01566","KMJJIDCG_00216","CKEGPAKG_01640","KOLBENFC_00528","MMKGKMLP_01269","EJBBKOOG_02522","NEANDPFB_00509"
"tap","","Methyl-accepting chemotaxis protein IV",581,581,1,1,4950,NA,NA,"",1091,1154,1153,"KEHCJKFN_02264","GEFNPNKI_00859","OKDIKGGJ_01789","LMGBLPLP_00217","DHLDAANJ_03584","DFDIOJDA_01742","LNNOOKGB_03323","KODEOOAH_00216","OADFFIOE_01565","KMJJIDCG_00217","CKEGPAKG_01641","KOLBENFC_00527","MMKGKMLP_01270","EJBBKOOG_02521","NEANDPFB_00508"
"ttcA","","tRNA-cytidine(32) 2-sulfurtransferase",581,581,1,1,4954,NA,NA,"",257,935,933,"KEHCJKFN_02267","GEFNPNKI_00856","OKDIKGGJ_01786","LMGBLPLP_00220","DHLDAANJ_03581","DFDIOJDA_01745","LNNOOKGB_03326","KODEOOAH_00219","OADFFIOE_01562","KMJJIDCG_00220","CKEGPAKG_01644","KOLBENFC_00524","MMKGKMLP_01273","EJBBKOOG_02518","NEANDPFB_00505"
"ldhA","","D-lactate dehydrogenase",581,581,1,1,4960,NA,NA,"",935,989,988,"KEHCJKFN_02273","GEFNPNKI_00850","OKDIKGGJ_01780","LMGBLPLP_00226","DHLDAANJ_03575","DFDIOJDA_01751","LNNOOKGB_03332","KODEOOAH_00225","OADFFIOE_01556","KMJJIDCG_00226","CKEGPAKG_01650","KOLBENFC_00518","MMKGKMLP_01279","EJBBKOOG_02512","NEANDPFB_00499"
"group_1180","","hypothetical protein",581,581,1,1,4961,NA,NA,"",2339,2636,2635,"KEHCJKFN_02274","GEFNPNKI_00849","OKDIKGGJ_01779","LMGBLPLP_00227","DHLDAANJ_03574","DFDIOJDA_01752","LNNOOKGB_03333","KODEOOAH_00226","OADFFIOE_01555","KMJJIDCG_00227","CKEGPAKG_01651","KOLBENFC_00517","MMKGKMLP_01280","EJBBKOOG_02511","NEANDPFB_00498"
"dcp","","Dipeptidyl carboxypeptidase",581,581,1,1,5116,NA,NA,"",1028,1082,1081,"KEHCJKFN_02404","GEFNPNKI_00719","OKDIKGGJ_01649","LMGBLPLP_00357","DHLDAANJ_01474","DFDIOJDA_01882","LNNOOKGB_01153","KODEOOAH_00354","OADFFIOE_01431","KMJJIDCG_00357","CKEGPAKG_02352","KOLBENFC_00387","MMKGKMLP_02655","EJBBKOOG_00400","NEANDPFB_00392"
"ydfG","","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",581,581,1,1,5117,NA,NA,"",677,746,745,"KEHCJKFN_02405","GEFNPNKI_00718","OKDIKGGJ_01648","LMGBLPLP_00358","DHLDAANJ_01473","DFDIOJDA_01883","LNNOOKGB_01154","KODEOOAH_00355","OADFFIOE_01430","KMJJIDCG_00358","CKEGPAKG_02353","KOLBENFC_00386","MMKGKMLP_02654","EJBBKOOG_00401","NEANDPFB_00391"
"por_2","","Polyol:NADP oxidoreductase",581,581,1,1,5120,NA,NA,"",596,1466,1464,"KEHCJKFN_02408","GEFNPNKI_00715","OKDIKGGJ_01645","LMGBLPLP_00361","DHLDAANJ_01470","DFDIOJDA_01886","LNNOOKGB_01157","KODEOOAH_00358","OADFFIOE_01427","KMJJIDCG_00361","CKEGPAKG_02356","KOLBENFC_00383","MMKGKMLP_02651","EJBBKOOG_00404","NEANDPFB_00388"
"rspB_1","","Starvation-sensing protein RspB",581,581,1,1,5123,NA,NA,"",533,554,553,"KEHCJKFN_02410","GEFNPNKI_00713","OKDIKGGJ_01643","LMGBLPLP_00363","DHLDAANJ_01468","DFDIOJDA_01888","LNNOOKGB_01159","KODEOOAH_00360","OADFFIOE_01425","KMJJIDCG_00363","CKEGPAKG_02358","KOLBENFC_00381","MMKGKMLP_02649","EJBBKOOG_00406","NEANDPFB_00386"
"speG","","Spermidine N(1)-acetyltransferase",581,581,1,1,5128,NA,NA,"",560,611,560,"KEHCJKFN_02415","GEFNPNKI_00708","OKDIKGGJ_01638","LMGBLPLP_00368","DHLDAANJ_01463","DFDIOJDA_01893","LNNOOKGB_01164","KODEOOAH_00365","OADFFIOE_01420","KMJJIDCG_00368","CKEGPAKG_02363","KOLBENFC_00376","MMKGKMLP_02644","EJBBKOOG_00411","NEANDPFB_00381"
"add","","Adenosine deaminase",581,581,1,1,5171,NA,NA,"",833,1001,1000,"KEHCJKFN_02453","GEFNPNKI_00670","OKDIKGGJ_01600","LMGBLPLP_00406","DHLDAANJ_04338","DFDIOJDA_01931","LNNOOKGB_01202","KODEOOAH_00403","OADFFIOE_04384","KMJJIDCG_00406","CKEGPAKG_02401","KOLBENFC_00338","MMKGKMLP_04111","EJBBKOOG_00449","NEANDPFB_00343"
"rsxD","","Ion-translocating oxidoreductase complex subunit D",581,581,1,1,5180,NA,NA,"",998,1058,1057,"KEHCJKFN_01824","GEFNPNKI_02544","OKDIKGGJ_03067","LMGBLPLP_00413","DHLDAANJ_00396","DFDIOJDA_04036","LNNOOKGB_01209","KODEOOAH_00410","OADFFIOE_02111","KMJJIDCG_00413","CKEGPAKG_00670","KOLBENFC_00331","MMKGKMLP_04104","EJBBKOOG_00456","NEANDPFB_00336"
"mliC","","Membrane-bound lysozyme inhibitor of C-type lysozyme",581,581,1,1,5190,NA,NA,"",329,362,337,"KEHCJKFN_01834","GEFNPNKI_02534","OKDIKGGJ_03077","LMGBLPLP_00423","DHLDAANJ_00386","DFDIOJDA_04046","LNNOOKGB_01219","KODEOOAH_00420","OADFFIOE_02121","KMJJIDCG_00423","CKEGPAKG_00660","KOLBENFC_00321","MMKGKMLP_04094","EJBBKOOG_00466","NEANDPFB_00326"
"sodC","","Superoxide dismutase [Cu-Zn]",581,581,1,1,5198,NA,NA,"",389,521,520,"KEHCJKFN_01841","GEFNPNKI_02527","OKDIKGGJ_03084","LMGBLPLP_00430","DHLDAANJ_00379","DFDIOJDA_04053","LNNOOKGB_01226","KODEOOAH_00427","OADFFIOE_02128","KMJJIDCG_00430","CKEGPAKG_00653","KOLBENFC_00314","MMKGKMLP_04086","EJBBKOOG_00473","NEANDPFB_00319"
"mepH","","Murein DD-endopeptidase MepH",581,581,1,1,5206,NA,NA,"",443,821,820,"KEHCJKFN_01849","GEFNPNKI_02519","OKDIKGGJ_03092","LMGBLPLP_00438","DHLDAANJ_00371","DFDIOJDA_04061","LNNOOKGB_01234","KODEOOAH_00435","OADFFIOE_02136","KMJJIDCG_00438","CKEGPAKG_00645","KOLBENFC_00306","MMKGKMLP_04078","EJBBKOOG_00481","NEANDPFB_00311"
"sseA_1","","Type III secretion system chaperone SseA",581,581,1,1,5242,NA,NA,"",119,323,322,"KEHCJKFN_01885","GEFNPNKI_02483","OKDIKGGJ_03128","LMGBLPLP_00474","DHLDAANJ_00335","DFDIOJDA_04097","LNNOOKGB_01270","KODEOOAH_00471","OADFFIOE_02172","KMJJIDCG_00474","CKEGPAKG_00609","KOLBENFC_00270","MMKGKMLP_04042","EJBBKOOG_00517","NEANDPFB_00275"
"tcyP_2","","L-cystine uptake protein TcyP",581,581,1,1,5274,NA,NA,"",1334,1346,1345,"KEHCJKFN_01915","GEFNPNKI_02453","OKDIKGGJ_03158","LMGBLPLP_00504","DHLDAANJ_00305","DFDIOJDA_04127","LNNOOKGB_01300","KODEOOAH_00501","OADFFIOE_02202","KMJJIDCG_00504","CKEGPAKG_00579","KOLBENFC_00240","MMKGKMLP_02067","EJBBKOOG_00547","NEANDPFB_00245"
"ydiM","","Inner membrane transport protein YdiM",581,581,1,1,5281,NA,NA,"",374,1142,1140,"KEHCJKFN_01921","GEFNPNKI_02447","OKDIKGGJ_03164","LMGBLPLP_00510","DHLDAANJ_00299","DFDIOJDA_04133","LNNOOKGB_01306","KODEOOAH_00507","OADFFIOE_02208","KMJJIDCG_00510","CKEGPAKG_00573","KOLBENFC_00234","MMKGKMLP_02061","EJBBKOOG_00553","NEANDPFB_00239"
"ydiN","","Inner membrane transport protein YdiN",581,581,1,1,5282,NA,NA,"",1157,1235,1234,"KEHCJKFN_01922","GEFNPNKI_02446","OKDIKGGJ_03165","LMGBLPLP_00511","DHLDAANJ_00298","DFDIOJDA_04134","LNNOOKGB_01307","KODEOOAH_00508","OADFFIOE_02209","KMJJIDCG_00511","CKEGPAKG_00572","KOLBENFC_00233","MMKGKMLP_02060","EJBBKOOG_00554","NEANDPFB_00238"
"group_1229","","hypothetical protein",581,581,1,1,5317,NA,NA,"",449,959,957,"KEHCJKFN_01953","GEFNPNKI_02415","OKDIKGGJ_03196","LMGBLPLP_00542","DHLDAANJ_00268","DFDIOJDA_03689","LNNOOKGB_01338","KODEOOAH_00539","OADFFIOE_02240","KMJJIDCG_00542","CKEGPAKG_00542","KOLBENFC_00202","MMKGKMLP_02030","EJBBKOOG_00584","NEANDPFB_00207"
"pfkB","","ATP-dependent 6-phosphofructokinase isozyme 2",581,581,1,1,5319,NA,NA,"",611,932,930,"KEHCJKFN_01955","GEFNPNKI_02413","OKDIKGGJ_03198","LMGBLPLP_00544","DHLDAANJ_00266","DFDIOJDA_03687","LNNOOKGB_01340","KODEOOAH_00541","OADFFIOE_02242","KMJJIDCG_00544","CKEGPAKG_00540","KOLBENFC_00200","MMKGKMLP_02028","EJBBKOOG_00586","NEANDPFB_00205"
"tcyP_1","","L-cystine uptake protein TcyP",581,581,1,1,5325,NA,NA,"",275,1391,1389,"KEHCJKFN_01961","GEFNPNKI_02407","OKDIKGGJ_03204","LMGBLPLP_00550","DHLDAANJ_00260","DFDIOJDA_03681","LNNOOKGB_01346","KODEOOAH_00547","OADFFIOE_02248","KMJJIDCG_00550","CKEGPAKG_00534","KOLBENFC_00194","MMKGKMLP_02022","EJBBKOOG_00592","NEANDPFB_00199"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"KEHCJKFN_01968","GEFNPNKI_02400","OKDIKGGJ_03211","LMGBLPLP_00557","DHLDAANJ_00253","DFDIOJDA_03674","LNNOOKGB_01353","KODEOOAH_00554","OADFFIOE_02255","KMJJIDCG_00557","CKEGPAKG_00527","KOLBENFC_00187","MMKGKMLP_02015","EJBBKOOG_00599","NEANDPFB_00192"
